,date,폴로 랄프 로렌,폴로 랄프 로렌_absolute
0,2019-01-01,4.20777,3627.315668515731
1,2019-01-02,4.45002,3836.147715109993
2,2019-01-03,4.00716,3454.3794585373003
3,2019-01-04,3.89739,3359.7520333374987
4,2019-01-05,3.98445,3434.802262342643
5,2019-01-06,4.82727,4161.356753614369
6,2019-01-07,4.42352,3813.303342623933
7,2019-01-08,3.93903,3395.647869953329
8,2019-01-09,3.77753,3256.426505557155
9,2019-01-10,4.23931,3654.5047820331015
10,2019-01-11,3.7952,3271.658960720501
11,2019-01-12,4.11693,3549.0068837371027
12,2019-01-13,5.28148,4552.90929802543
13,2019-01-14,4.77175,4113.495638126595
14,2019-01-15,4.66577,4022.1353892181946
15,2019-01-16,4.52698,3902.4912210166776
16,2019-01-17,3.96048,3414.138880890159
17,2019-01-18,3.9138,3373.898303243017
18,2019-01-19,4.27969,3689.3144333911055
19,2019-01-20,5.39125,4647.536723225233
20,2019-01-21,5.12251,4415.868924662831
21,2019-01-22,4.56736,3937.3008723746807
22,2019-01-23,4.39955,3792.639961171448
23,2019-01-24,4.27464,3684.9610718418744
24,2019-01-25,4.10557,3539.2139753808146
25,2019-01-26,4.4538,3839.4062708834763
26,2019-01-27,5.26382,4537.685463380003
27,2019-01-28,4.77301,4114.581823384422
28,2019-01-29,4.52698,3902.4912210166776
29,2019-01-30,4.05258,3493.533850926615
30,2019-01-31,4.13207,3562.058347866874
31,2019-02-01,4.03618,3479.3962015390157
32,2019-02-02,4.55853,3929.6889550519672
33,2019-02-03,5.0405,4345.172057206915
34,2019-02-04,5.29031,4560.521215348143
35,2019-02-05,5.27265,4545.2973807027165
36,2019-02-06,6.0978,5256.619416811096
37,2019-02-07,5.78995,4991.236772666438
38,2019-02-08,4.94461,4262.509910879057
39,2019-02-09,5.57672,4807.421469073892
40,2019-02-10,6.41449,5529.622598796386
41,2019-02-11,5.51616,4755.215612554806
42,2019-02-12,5.07582,4375.619726497769
43,2019-02-13,5.1061,4401.722654757312
44,2019-02-14,4.48535,3866.604004918766
45,2019-02-15,4.23427,3650.160041001791
46,2019-02-16,4.87017,4198.338775488028
47,2019-02-17,5.55149,4785.671902363579
48,2019-02-18,5.11241,4407.16220156437
49,2019-02-19,4.97363,4287.526653880772
50,2019-02-20,4.3781,3774.148950234619
51,2019-02-21,4.41595,3806.777610559047
52,2019-02-22,4.59385,3960.1366243428206
53,2019-02-23,4.94587,4263.596096136885
54,2019-02-24,6.25173,5389.315049142385
55,2019-02-25,5.57167,4803.068107524661
56,2019-02-26,4.94965,4266.854651910368
57,2019-02-27,5.24363,4520.280637701001
58,2019-02-28,5.284,4555.0816685410855
59,2019-03-01,6.44603,5556.811712313757
60,2019-03-02,6.60248,5691.679715160702
61,2019-03-03,6.97469,6012.544012633767
62,2019-03-04,5.74453,4952.082380277124
63,2019-03-05,4.96858,4283.173292331542
64,2019-03-06,5.17424,4460.462863859203
65,2019-03-07,5.22344,4502.875812022
66,2019-03-08,4.98498,4297.310941719141
67,2019-03-09,5.88457,5072.80411321855
68,2019-03-10,6.82202,5880.9345655603065
69,2019-03-11,5.67766,4894.43697695098
70,2019-03-12,5.70163,4915.100358403465
71,2019-03-13,5.68649,4902.048894273694
72,2019-03-14,6.32239,5450.227628759931
73,2019-03-15,5.87574,5065.192195895836
74,2019-03-16,6.43341,5545.932618699641
75,2019-03-17,7.69386,6632.505799833746
76,2019-03-18,6.43341,5545.932618699641
77,2019-03-19,6.30977,5439.348535145815
78,2019-03-20,5.83032,5026.037803506522
79,2019-03-21,6.36402,5486.114844857842
80,2019-03-22,4.92442,4245.105085200055
81,2019-03-23,5.24237,4519.194452443174
82,2019-03-24,6.22271,5364.298306140669
83,2019-03-25,5.68649,4902.048894273694
84,2019-03-26,5.11998,4413.687933629256
85,2019-03-27,4.76544,4108.056091319537
86,2019-03-28,4.82222,4157.0033920651385
87,2019-03-29,4.51815,3894.879303693964
88,2019-03-30,4.94082,4259.242734587655
89,2019-03-31,6.0978,5256.619416811096
90,2019-04-01,5.78238,4984.711040601552
91,2019-04-02,5.31302,4580.0984115428
92,2019-04-03,5.51363,4753.034621521231
93,2019-04-04,5.67261,4890.08361540175
94,2019-04-05,5.35466,4615.994248158631
95,2019-04-06,5.8177,5015.1587098924065
96,2019-04-07,7.39988,6379.0798140431125
97,2019-04-08,6.54192,5639.473858641616
98,2019-04-09,6.06121,5225.076941744495
99,2019-04-10,5.65116,4871.59260446492
100,2019-04-11,5.2348,4512.668720378288
101,2019-04-12,5.28148,4552.90929802543
102,2019-04-13,5.99434,5167.431538418352
103,2019-04-14,7.26614,6263.789007390826
104,2019-04-15,6.49524,5599.233280994474
105,2019-04-16,6.44856,5558.992703347331
106,2019-04-17,6.68954,5766.729944165847
107,2019-04-18,6.43846,5550.285980248872
108,2019-04-19,5.95649,5134.802878093923
109,2019-04-20,6.65547,5737.359839614902
110,2019-04-21,7.80993,6732.564151322687
111,2019-04-22,7.74685,6678.185924287946
112,2019-04-23,6.94062,5983.173908082822
113,2019-04-24,6.03219,5200.06019874278
114,2019-04-25,6.01327,5183.750178839526
115,2019-04-26,5.45686,4704.095941293548
116,2019-04-27,5.98803,5161.991991611294
117,2019-04-28,7.0895,6111.51617886488
118,2019-04-29,7.02011,6051.698405023081
119,2019-04-30,6.04103,5207.680736583413
120,2019-05-01,6.95702,5997.311557470421
121,2019-05-02,6.29337,5425.210885758216
122,2019-05-03,5.97416,5150.0353332572695
123,2019-05-04,6.23659,5376.263585012613
124,2019-05-05,7.1488,6162.6358501261375
125,2019-05-06,8.46476,7297.061526230098
126,2019-05-07,7.27876,6274.6681010049415
127,2019-05-08,6.6315,5716.696458162416
128,2019-05-09,6.41575,5530.708784054214
129,2019-05-10,6.52678,5626.422394511844
130,2019-05-11,6.92296,5967.950073437394
131,2019-05-12,8.50135,7328.6040012967
132,2019-05-13,8.0118,6906.586546558945
133,2019-05-14,7.23964,6240.944634904766
134,2019-05-15,7.22829,6231.160347066398
135,2019-05-16,6.68828,5765.643758908019
136,2019-05-17,6.21009,5353.419212526554
137,2019-05-18,6.74253,5812.410068620046
138,2019-05-19,7.63708,6583.558499088144
139,2019-05-20,7.45666,6428.027114788715
140,2019-05-21,6.68828,5765.643758908019
141,2019-05-22,6.84725,5902.684132270619
142,2019-05-23,6.24794,5386.0478728509825
143,2019-05-24,6.07509,5237.042220616439
144,2019-05-25,6.14575,5297.954800233984
145,2019-05-26,7.43394,6408.441298076139
146,2019-05-27,6.90782,5954.898609307624
147,2019-05-28,6.46748,5575.3027232505865
148,2019-05-29,6.42963,5542.6740629261585
149,2019-05-30,5.84546,5039.089267636294
150,2019-05-31,5.58681,4816.119571654433
151,2019-06-01,5.9464,5126.104775513382
152,2019-06-02,7.10086,6121.309087221168
153,2019-06-03,7.22955,6232.246532324225
154,2019-06-04,6.54192,5639.473858641616
155,2019-06-05,5.94387,5123.923784479808
156,2019-06-06,6.54066,5638.387673383788
157,2019-06-07,6.04355,5209.853107099068
158,2019-06-08,5.9199,5103.260403027322
159,2019-06-09,6.89394,5942.93333043568
160,2019-06-10,6.5558,5651.439137513559
161,2019-06-11,5.85808,5049.9683612504095
162,2019-06-12,6.15458,5305.566717556699
163,2019-06-13,5.97668,5152.207703772925
164,2019-06-14,5.22723,4506.142988313402
165,2019-06-15,5.73822,4946.642833470066
166,2019-06-16,6.64286,5726.489366518705
167,2019-06-17,6.66052,5741.7132011641315
168,2019-06-18,6.72487,5797.186233974619
169,2019-06-19,5.7685,4972.745761729609
170,2019-06-20,5.9893,5163.086797387041
171,2019-06-21,6.2328,5372.996408721211
172,2019-06-22,6.33626,5462.184287113955
173,2019-06-23,7.32418,6313.822493394256
174,2019-06-24,7.12735,6144.144839189308
175,2019-06-25,6.53561,5634.034311834558
176,2019-06-26,6.47884,5585.095631606875
177,2019-06-27,5.63602,4858.541140335149
178,2019-06-28,5.47957,4723.673137488205
179,2019-06-29,6.00317,5175.043455741065
180,2019-06-30,7.50712,6471.52624820934
181,2019-07-01,7.24721,6247.470366969652
182,2019-07-02,6.98604,6022.328300472136
183,2019-07-03,6.42458,5538.320701376928
184,2019-07-04,6.2164,5358.8587593336115
185,2019-07-05,6.65547,5737.359839614902
186,2019-07-06,6.66431,5744.980377455534
187,2019-07-07,7.42133,6397.570824979943
188,2019-07-08,7.03903,6068.0084249263355
189,2019-07-09,6.97342,6011.449206858019
190,2019-07-10,6.76146,5828.72870904122
191,2019-07-11,6.11799,5274.024242490097
192,2019-07-12,5.55275,4786.758087621406
193,2019-07-13,5.67009,4887.911244886094
194,2019-07-14,7.00497,6038.64694089331
195,2019-07-15,6.56716,5661.232045869848
196,2019-07-16,6.39683,5514.398764150959
197,2019-07-17,5.97163,5147.854342223694
198,2019-07-18,5.93883,5119.579043448497
199,2019-07-19,5.63854,4860.713510850805
200,2019-07-20,6.33248,5458.925731340472
201,2019-07-21,6.92169,5966.855267661647
202,2019-07-22,6.57851,5671.016333708217
203,2019-07-23,6.04733,5213.111662872551
204,2019-07-24,5.99182,5165.259167902696
205,2019-07-25,5.89341,5080.424651059183
206,2019-07-26,5.33321,4597.503237221802
207,2019-07-27,5.83915,5033.649720829236
208,2019-07-28,7.18917,6197.436880966222
209,2019-07-29,6.84599,5901.59794701279
210,2019-07-30,6.37159,5492.6405769227285
211,2019-07-31,6.71225,5786.307140360504
212,2019-08-01,6.28075,5414.3317921441
213,2019-08-02,5.8013,5001.021060504807
214,2019-08-03,5.94261,5122.83759922198
215,2019-08-04,6.85482,5909.209864335504
216,2019-08-05,6.73875,5809.151512846563
217,2019-08-06,6.60501,5693.860706194277
218,2019-08-07,6.90277,5950.545247758393
219,2019-08-08,7.04156,6070.18941595991
220,2019-08-09,6.12177,5277.282798263581
221,2019-08-10,6.14449,5296.868614976157
222,2019-08-11,7.27876,6274.6681010049415
223,2019-08-12,7.2346,6236.599893873456
224,2019-08-13,6.96964,6008.1906510845365
225,2019-08-14,6.14196,5294.687623942583
226,2019-08-15,6.83464,5891.813659174422
227,2019-08-16,6.42963,5542.6740629261585
228,2019-08-17,7.05543,6082.146074313935
229,2019-08-18,7.82381,6744.529430194631
230,2019-08-19,8.437,7273.130968486211
231,2019-08-20,8.3083,7162.184902865234
232,2019-08-21,7.49451,6460.655775113144
233,2019-08-22,7.34815,6334.485874846741
234,2019-08-23,6.86239,5915.73559640039
235,2019-08-24,7.30651,6298.59003823091
236,2019-08-25,8.89373,7666.855883412927
237,2019-08-26,9.14355,7882.213662072074
238,2019-08-27,9.25458,7977.927272529705
239,2019-08-28,8.90509,7676.648791769215
240,2019-08-29,8.74359,7537.427427373041
241,2019-08-30,8.29443,7150.2282445112105
242,2019-08-31,8.84074,7621.175758958728
243,2019-09-01,10.30432,8882.857520586918
244,2019-09-02,10.08857,8696.869846478718
245,2019-09-03,10.1466,8746.894711964227
246,2019-09-04,9.23818,7963.7896231421055
247,2019-09-05,9.16879,7903.9718493003065
248,2019-09-06,8.48873,7317.724907682584
249,2019-09-07,9.46655,8160.656390864423
250,2019-09-08,10.7333,9252.660498287667
251,2019-09-09,9.79964,8447.797222237314
252,2019-09-10,8.83065,7612.477656378187
253,2019-09-11,7.6661,6608.575242089859
254,2019-09-12,7.91213,6820.665844457604
255,2019-09-13,7.72414,6658.60872809329
256,2019-09-14,10.19581,8789.316280644944
257,2019-09-15,11.4512,9871.5274797119
258,2019-09-16,10.65886,9188.489362896638
259,2019-09-17,9.38327,8088.864717632761
260,2019-09-18,9.72772,8385.79845736194
261,2019-09-19,9.4022,8105.183358053936
262,2019-09-20,9.07542,7823.482073488103
263,2019-09-21,10.00151,8621.819617473571
264,2019-09-22,12.4694,10749.268614251743
265,2019-09-23,11.08153,9552.852793790329
266,2019-09-24,10.53521,9081.896658824891
267,2019-09-25,9.20033,7931.160962817677
268,2019-09-26,8.41681,7255.726142807209
269,2019-09-27,8.58462,7400.387054010441
270,2019-09-28,8.68934,7490.661117661013
271,2019-09-29,10.78376,9296.159631708291
272,2019-09-30,9.28486,8004.030200789248
273,2019-10-01,8.94168,7708.191266835816
274,2019-10-02,8.57326,7390.594145654153
275,2019-10-03,9.7416,8397.763736233883
276,2019-10-04,9.39715,8100.829996504705
277,2019-10-05,10.31693,8893.727993683115
278,2019-10-06,11.93444,10288.105387642596
279,2019-10-07,10.65507,9185.222186605235
280,2019-10-08,8.81551,7599.426192248415
281,2019-10-09,10.04441,8658.80163934723
282,2019-10-10,8.83443,7615.736212151669
283,2019-10-11,8.23639,7100.1947585077805
284,2019-10-12,8.76756,7558.0908088255255
285,2019-10-13,9.80721,8454.322954302199
286,2019-10-14,8.79027,7577.668005020183
287,2019-10-15,8.77387,7563.530355632584
288,2019-10-16,8.52532,7349.267382749184
289,2019-10-17,8.76883,7559.185614601272
290,2019-10-18,8.27802,7136.081974605692
291,2019-10-19,8.17961,7051.247457762178
292,2019-10-20,9.50566,8194.371236446681
293,2019-10-21,8.80289,7588.547098634299
294,2019-10-22,8.0055,6901.155620269807
295,2019-10-23,7.55633,6513.947816890057
296,2019-10-24,7.19674,6203.962613031108
297,2019-10-25,6.83968,5896.158400205733
298,2019-10-26,7.5803,6534.611198342542
299,2019-10-27,9.71636,8376.005549005651
300,2019-10-28,8.82686,7609.210480086784
301,2019-10-29,8.03704,6928.344733787177
302,2019-10-30,8.13167,7009.920694857208
303,2019-10-31,7.0731,6097.378529477281
304,2019-11-01,7.26992,6267.0475631643085
305,2019-11-02,7.62699,6574.860396507603
306,2019-11-03,9.11832,7860.464095361763
307,2019-11-04,7.94115,6845.68258745932
308,2019-11-05,7.52731,6488.931073888341
309,2019-11-06,8.10012,6982.722960821919
310,2019-11-07,7.58535,6538.964559891772
311,2019-11-08,6.87375,5925.528504756679
312,2019-11-09,7.92096,6828.277761780318
313,2019-11-10,9.49557,8185.673133866139
314,2019-11-11,8.95051,7715.80318415853
315,2019-11-12,8.72088,7517.850231178383
316,2019-11-13,8.04587,6935.956651109892
317,2019-11-14,7.91213,6820.665844457604
318,2019-11-15,7.23712,6238.772264389111
319,2019-11-16,7.53993,6499.810167502458
320,2019-11-17,9.37697,8083.433791343623
321,2019-11-18,8.60228,7415.610888655869
322,2019-11-19,8.17204,7044.721725697293
323,2019-11-20,7.37591,6358.416432590629
324,2019-11-21,6.86113,5914.649411142563
325,2019-11-22,6.3451,5469.804824954588
326,2019-11-23,7.25604,6255.082284292365
327,2019-11-24,10.44815,9006.846429819747
328,2019-11-25,9.21547,7944.212426947448
329,2019-11-26,9.68482,8348.816435488281
330,2019-11-27,10.55035,9094.948122954664
331,2019-11-28,12.22715,10540.436567657482
332,2019-11-29,14.64584,12625.472616272857
333,2019-11-30,13.5103,11646.578324468326
334,2019-12-01,11.98112,10328.345965289738
335,2019-12-02,9.84253,8484.770623593053
336,2019-12-03,9.01233,7769.0952259354435
337,2019-12-04,7.45161,6423.6737532394845
338,2019-12-05,7.57526,6530.266457311231
339,2019-12-06,6.82454,5883.106936075961
340,2019-12-07,7.15763,6170.247767448852
341,2019-12-08,8.83443,7615.736212151669
342,2019-12-09,8.61742,7428.662352785639
343,2019-12-10,7.99414,6891.362711913519
344,2019-12-11,7.3002,6293.150491423852
345,2019-12-12,7.20305,6209.402159838166
346,2019-12-13,6.5987,5688.421159387218
347,2019-12-14,7.11852,6136.532921866596
348,2019-12-15,8.31461,7167.624449672293
349,2019-12-16,7.55633,6513.947816890057
350,2019-12-17,7.07941,6102.818076284339
351,2019-12-18,7.0138,6046.258858216023
352,2019-12-19,6.90655,5953.803803531877
353,2019-12-20,7.18665,6195.264510450566
354,2019-12-21,7.40997,6387.777916623654
355,2019-12-22,9.22052,7948.5657884966795
356,2019-12-23,7.95503,6857.647866331263
357,2019-12-24,6.89015,5939.666154144277
358,2019-12-25,7.7847,6710.814584612374
359,2019-12-26,7.51974,6482.405341823456
360,2019-12-27,6.35771,5480.6752980507845
361,2019-12-28,6.96712,6006.018280568882
362,2019-12-29,7.78091,6707.547408320973
363,2019-12-30,7.39736,6376.907443527457
364,2019-12-31,6.15079,5302.299541265295
365,2020-01-01,6.87753,5928.787060530161
366,2020-01-02,6.70973,5784.134769844849
367,2020-01-03,6.27318,5407.806060079214
368,2020-01-04,6.91665,5962.510526630336
369,2020-01-05,7.70143,6639.031531898632
370,2020-01-06,6.84978,5904.865123304193
371,2020-01-07,6.69963,5775.428046746388
372,2020-01-08,6.29337,5425.210885758216
373,2020-01-09,5.84041,5034.735906087063
374,2020-01-10,5.34709,4609.468516093745
375,2020-01-11,6.43341,5545.932618699641
376,2020-01-12,7.48946,6456.302413563913
377,2020-01-13,6.78038,5845.038728944475
378,2020-01-14,6.07761,5239.214591132094
379,2020-01-15,6.2265,5367.565482432072
380,2020-01-16,5.86313,5054.321722799639
381,2020-01-17,5.55149,4785.671902363579
382,2020-01-18,6.34005,5465.451463405358
383,2020-01-19,7.72035,6655.341551801886
384,2020-01-20,6.79679,5859.1849988499935
385,2020-01-21,6.13691,5290.334262393352
386,2020-01-22,6.03976,5206.585930807666
387,2020-01-23,6.11168,5268.584695683039
388,2020-01-24,6.44099,5552.466971282446
389,2020-01-25,6.61384,5701.472623516989
390,2020-01-26,8.25784,7118.68576944461
391,2020-01-27,9.5208,8207.422700576451
392,2020-01-28,7.72161,6656.427737059715
393,2020-01-29,7.4024,6381.252184558768
394,2020-01-30,7.17656,6186.566407870026
395,2020-01-31,7.06048,6086.499435863165
396,2020-02-01,8.3348,7185.029275351294
397,2020-02-02,9.21673,7945.298612205276
398,2020-02-03,8.40419,7244.847049193093
399,2020-02-04,8.06606,6953.361476788893
400,2020-02-05,7.50965,6473.7072392429145
401,2020-02-06,7.65979,6603.135695282801
402,2020-02-07,7.10843,6127.834819286054
403,2020-02-08,8.91518,7685.346894349756
404,2020-02-09,10.10875,8714.2660516398
405,2020-02-10,9.37066,8077.994244536566
406,2020-02-11,9.29369,8011.64211811196
407,2020-02-12,9.14986,7887.653208879133
408,2020-02-13,10.80269,9312.478272129467
409,2020-02-14,8.57705,7393.861321945556
410,2020-02-15,8.60228,7415.610888655869
411,2020-02-16,9.27603,7996.418283466534
412,2020-02-17,8.62499,7435.188084850526
413,2020-02-18,7.99793,6894.629888204921
414,2020-02-19,8.06227,6950.09430049749
415,2020-02-20,8.16826,7041.463169923809
416,2020-02-21,7.66484,6607.489056832032
417,2020-02-22,9.24701,7971.401540464819
418,2020-02-23,10.09866,8705.56794905926
419,2020-02-24,8.842,7622.261944216556
420,2020-02-25,9.63183,8303.13631103408
421,2020-02-26,8.85084,7629.882482057188
422,2020-02-27,9.27477,7995.332098208706
423,2020-02-28,8.69186,7492.83348817667
424,2020-02-29,10.04315,8657.715454089403
425,2020-03-01,11.98743,10333.785512096794
426,2020-03-02,10.16175,8759.954796611917
427,2020-03-03,10.57685,9117.792495440723
428,2020-03-04,10.47339,9028.604617047979
429,2020-03-05,10.06586,8677.29265028406
430,2020-03-06,9.85894,8498.916893498572
431,2020-03-07,22.51507,19409.156438856804
432,2020-03-08,19.46049,16775.95027627311
433,2020-03-09,17.35092,14957.391677578138
434,2020-03-10,19.83774,17101.159314777487
435,2020-03-11,20.27303,17476.401839285292
436,2020-03-12,15.93529,13737.045299372838
437,2020-03-13,14.90827,12851.7008680282
438,2020-03-14,16.93961,14602.821155040736
439,2020-03-15,18.06757,15575.181094262463
440,2020-03-16,15.91637,13720.735279469583
441,2020-03-17,15.74856,13576.07436826635
442,2020-03-18,15.59337,13442.292550677235
443,2020-03-19,14.81616,12772.297277473825
444,2020-03-20,14.14115,12190.40369740533
445,2020-03-21,14.4692,12473.199787746911
446,2020-03-22,16.3239,14072.0472462335
447,2020-03-23,15.61735,13462.964552647638
448,2020-03-24,15.3322,13217.150484179718
449,2020-03-25,14.85402,12804.934558316172
450,2020-03-26,14.88808,12834.296042349199
451,2020-03-27,13.70965,11818.428349188927
452,2020-03-28,13.90522,11987.019818136047
453,2020-03-29,15.82427,13641.340309433128
454,2020-03-30,14.84392,12796.227835217713
455,2020-03-31,14.43387,12442.743497938138
456,2020-04-01,14.06671,12126.232562014302
457,2020-04-02,14.04905,12111.008727368875
458,2020-04-03,13.70334,11812.98880238187
459,2020-04-04,14.43513,12443.829683195965
460,2020-04-05,15.97315,13769.682580215185
461,2020-04-06,15.3158,13203.012834792118
462,2020-04-07,14.28499,12314.401227156079
463,2020-04-08,14.80986,12766.866351184686
464,2020-04-09,12.858,11084.26194059449
465,2020-04-10,12.46814,10748.182428993916
466,2020-04-11,13.80554,11901.090495516786
467,2020-04-12,15.61104,13457.52500584058
468,2020-04-13,14.65088,12629.817357304168
469,2020-04-14,13.64278,11760.782945862784
470,2020-04-15,14.03139,12095.784892723448
471,2020-04-16,13.87872,11964.175445649988
472,2020-04-17,13.65035,11767.30867792767
473,2020-04-18,14.19162,12233.911451343876
474,2020-04-19,16.19394,13960.014995354699
475,2020-04-20,15.09752,13014.844169650341
476,2020-04-21,14.61051,12595.016326464083
477,2020-04-22,14.11592,12168.654130695018
478,2020-04-23,13.38413,11537.813249880925
479,2020-04-24,13.08006,11275.689161509748
480,2020-04-25,13.79419,11891.306207678417
481,2020-04-26,15.73721,13566.290080427982
482,2020-04-27,15.25398,13149.720793015205
483,2020-04-28,14.41494,12426.424857516964
484,2020-04-29,14.09321,12149.076934500361
485,2020-04-30,13.69325,11804.29069980133
486,2020-05-01,14.61555,12599.361067495394
487,2020-05-02,14.62943,12611.326346367337
488,2020-05-03,16.66961,14370.067171220508
489,2020-05-04,16.26712,14023.099945487898
490,2020-05-05,17.48593,15073.777290006174
491,2020-05-06,17.17302,14804.032663794367
492,2020-05-07,16.74152,14432.057315577964
493,2020-05-08,14.87294,12821.244578219426
