,date,앤더슨벨,앤더슨벨_absolute
1528,2023-03-09,2.46642,1127.9654259265656
1529,2023-03-10,2.33189,1066.4409537158713
1530,2023-03-11,2.01125,919.8029787687437
1531,2023-03-12,2.80723,1283.8277270796673
1532,2023-03-13,2.40139,1098.2253201667986
1533,2023-03-14,2.46193,1125.9120186551318
1534,2023-03-15,2.45745,1123.8631846738344
1535,2023-03-16,2.21529,1013.1163907205024
1536,2023-03-17,1.94174,888.0140390276796
1537,2023-03-18,2.58301,1181.2854156317974
1538,2023-03-19,2.76463,1264.3455110967966
1539,2023-03-20,2.81844,1288.9543853230468
1540,2023-03-21,2.73772,1252.038787338603
1541,2023-03-22,2.34534,1072.5920289498997
1542,2023-03-23,2.28256,1043.8809134709181
1543,2023-03-24,2.02919,928.0074612742061
1544,2023-03-25,1.92829,881.8629637936513
1545,2023-03-26,2.59422,1186.4120738751774
1546,2023-03-27,2.49108,1139.2431594039738
1547,2023-03-28,2.21305,1012.0919737298537
1548,2023-03-29,2.14354,980.3030339887895
1549,2023-03-30,2.06955,946.4652602664282
1550,2023-03-31,2.06282,943.3874360043455
1551,2023-04-01,1.99556,912.6274865440668
1552,2023-04-02,2.19063,1001.8386572430942
1553,2023-04-03,1.89017,864.4295817920778
1554,2023-04-04,2.00228,915.7007375160125
1555,2023-04-05,1.89914,868.531823044809
1556,2023-04-06,1.86775,854.1762653053182
1557,2023-04-07,1.73994,795.7250440665696
1558,2023-04-08,1.69958,777.2672450743477
1559,2023-04-09,1.9821,906.4718380199016
1560,2023-04-10,1.97986,905.447421029253
1561,2023-04-11,2.04937,937.2363607703172
1562,2023-04-12,1.98883,909.5496622819842
1563,2023-04-13,1.97089,901.3451797765218
1564,2023-04-14,1.68389,770.0917528496707
1565,2023-04-15,1.91259,874.6828982788373
1566,2023-04-16,2.73772,1252.038787338603
1567,2023-04-17,1.93277,883.9117977749485
1568,2023-04-18,1.92156,878.7851395315686
1569,2023-04-19,1.8386,840.845124556476
1570,2023-04-20,1.70183,778.2962353551329
1571,2023-04-21,1.67044,763.9406776156421
1572,2023-04-22,1.41034,644.9894011568477
1573,2023-04-23,1.77358,811.1095920868457
1574,2023-04-24,1.7108,782.3984766078643
1575,2023-04-25,1.70631,780.3450693364301
1576,2023-04-26,1.70631,780.3450693364301
1577,2023-04-27,1.60765,735.2249888465238
1578,2023-04-28,1.83412,838.7962905751788
1579,2023-04-29,1.82291,833.669632331799
1580,2023-04-30,1.8969,867.5074060541604
1581,2023-05-01,1.66595,761.8872703442082
1582,2023-05-02,1.77806,813.158426068143
1583,2023-05-03,1.80497,825.4651498263365
1584,2023-05-04,1.5942,729.0739136124954
1585,2023-05-05,1.47761,675.7539239072635
1586,2023-05-06,1.54039,704.4650393862449
1587,2023-05-07,1.64129,750.6095368668
1588,2023-05-08,1.82739,835.7184663130962
1589,2023-05-09,1.84309,842.8985318279099
1590,2023-05-10,1.68165,769.067335859022
1591,2023-05-11,1.59196,728.0494966218469
1592,2023-05-12,1.67268,764.9650946062908
1593,2023-05-13,1.33635,611.1516274344864
1594,2023-05-14,1.48209,677.8027578885606
1595,2023-05-15,1.63456,747.5317126047174
1596,2023-05-16,1.82739,835.7184663130962
1597,2023-05-17,1.66595,761.8872703442082
1598,2023-05-18,1.49779,684.9828234033744
1599,2023-05-19,1.48433,678.8271748792091
1600,2023-05-20,1.2063,551.6759892050892
1601,2023-05-21,1.59196,728.0494966218469
1602,2023-05-22,1.64353,751.6339538574485
1603,2023-05-23,1.69734,776.242828083699
1604,2023-05-24,1.60541,734.2005718558752
1605,2023-05-25,2.00901,918.7785617780952
1606,2023-05-26,1.95295,893.1406972710594
1607,2023-05-27,1.58299,723.9472553691155
1608,2023-05-28,1.76012,804.9539435626805
1609,2023-05-29,1.75116,800.8562756000862
1610,2023-05-30,1.69286,774.1939941024018
1611,2023-05-31,1.53366,701.3872151241624
1612,2023-06-01,1.6525,755.7361951101798
1613,2023-06-02,1.41931,649.091642409579
1614,2023-06-03,1.46191,668.5738583924496
1615,2023-06-04,1.50676,689.0850646561056
1616,2023-06-05,1.53366,701.3872151241624
1617,2023-06-06,1.68837,772.1405868309678
1618,2023-06-07,1.62111,741.380637370689
1619,2023-06-08,1.46415,669.5982753830982
1620,2023-06-09,1.35429,619.3561099399487
1621,2023-06-10,1.56057,713.693938882356
1622,2023-06-11,1.65474,756.7606121008284
1623,2023-06-12,1.73546,793.6762100852724
1624,2023-06-13,1.56954,717.7961801350872
1625,2023-06-14,1.5942,729.0739136124954
1626,2023-06-15,1.42155,650.1160594002276
1627,2023-06-16,1.28926,589.6160041801818
1628,2023-06-17,1.21975,557.8270644391175
1629,2023-06-18,1.6368,748.556129595366
1630,2023-06-19,1.97762,904.4230040386044
1631,2023-06-20,1.91484,875.7118885596228
1632,2023-06-21,1.61438,738.3028131086063
1633,2023-06-22,1.76012,804.9539435626805
1634,2023-06-23,1.72873,790.5983858231898
1635,2023-06-24,1.435,656.267134634256
1636,2023-06-25,1.53366,701.3872151241624
1637,2023-06-26,1.52694,698.3139641522166
1638,2023-06-27,1.65923,758.8140193722624
1639,2023-06-28,1.47088,672.6760996451808
1640,2023-06-29,1.51348,692.1583156280514
1641,2023-06-30,1.44173,659.3449588963385
1642,2023-07-01,1.35429,619.3561099399487
1643,2023-07-02,1.31393,600.8983109477268
1644,2023-07-03,1.42379,651.1404763908761
1645,2023-07-04,1.4507,663.4472001490699
1646,2023-07-05,1.41258,646.0138181474964
1647,2023-07-06,1.50227,687.0316573846716
1648,2023-07-07,3.13011,1431.4901190174432
1649,2023-07-08,1.73546,793.6762100852724
1650,2023-07-09,1.61887,740.3562203800404
1651,2023-07-10,1.72425,788.5495518418926
1652,2023-07-11,1.53815,703.4406223955964
1653,2023-07-12,1.72873,790.5983858231898
1654,2023-07-13,1.65474,756.7606121008284
1655,2023-07-14,1.58972,727.0250796311982
1656,2023-07-15,1.44846,662.4227831584212
1657,2023-07-16,1.63905,749.5851198761513
1658,2023-07-17,1.42379,651.1404763908761
1659,2023-07-18,1.65923,758.8140193722624
1660,2023-07-19,1.41931,649.091642409579
1661,2023-07-20,1.24442,569.1093712066627
1662,2023-07-21,1.21975,557.8270644391175
1663,2023-07-22,1.19285,545.5249139710608
1664,2023-07-23,1.23545,565.0071299539313
1665,2023-07-24,1.50227,687.0316573846716
1666,2023-07-25,1.34307,614.2248784064321
1667,2023-07-26,1.2489,571.1582051879598
1668,2023-07-27,1.32514,606.0249691911066
1669,2023-07-28,1.15025,526.0426979881902
1670,2023-07-29,1.15921,530.1403659507846
1671,2023-07-30,1.15025,526.0426979881902
1672,2023-07-31,1.26011,576.2848634313397
1673,2023-08-01,1.35877,621.4049439212461
1674,2023-08-02,1.31841,602.947144929024
1675,2023-08-03,1.33635,611.1516274344864
1676,2023-08-04,1.20854,552.7004061957377
1677,2023-08-05,1.07401,491.17593398504334
1678,2023-08-06,1.30496,596.7960696949956
1679,2023-08-07,1.2915,590.6404211708305
1680,2023-08-08,1.19733,547.573747952358
1681,2023-08-09,1.46864,671.6516826545321
1682,2023-08-10,1.48209,677.8027578885606
1683,2023-08-11,1.71752,785.4717275798099
1684,2023-08-12,1.45967,667.549441401801
1685,2023-08-13,1.44397,660.3693758869872
1686,2023-08-14,1.45743,666.5250244111523
1687,2023-08-15,1.25339,573.2116124593938
1688,2023-08-16,1.38568,633.7116676794396
1689,2023-08-17,1.31168,599.8693206669413
1690,2023-08-18,1.47088,672.6760996451808
1691,2023-08-19,1.26908,580.3871046840708
1692,2023-08-20,1.21078,553.7248231863864
1693,2023-08-21,1.38792,634.7360846700882
1694,2023-08-22,1.54711,707.5382903581908
1695,2023-08-23,1.48433,678.8271748792091
1696,2023-08-24,1.50003,686.007240394023
1697,2023-08-25,2.80499,1282.8033100890186
1698,2023-08-26,1.94398,889.0384560183282
1699,2023-08-27,1.9821,906.4718380199016
1700,2023-08-28,2.0404,933.134119517586
1701,2023-08-29,2.31395,1058.2364712104088
1702,2023-08-30,2.05161,938.2607777609659
1703,2023-08-31,1.7108,782.3984766078643
1704,2023-09-01,1.73322,792.6517930946238
1705,2023-09-02,1.56505,715.7427728636532
1706,2023-09-03,1.78479,816.2362503302256
1707,2023-09-04,2.13009,974.1519587547612
1708,2023-09-05,1.8386,840.845124556476
1709,2023-09-06,1.61887,740.3562203800404
1710,2023-09-07,1.65923,758.8140193722624
1711,2023-09-08,1.55833,712.6695218917074
1712,2023-09-09,1.66147,759.838436362911
1713,2023-09-10,1.83636,839.8207075658274
1714,2023-09-11,1.74667,798.8028683286522
1715,2023-09-12,1.7534,801.8806925907348
1716,2023-09-13,1.84533,843.9229488185586
1717,2023-09-14,1.75564,802.9051095813834
1718,2023-09-15,1.86327,852.127431324021
1719,2023-09-16,1.5942,729.0739136124954
1720,2023-09-17,1.73546,793.6762100852724
1721,2023-09-18,1.76685,808.0317678247632
1722,2023-09-19,1.58523,724.9716723597642
1723,2023-09-20,1.67268,764.9650946062908
1724,2023-09-21,1.69958,777.2672450743477
1725,2023-09-22,1.28478,587.5671701988846
1726,2023-09-23,1.43052,654.2183006529588
1727,2023-09-24,1.41707,648.0672254189304
1728,2023-09-25,1.56505,715.7427728636532
1729,2023-09-26,1.48658,679.8561651599946
1730,2023-09-27,1.22648,560.9048887012002
1731,2023-09-28,1.09419,500.4048334811544
1732,2023-09-29,1.20182,549.6271552237921
1733,2023-09-30,1.29375,591.6694114516158
1734,2023-10-01,1.39913,639.862742913468
1735,2023-10-02,1.56729,716.7671898543018
1736,2023-10-03,1.79376,820.3384915829567
1737,2023-10-04,1.83412,838.7962905751788
1738,2023-10-05,1.83636,839.8207075658274
1739,2023-10-06,1.92829,881.8629637936513
1740,2023-10-07,3.04491,1392.5256870517019
1741,2023-10-08,2.6884,1229.4833203837866
1742,2023-10-09,2.05834,941.3386020230483
1743,2023-10-10,1.96865,900.3207627858732
1744,2023-10-11,1.84309,842.8985318279099
1745,2023-10-12,1.71528,784.4473105891614
1746,2023-10-13,1.91259,874.6828982788373
1747,2023-10-14,1.57851,721.8984213878184
1748,2023-10-15,1.73098,791.6273761039752
1749,2023-10-16,1.9238,879.8095565222171
1750,2023-10-17,1.91035,873.6584812881888
1751,2023-10-18,2.23547,1022.3452902166133
1752,2023-10-19,1.93053,882.8873807842998
1753,2023-10-20,1.66595,761.8872703442082
1754,2023-10-21,1.37447,628.5850094360599
1755,2023-10-22,1.5359,702.411632114811
1756,2023-10-23,1.63232,746.5072956140688
1757,2023-10-24,1.62335,742.4050543613376
1758,2023-10-25,1.52694,698.3139641522166
1759,2023-10-26,1.5359,702.411632114811
1760,2023-10-27,1.3924,636.7849186513854
1761,2023-10-28,1.78255,815.2118333395771
1762,2023-10-29,1.89466,866.4829890635118
1763,2023-10-30,1.90363,870.5852303162429
1764,2023-10-31,1.72649,789.5739688325413
1765,2023-11-01,1.75116,800.8562756000862
1766,2023-11-02,1.59644,730.0983306031441
1767,2023-11-03,1.65026,754.7117781195312
1768,2023-11-04,1.6099,736.2539791273092
1769,2023-11-05,1.796,821.3629085736054
1770,2023-11-06,2.00677,917.7541447874465
1771,2023-11-07,2.02022,923.9052200214751
1772,2023-11-08,1.88569,862.3807478107806
1773,2023-11-09,2.10318,961.8452349965676
1774,2023-11-10,2.25117,1029.5253557314272
1775,2023-11-11,2.29601,1050.0319887049463
1776,2023-11-12,3.73775,1709.3815208914218
1777,2023-11-13,6.76696,3094.72714242831
1778,2023-11-14,5.08083,2323.6109725879905
1779,2023-11-15,3.99336,1826.2793900787822
1780,2023-11-16,3.65254,1670.4125156355437
1781,2023-11-17,3.69963,1691.9481388898485
1782,2023-11-18,3.41935,1563.767962934943
1783,2023-11-19,4.06062,1857.039339539061
1784,2023-11-20,3.65479,1671.4415059163293
1785,2023-11-21,3.69963,1691.9481388898485
1786,2023-11-22,3.74672,1713.483762144153
1787,2023-11-23,3.38348,1547.363571214155
1788,2023-11-24,3.25792,1489.9413402561918
1789,2023-11-25,3.91712,1791.4126260756354
1790,2023-11-26,3.71308,1698.099214123877
1791,2023-11-27,3.83192,1752.4481941098943
1792,2023-11-28,3.49783,1599.6591439287383
1793,2023-11-29,2.9328,1341.2545313277672
1794,2023-11-30,2.51575,1150.525466171519
1795,2023-12-01,2.1839,998.7608329810116
1796,2023-12-02,2.08749,954.6697427718905
1797,2023-12-03,2.43278,1112.5808779062895
1798,2023-12-04,2.16596,990.5563504755493
1799,2023-12-05,2.26014,1033.6275969841583
1800,2023-12-06,1.87448,857.2540895674008
1801,2023-12-07,1.95295,893.1406972710594
1802,2023-12-08,1.82963,836.7428833037449
1803,2023-12-09,1.68389,770.0917528496707
1804,2023-12-10,1.69062,773.1695771117533
1805,2023-12-11,2.43727,1114.6342851777233
1806,2023-12-12,1.96192,897.2429385237906
1807,2023-12-13,1.9395,886.989622037031
1808,2023-12-14,1.86999,855.2006822959668
1809,2023-12-15,1.86551,853.1518483146696
1810,2023-12-16,1.61887,740.3562203800404
1811,2023-12-17,1.86327,852.127431324021
1812,2023-12-18,2.24668,1027.4719484599932
1813,2023-12-19,1.796,821.3629085736054
1814,2023-12-20,1.5516,709.5916976296248
1815,2023-12-21,1.65026,754.7117781195312
1816,2023-12-22,1.65923,758.8140193722624
1817,2023-12-23,1.3924,636.7849186513854
1818,2023-12-24,1.58972,727.0250796311982
1819,2023-12-25,1.57851,721.8984213878184
1820,2023-12-26,1.68165,769.067335859022
1821,2023-12-27,1.57402,719.8450141163844
1822,2023-12-28,1.74443,797.7784513380036
1823,2023-12-29,1.57178,718.8205971257357
1824,2023-12-30,1.48882,680.8805821506432
1825,2023-12-31,1.41707,648.0672254189304
1826,2024-01-01,1.58075,722.9228383784671
1827,2024-01-02,1.5516,709.5916976296248
1828,2024-01-03,1.56505,715.7427728636532
1829,2024-01-04,1.47088,672.6760996451808
1830,2024-01-05,1.48433,678.8271748792091
1831,2024-01-06,1.5516,709.5916976296248
1832,2024-01-07,2.13457,976.2007927360584
1833,2024-01-08,1.96641,899.2963457952246
1834,2024-01-09,1.64353,751.6339538574485
1835,2024-01-10,1.56505,715.7427728636532
1836,2024-01-11,1.71528,784.4473105891614
1837,2024-01-12,1.85878,850.074024052587
1838,2024-01-13,1.59196,728.0494966218469
1839,2024-01-14,2.37897,1087.9720036800388
1840,2024-01-15,2.79826,1279.725485826936
1841,2024-01-16,2.20632,1009.0141494677711
1842,2024-01-17,1.95295,893.1406972710594
1843,2024-01-18,2.03816,932.1097025269373
1844,2024-01-19,2.10318,961.8452349965676
1845,2024-01-20,1.96865,900.3207627858732
1846,2024-01-21,2.14803,982.3564412602235
1847,2024-01-22,1.82291,833.669632331799
1848,2024-01-23,1.79824,822.387325564254
1849,2024-01-24,1.79151,819.3095013021714
1850,2024-01-25,1.66371,760.8628533535596
1851,2024-01-26,1.61438,738.3028131086063
1852,2024-01-27,1.60541,734.2005718558752
1853,2024-01-28,1.83187,837.7673002943934
1854,2024-01-29,1.93726,885.9652050463824
1855,2024-01-30,1.5942,729.0739136124954
1856,2024-01-31,1.51572,693.1827326186999
1857,2024-02-01,1.58075,722.9228383784671
1858,2024-02-02,1.34756,616.2782856778663
1859,2024-02-03,1.28926,589.6160041801818
1860,2024-02-04,1.63008,745.4828786234202
1861,2024-02-05,1.51572,693.1827326186999
1862,2024-02-06,1.4081,643.9649841661992
1863,2024-02-07,1.31168,599.8693206669413
1864,2024-02-08,1.2646,578.3382707027736
1865,2024-02-09,1.18612,542.4470897089782
1866,2024-02-10,1.32514,606.0249691911066
1867,2024-02-11,1.52694,698.3139641522166
1868,2024-02-12,1.56729,716.7671898543018
1869,2024-02-13,1.53142,700.3627981335138
1870,2024-02-14,1.47985,676.778340897912
1871,2024-02-15,1.3498,617.3027026685148
1872,2024-02-16,2.37225,1084.8987527080933
1873,2024-02-17,1.78479,816.2362503302256
1874,2024-02-18,1.84309,842.8985318279099
1875,2024-02-19,1.76685,808.0317678247632
1876,2024-02-20,1.71752,785.4717275798099
1877,2024-02-21,1.71528,784.4473105891614
1878,2024-02-22,1.60093,732.151737874578
1879,2024-02-23,1.34532,615.2538686872176
1880,2024-02-24,1.3072,597.8204866856441
1881,2024-02-25,1.41482,647.038235138145
1882,2024-02-26,2.03143,929.0318782648548
1883,2024-02-27,1.84084,841.8695415471246
1884,2024-02-28,2.04488,935.1829534988832
1885,2024-02-29,2.02695,926.9830442835575
1886,2024-03-01,1.68837,772.1405868309678
1887,2024-03-02,1.5942,729.0739136124954
1888,2024-03-03,1.65026,754.7117781195312
1889,2024-03-04,1.47088,672.6760996451808
1890,2024-03-05,1.53366,701.3872151241624
1891,2024-03-06,1.47761,675.7539239072635
1892,2024-03-07,1.41931,649.091642409579
1893,2024-03-08,1.39913,639.862742913468
1894,2024-03-09,1.36101,622.4293609118946
1895,2024-03-10,1.61887,740.3562203800404
1896,2024-03-11,1.56954,717.7961801350872
1897,2024-03-12,1.4664,670.6272656638836
1898,2024-03-13,1.55608,711.6405316109219
1899,2024-03-14,1.34307,614.2248784064321
1900,2024-03-15,1.39465,637.8139089321708
1901,2024-03-16,2.30946,1056.1830639389748
1902,2024-03-17,1.71976,786.4961445704586
1903,2024-03-18,1.75788,803.929526572032
1904,2024-03-19,1.53366,701.3872151241624
1905,2024-03-20,1.38119,631.6582604080055
1906,2024-03-21,1.27357,582.4405119555048
1907,2024-03-22,1.20854,552.7004061957377
1908,2024-03-23,1.22872,561.9293056918488
1909,2024-03-24,1.54487,706.5138733675421
1910,2024-03-25,1.47761,675.7539239072635
1911,2024-03-26,1.53366,701.3872151241624
1912,2024-03-27,1.64353,751.6339538574485
1913,2024-03-28,1.6794,768.0383455782365
1914,2024-03-29,1.6368,748.556129595366
1915,2024-03-30,1.47985,676.778340897912
1916,2024-03-31,1.43725,657.2961249150413
1917,2024-04-01,1.47985,676.778340897912
1918,2024-04-02,1.43276,655.2427176436074
1919,2024-04-03,1.2915,590.6404211708305
1920,2024-04-04,1.25114,572.1826221786083
1921,2024-04-05,2.34534,1072.5920289498997
1922,2024-04-06,2.30274,1053.109812967029
1923,2024-04-07,2.51126,1148.472058900085
1924,2024-04-08,1.94398,889.0384560183282
1925,2024-04-09,1.59196,728.0494966218469
1926,2024-04-10,1.34532,615.2538686872176
1927,2024-04-11,1.35429,619.3561099399487
1928,2024-04-12,1.27805,584.4893459368019
1929,2024-04-13,1.26908,580.3871046840708
1930,2024-04-14,1.15921,530.1403659507846
1931,2024-04-15,1.2489,571.1582051879598
1932,2024-04-16,1.25339,573.2116124593938
1933,2024-04-17,1.33186,609.0982201630524
1934,2024-04-18,1.44173,659.3449588963385
1935,2024-04-19,2.47314,1131.0386768985113
1936,2024-04-20,1.67716,767.013928587588
1937,2024-04-21,1.41482,647.038235138145
1938,2024-04-22,1.32738,607.0493861817552
1939,2024-04-23,1.24442,569.1093712066627
1940,2024-04-24,1.13455,518.8626324733764
1941,2024-04-25,1.13231,517.8382154827277
1942,2024-04-26,1.15697,529.115948960136
1943,2024-04-27,1.00002,457.3381602626819
1944,2024-04-28,1.06953,489.12710000374625
1945,2024-04-29,1.36774,625.5071851739772
1946,2024-04-30,1.11437,509.6337329772654
1947,2024-05-01,1.31617,601.9227279383754
1948,2024-05-02,1.36774,625.5071851739772
1949,2024-05-03,1.15025,526.0426979881902
1950,2024-05-04,1.11213,508.6093159866168
1951,2024-05-05,1.25339,573.2116124593938
1952,2024-05-06,1.38119,631.6582604080055
1953,2024-05-07,1.27132,581.4115216747193
1954,2024-05-08,1.27805,584.4893459368019
1955,2024-05-09,1.32065,603.9715619196726
1956,2024-05-10,1.60765,735.2249888465238
1957,2024-05-11,1.07401,491.17593398504334
1958,2024-05-12,1.24666,570.1337881973112
1959,2024-05-13,1.27581,583.4649289461535
1960,2024-05-14,1.10764,506.55590871518274
1961,2024-05-15,1.0628,486.04927574166356
1962,2024-05-16,1.1054,505.53149172453413
1963,2024-05-17,1.21303,554.7538134671718
1964,2024-05-18,1.10764,506.55590871518274
1965,2024-05-19,1.0045,459.38699424397913
1966,2024-05-20,1.23096,562.9537226824974
1967,2024-05-21,1.17491,537.3204314655983
1968,2024-05-22,1.27581,583.4649289461535
1969,2024-05-23,1.16146,531.16935623157
1970,2024-05-24,1.45518,665.496034130367
1971,2024-05-25,0.97984,448.109260766571
1972,2024-05-26,1.07849,493.22476796634055
1973,2024-05-27,1.36325,623.4537779025433
1974,2024-05-28,1.09419,500.4048334811544
1975,2024-05-29,1.08298,495.27817523777463
1976,2024-05-30,1.148,525.0137077074047
1977,2024-05-31,0.99778,456.3137432720334
1978,2024-06-01,0.91033,416.32032102550676
1979,2024-06-02,1.1211,512.7115572393479
1980,2024-06-03,1.11213,508.6093159866168
1981,2024-06-04,1.08746,497.32700921907184
1982,2024-06-05,1.02244,467.5914767494416
1983,2024-06-06,0.91706,419.3981452875894
1984,2024-06-07,1.00899,461.4404015154132
1985,2024-06-08,0.94396,431.7002957556462
1986,2024-06-09,0.9619,439.90477826110856
1987,2024-06-10,1.02692,469.6403107307388
1988,2024-06-11,1.06953,489.12710000374625
1989,2024-06-12,1.07625,492.20035097569195
1990,2024-06-13,1.06728,488.09810972296077
1991,2024-06-14,0.92154,421.4469792688866
1992,2024-06-15,0.94172,430.6758787649976
1993,2024-06-16,0.91257,417.34473801615536
1994,2024-06-17,0.98881,452.2115020193022
1995,2024-06-18,1.00002,457.3381602626819
1996,2024-06-19,1.04262,476.8203762455526
1997,2024-06-20,0.95517,436.826953999026
1998,2024-06-21,1.43052,654.2183006529588
1999,2024-06-22,1.09643,501.429250471803
2000,2024-06-23,1.12334,513.7359742299966
2001,2024-06-24,1.02692,469.6403107307388
2002,2024-06-25,1.0202,466.567059758793
2003,2024-06-26,1.04038,475.795959254904
2004,2024-06-27,0.93724,428.6270447837004
2005,2024-06-28,1.12334,513.7359742299966
2006,2024-06-29,1.07177,490.15151699439474
2007,2024-06-30,0.95293,435.8025370083774
2008,2024-07-01,1.03365,472.7181349928214
2009,2024-07-02,1.12334,513.7359742299966
2010,2024-07-03,1.06504,487.07369273231217
2011,2024-07-04,0.95293,435.8025370083774
2012,2024-07-05,1.51124,691.1338986374027
2013,2024-07-06,1.21527,555.7782304578204
2014,2024-07-07,1.23321,563.9827129632828
2015,2024-07-08,1.31841,602.947144929024
2016,2024-07-09,1.51797,694.2117228994854
2017,2024-07-10,1.38343,632.6826773986542
2018,2024-07-11,1.32962,608.0738031724038
2019,2024-07-12,1.24442,569.1093712066627
2020,2024-07-13,0.96638,441.95361224240577
2021,2024-07-14,1.01347,463.4892354967104
2022,2024-07-15,1.06728,488.09810972296077
2023,2024-07-16,1.16818,534.2426072035158
2024,2024-07-17,1.02917,470.66930101152417
2025,2024-07-18,1.00226,458.3625772533305
2026,2024-07-19,1.00002,457.3381602626819
2027,2024-07-20,0.96414,440.92919525175716
2028,2024-07-21,1.09643,501.429250471803
2029,2024-07-22,1.09195,499.3804164905058
2030,2024-07-23,1.04038,475.795959254904
2031,2024-07-24,0.98656,451.1825117385168
2032,2024-07-25,0.92827,424.5248035309692
2033,2024-07-26,0.92154,421.4469792688866
2034,2024-07-27,0.79822,365.04916530157203
2035,2024-07-28,0.89015,407.0914215293958
2036,2024-07-29,0.88342,404.0135972673132
2037,2024-07-30,0.74441,340.4402910753216
2038,2024-07-31,0.82513,377.3558890597656
2039,2024-08-01,0.82513,377.3558890597656
2040,2024-08-02,0.82737,378.3803060504142
2041,2024-08-03,0.78925,360.9469240488408
2042,2024-08-04,0.78252,357.86909978675817
2043,2024-08-05,0.79149,361.9713410394894
2044,2024-08-06,0.95742,437.8559442798114
2045,2024-08-07,1.02468,468.6158937400902
2046,2024-08-08,1.08298,495.27817523777463
2047,2024-08-09,0.95293,435.8025370083774
2048,2024-08-10,0.87894,401.964763286016
2049,2024-08-11,0.99329,454.2603360005994
2050,2024-08-12,1.05607,482.971451479581
2051,2024-08-13,0.98656,451.1825117385168
2052,2024-08-14,0.93499,427.598054502915
2053,2024-08-15,0.87221,398.8869390239334
2054,2024-08-16,1.02244,467.5914767494416
2055,2024-08-17,1.02917,470.66930101152417
2056,2024-08-18,1.00226,458.3625772533305
2057,2024-08-19,1.00226,458.3625772533305
2058,2024-08-20,1.03141,471.6937180021728
2059,2024-08-21,0.93724,428.6270447837004
2060,2024-08-22,0.91481,418.36915500680396
2061,2024-08-23,0.7758,354.7958488148124
2062,2024-08-24,0.88567,405.0425875480986
2063,2024-08-25,0.87894,401.964763286016
2064,2024-08-26,1.73994,795.7250440665696
2065,2024-08-27,1.31617,601.9227279383754
2066,2024-08-28,1.34756,616.2782856778663
2067,2024-08-29,1.4081,643.9649841661992
2068,2024-08-30,1.25787,575.260446440691
2069,2024-08-31,1.2915,590.6404211708305
2070,2024-09-01,1.27357,582.4405119555048
2071,2024-09-02,1.24218,568.084954216014
2072,2024-09-03,1.2063,551.6759892050892
2073,2024-09-04,1.26908,580.3871046840708
2074,2024-09-05,1.52245,696.2605568807826
2075,2024-09-06,1.3498,617.3027026685148
2076,2024-09-07,1.1211,512.7115572393479
2077,2024-09-08,1.24666,570.1337881973112
2078,2024-09-09,1.27581,583.4649289461535
2079,2024-09-10,1.44397,660.3693758869872
2080,2024-09-11,1.23545,565.0071299539313
2081,2024-09-12,1.34083,613.2004614157836
2082,2024-09-13,1.10316,504.50707473388553
2083,2024-09-14,1.13903,520.9114664546736
2084,2024-09-15,1.13007,516.8137984920792
2085,2024-09-16,1.04262,476.8203762455526
2086,2024-09-17,1.05159,480.9226174982838
2087,2024-09-18,1.2646,578.3382707027736
2088,2024-09-19,1.42828,653.1938836623102
2089,2024-09-20,1.64801,753.6827878387458
2090,2024-09-21,1.84533,843.9229488185586
2091,2024-09-22,1.66595,761.8872703442082
2092,2024-09-23,1.53142,700.3627981335138
2093,2024-09-24,1.40137,640.8871599041166
2094,2024-09-25,1.27805,584.4893459368019
2095,2024-09-26,1.34083,613.2004614157836
2096,2024-09-27,1.25114,572.1826221786083
2097,2024-09-28,1.17715,538.344848456247
2098,2024-09-29,1.28926,589.6160041801818
2099,2024-09-30,1.29599,592.6938284422644
