,date,마뗑킴,마뗑킴_absolute
1315,2022-08-08,4.27057,1550.126531765832
1316,2022-08-09,5.83773,2118.972445899575
1317,2022-08-10,10.66316,3870.501415142275
1318,2022-08-11,7.36062,2671.7492869210005
1319,2022-08-12,5.23566,1900.4337775297197
1320,2022-08-13,5.51899,2003.276571406231
1321,2022-08-14,5.53965,2010.775714177871
1322,2022-08-15,5.12941,1861.8672761024818
1323,2022-08-16,5.8761,2132.8999438738165
1324,2022-08-17,5.61343,2037.556292768945
1325,2022-08-18,4.85494,1762.2404747214557
1326,2022-08-19,7.44916,2703.8874331456373
1327,2022-08-20,4.77525,1733.314691203935
1328,2022-08-21,5.8761,2132.8999438738165
1329,2022-08-22,7.64099,2773.5176634401037
1330,2022-08-23,8.62674,3131.3240519756314
1331,2022-08-24,6.6464,2412.50254198583
1332,2022-08-25,6.51949,2366.4368977869517
1333,2022-08-26,10.67496,3874.78456541843
1334,2022-08-27,10.9819,3986.1972896356197
1335,2022-08-28,14.11327,5122.818330334068
1336,2022-08-29,11.62234,4218.663455979717
1337,2022-08-30,10.59233,3844.79162412024
1338,2022-08-31,9.65085,3503.0543086970306
1339,2022-09-01,8.16928,2965.2757532188853
1340,2022-09-02,7.67051,2784.232798707229
1341,2022-09-03,6.57261,2385.718333606386
1342,2022-09-04,8.40539,3050.9786864140397
1343,2022-09-05,8.01286,2908.4986035412517
1344,2022-09-06,8.78021,3187.0304140842263
1345,2022-09-07,9.65085,3503.0543086970306
1346,2022-09-08,9.08715,3298.4431383014157
1347,2022-09-09,7.16583,2601.0446392691256
1348,2022-09-10,8.46442,3072.405327159921
1349,2022-09-11,7.44326,2701.74585800756
1350,2022-09-12,8.80382,3195.6003444249045
1351,2022-09-13,9.12847,3313.4414238446957
1352,2022-09-14,11.10881,4032.2629338344977
1353,2022-09-15,10.09355,3663.745039820214
1354,2022-09-16,8.00696,2906.3570284031744
1355,2022-09-17,7.82988,2842.0807359539012
1356,2022-09-18,8.00991,2907.427815972213
1357,2022-09-19,7.56721,2746.7370848490295
1358,2022-09-20,7.1068,2579.6179985232448
1359,2022-09-21,7.5495,2740.308729646428
1360,2022-09-22,7.56721,2746.7370848490295
1361,2022-09-23,5.50128,1996.8482162036298
1362,2022-09-24,6.57556,2386.7891211754245
1363,2022-09-25,7.62329,2767.0929380258717
1364,2022-09-26,7.77676,2822.799300134467
1365,2022-09-27,6.9976,2539.9807095269684
1366,2022-09-28,7.16583,2601.0446392691256
1367,2022-09-29,5.92332,2150.0398045551733
1368,2022-09-30,6.37782,2315.0136859545114
1369,2022-10-01,5.88495,2136.112306580932
1370,2022-10-02,6.30994,2290.3746825015146
1371,2022-10-03,7.23961,2627.8252178601997
1372,2022-10-04,6.53129,2370.7200480631063
1373,2022-10-05,6.03842,2191.8186686895274
1374,2022-10-06,5.23271,1899.362989960681
1375,2022-10-07,4.84608,1759.0244822259701
1376,2022-10-08,4.41519,1602.620531167311
1377,2022-10-09,4.37977,1589.7638207621083
1378,2022-10-10,6.51654,2365.366110217913
1379,2022-10-11,7.77085,2820.65409520802
1380,2022-10-12,8.95729,3251.3067065335
1381,2022-10-13,8.38473,3043.4795436423997
1382,2022-10-14,5.82297,2113.6148782660125
1383,2022-10-15,6.84118,2483.2035598493344
1384,2022-10-16,5.7787,2097.5458051536943
1385,2022-10-17,6.78806,2463.9221240299003
1386,2022-10-18,6.74969,2449.9946260556594
1387,2022-10-19,9.44131,3426.995723199963
1388,2022-10-20,8.74184,3173.102916109985
1389,2022-10-21,7.68822,2790.6611539098303
1390,2022-10-22,6.52244,2367.5076853559904
1391,2022-10-23,7.48753,2717.814931119878
1392,2022-10-24,7.07139,2566.764917906412
1393,2022-10-25,6.26863,2275.3800267466045
1394,2022-10-26,7.36652,2673.890862059078
1395,2022-10-27,5.45406,1979.7083555222728
1396,2022-10-28,4.51553,1639.041827668102
1397,2022-10-29,3.9961,1450.499730384806
1398,2022-10-30,3.83968,1393.7225807071723
1399,2022-10-31,5.67246,2058.982933514826
1400,2022-11-01,6.16533,2237.884312888405
1401,2022-11-02,7.05073,2559.265775134772
1402,2022-11-03,6.63164,2407.144974352267
1403,2022-11-04,6.61983,2402.858194287743
1404,2022-11-05,5.73443,2081.4767320413757
1405,2022-11-06,6.46932,2348.226249536556
1406,2022-11-07,5.63114,2043.9846479715463
1407,2022-11-08,5.69016,2065.4076589290576
1408,2022-11-09,7.60853,2761.7353703923095
1409,2022-11-10,11.27999,4094.3976511456935
1410,2022-11-11,13.91553,5051.042895113155
1411,2022-11-12,10.95534,3976.5565717259024
1412,2022-11-13,11.7522,4265.799887747633
1413,2022-11-14,8.56476,3108.8266236607114
1414,2022-11-15,7.12451,2586.046353725846
1415,2022-11-16,7.39603,2684.6023675378333
1416,2022-11-17,6.59917,2395.359051516103
1417,2022-11-18,6.68181,2425.3556226026626
1418,2022-11-19,5.57801,2024.6995823637424
1419,2022-11-20,6.3306,2297.873825273154
1420,2022-11-21,6.63754,2409.2865494903444
1421,2022-11-22,6.52244,2367.5076853559904
1422,2022-11-23,6.33651,2300.0190301996013
1423,2022-11-24,6.06203,2200.3885990302056
1424,2022-11-25,7.12451,2586.046353725846
1425,2022-11-26,7.11566,2582.83399101873
1426,2022-11-27,7.27503,2640.6819282654023
1427,2022-11-28,6.70542,2433.9255529433412
1428,2022-11-29,6.12106,2221.815239776087
1429,2022-11-30,5.67541,2060.0537210838647
1430,2022-12-01,7.02122,2548.554269656016
1431,2022-12-02,5.57801,2024.6995823637424
1432,2022-12-03,5.12056,1858.654913395366
1433,2022-12-04,5.68721,2064.336871360019
1434,2022-12-05,5.63704,2046.1262231096234
1435,2022-12-06,6.03842,2191.8186686895274
1436,2022-12-07,6.72018,2439.283120576904
1437,2022-12-08,5.19139,1884.3647044174013
1438,2022-12-09,8.34931,3030.622833237197
1439,2022-12-10,7.0891,2573.1932731090133
1440,2022-12-11,8.62969,3132.39483954467
1441,2022-12-12,6.83528,2481.0619847112575
1442,2022-12-13,10.45361,3794.439199856838
1443,2022-12-14,8.71233,3162.3914106312295
1444,2022-12-15,7.74429,2811.013377298303
1445,2022-12-16,6.91497,2509.9877682287784
1446,2022-12-17,6.88545,2499.272632961653
1447,2022-12-18,8.55886,3106.685048522634
1448,2022-12-19,9.82203,3565.189026008227
1449,2022-12-20,8.24307,2992.0599615983288
1450,2022-12-21,7.05368,2560.3365627038106
1451,2022-12-22,6.61098,2399.645831580627
1452,2022-12-23,6.15647,2234.6683203929197
1453,2022-12-24,6.01481,2183.2487383488487
1454,2022-12-25,5.67836,2061.124508652903
1455,2022-12-26,8.13682,2953.493460171091
1456,2022-12-27,8.03352,2915.997746312891
1457,2022-12-28,9.65085,3503.0543086970306
1458,2022-12-29,8.43785,3062.7609794618334
1459,2022-12-30,7.6469,2775.6628683665504
1460,2022-12-31,6.27453,2277.521601884682
1461,2023-01-01,5.74919,2086.8342996749384
1462,2023-01-02,7.37833,2678.177642123602
1463,2023-01-03,6.82938,2478.92040957318
1464,2023-01-04,8.05418,2923.4968890845316
1465,2023-01-05,7.2042,2614.972137243367
1466,2023-01-06,6.69067,2428.571615098148
1467,2023-01-07,6.60213,2396.433468873511
1468,2023-01-08,6.97399,2531.41077918629
1469,2023-01-09,6.12106,2221.815239776087
1470,2023-01-10,6.87955,2497.1310578235757
1471,2023-01-11,6.81462,2473.5628419396176
1472,2023-01-12,7.67346,2785.3035862762677
1473,2023-01-13,7.27503,2640.6819282654023
1474,2023-01-14,7.51409,2727.4556490295954
1475,2023-01-15,10.23522,3715.1682516526544
1476,2023-01-16,9.06944,3292.014783098815
1477,2023-01-17,7.7738,2821.7248827770586
1478,2023-01-18,7.74724,2812.0841648673413
1479,2023-01-19,6.7674,2456.4229812582607
1480,2023-01-20,7.57016,2747.807872418068
1481,2023-01-21,6.50178,2360.0085425843504
1482,2023-01-22,8.14567,2956.705822878207
1483,2023-01-23,11.40099,4138.3180904181245
1484,2023-01-24,10.72514,3892.998843457195
1485,2023-01-25,8.86875,3219.168560308863
1486,2023-01-26,12.11522,4397.568465141665
1487,2023-01-27,11.89387,4317.223099580073
1488,2023-01-28,12.56382,4560.400771402926
1489,2023-01-29,10.92288,3964.774278678108
1490,2023-01-30,9.50624,3450.563939083921
1491,2023-01-31,8.84809,3211.6694175372227
1492,2023-02-01,8.92187,3238.4499961282972
1493,2023-02-02,7.10976,2580.692415880653
1494,2023-02-03,9.01041,3270.588142352934
1495,2023-02-04,9.32916,3386.2876466346474
1496,2023-02-05,11.3036,4102.967581486372
1497,2023-02-06,9.5269,3458.063081855561
1498,2023-02-07,14.32871,5201.0184909692125
1499,2023-02-08,15.34692,5570.607172552535
1500,2023-02-09,9.18749,3334.864434802207
1501,2023-02-10,10.27949,3731.2373247649725
1502,2023-02-11,9.7512,3539.4792349861914
1503,2023-02-12,10.10831,3669.1026074537767
1504,2023-02-13,10.82843,3930.490927527025
1505,2023-02-14,8.68282,3151.6799051524736
1506,2023-02-15,10.55691,3831.9349137150375
1507,2023-02-16,9.91352,3598.3979598019023
1508,2023-02-17,8.94548,3247.0199264689754
1509,2023-02-18,9.93418,3605.897102573542
1510,2023-02-19,12.89142,4679.312638391755
1511,2023-02-20,12.87961,4675.025858327232
1512,2023-02-21,11.89682,4318.293887149112
1513,2023-02-22,12.07685,4383.640967167424
1514,2023-02-23,17.10887,6210.157734338153
1515,2023-02-24,10.06994,3655.175109479536
1516,2023-02-25,9.65085,3503.0543086970306
1517,2023-02-26,9.62724,3494.4843783563524
1518,2023-02-27,12.26573,4452.200409892852
1519,2023-02-28,13.00061,4718.946297599662
1520,2023-03-01,9.95189,3612.3254577761436
1521,2023-03-02,10.35327,3758.017903356047
1522,2023-03-03,9.6479,3501.983521127992
1523,2023-03-04,10.84319,3935.8484951605874
1524,2023-03-05,11.03503,4005.4823552434236
1525,2023-03-06,10.84614,3936.919282729626
1526,2023-03-07,9.4295,3422.7089431354393
1527,2023-03-08,11.46297,4160.815518733044
1528,2023-03-09,11.31245,4106.179944193488
1529,2023-03-10,11.95289,4338.646110537585
1530,2023-03-11,11.52495,4183.312947047964
1531,2023-03-12,15.92834,5781.650327939121
1532,2023-03-13,19.9451,7239.649201095566
1533,2023-03-14,31.18377,11319.04856669798
1534,2023-03-15,100.0,36297.883696223966
1535,2023-03-16,15.69813,5698.088969882044
1536,2023-03-17,15.89587,5769.864405102957
1537,2023-03-18,17.64896,6406.198974393089
1538,2023-03-19,18.29235,6639.735928306224
1539,2023-03-20,16.54812,6006.617351511578
1540,2023-03-21,17.33907,6293.7154626068605
1541,2023-03-22,12.76156,4632.176206623839
1542,2023-03-23,16.10542,5845.9266203883935
1543,2023-03-24,15.1728,5507.40529746067
1544,2023-03-25,15.36463,5577.035527755136
1545,2023-03-26,16.51565,5994.831428675414
1546,2023-03-27,16.53336,6001.259783878014
1547,2023-03-28,15.82504,5744.1546140809205
1548,2023-03-29,18.09461,6567.960493085311
1549,2023-03-30,16.31791,5923.055993454501
1550,2023-03-31,10.62479,3856.5739171680348
1551,2023-04-01,11.53085,4185.454522186041
1552,2023-04-02,14.19886,5153.885688989666
1553,2023-04-03,14.79502,5370.279152433075
1554,2023-04-04,15.4089,5593.104600867454
1555,2023-04-05,15.52105,5633.81267743277
1556,2023-04-06,12.83534,4658.956785214913
1557,2023-04-07,12.49299,4534.69098038089
1558,2023-04-08,12.84124,4661.09836035299
1559,2023-04-09,14.80978,5375.636720066637
1560,2023-04-10,18.91804,6866.848156805128
1561,2023-04-11,15.44727,5607.032098841695
1562,2023-04-12,17.97361,6524.040053812881
1563,2023-04-13,14.92193,5416.344796631953
1564,2023-04-14,13.8506,5027.474679229196
1565,2023-04-15,13.60564,4938.559383326926
1566,2023-04-16,15.11967,5488.120231852866
1567,2023-04-17,14.54416,5279.222281392727
1568,2023-04-18,14.34642,5207.446846171814
1569,2023-04-19,17.36564,6303.359810304947
1570,2023-04-20,14.80978,5375.636720066637
1571,2023-04-21,13.98341,5075.681898566151
1572,2023-04-22,13.03013,4729.661432866787
1573,2023-04-23,14.78912,5368.137577294998
1574,2023-04-24,13.9598,5067.111968225473
1575,2023-04-25,14.49989,5263.15320828041
1576,2023-04-26,16.32972,5927.3427735190235
1577,2023-04-27,13.14523,4771.4402970011415
1578,2023-04-28,12.55496,4557.18477890744
1579,2023-04-29,11.43641,4151.174800823327
1580,2023-04-30,12.80583,4648.2452797361575
1581,2023-05-01,13.54661,4917.132742581045
1582,2023-05-02,14.31101,5194.5937655549815
1583,2023-05-03,14.68583,5330.645493225168
1584,2023-05-04,12.16834,4416.8499009611
1585,2023-05-05,12.7527,4628.960214128354
1586,2023-05-06,13.29575,4826.075871540698
1587,2023-05-07,13.68237,4966.4107494870395
1588,2023-05-08,13.60859,4939.6301708959645
1589,2023-05-09,13.16884,4780.01022734182
1590,2023-05-10,14.75075,5354.210079320756
1591,2023-05-11,14.70058,5335.999431070361
1592,2023-05-12,14.89242,5405.633291153197
1593,2023-05-13,13.09211,4752.158861181707
1594,2023-05-14,16.29725,5915.5568506828595
1595,2023-05-15,16.22052,5887.705484522748
1596,2023-05-16,15.49154,5623.101171954015
1597,2023-05-17,17.07345,6197.3010239329515
1598,2023-05-18,14.46448,5250.300127663576
1599,2023-05-19,13.82699,5018.904748888518
1600,2023-05-20,13.85355,5028.545466798235
1601,2023-05-21,16.1792,5872.707198979469
1602,2023-05-22,15.37349,5580.251520250622
1603,2023-05-23,15.6273,5672.379178860007
1604,2023-05-24,16.91703,6140.523874255317
1605,2023-05-25,14.32576,5199.947703400175
1606,2023-05-26,12.14768,4409.350758189459
1607,2023-05-27,12.12702,4401.85161541782
1608,2023-05-28,14.09556,5116.3899751314675
1609,2023-05-29,14.70648,5338.141006208439
1610,2023-05-30,14.67697,5327.429500729683
1611,2023-05-31,14.88947,5404.562503584159
1612,2023-06-01,18.44582,6695.44229041482
1613,2023-06-02,13.07145,4744.659718410067
1614,2023-06-03,11.34197,4116.8950794606135
1615,2023-06-04,12.65531,4593.609705196601
1616,2023-06-05,13.10391,4756.4420114578625
1617,2023-06-06,12.62284,4581.823782360437
1618,2023-06-07,13.93324,5057.471250315756
1619,2023-06-08,13.57022,4925.702672921724
1620,2023-06-09,14.13983,5132.459048243785
1621,2023-06-10,11.45412,4157.603156025928
1622,2023-06-11,12.90027,4682.525001098872
1623,2023-06-12,13.85355,5028.545466798235
1624,2023-06-13,14.00407,5083.181041337792
1625,2023-06-14,13.57022,4925.702672921724
1626,2023-06-15,12.72614,4619.319496218636
1627,2023-06-16,15.91358,5776.292760305558
1628,2023-06-17,12.05324,4375.0710368267455
1629,2023-06-18,12.99176,4715.733934892546
1630,2023-06-19,13.20721,4793.937725316061
1631,2023-06-20,13.00357,4720.020714957071
1632,2023-06-21,12.06209,4378.2833995338615
1633,2023-06-22,11.89387,4317.223099580073
1634,2023-06-23,11.59283,4207.95195050096
1635,2023-06-24,10.35327,3758.017903356047
1636,2023-06-25,11.74925,4264.729100178594
1637,2023-06-26,11.17669,4056.9019372874945
1638,2023-06-27,12.71729,4616.107133511521
1639,2023-06-28,15.81028,5738.797046447358
1640,2023-06-29,14.80978,5375.636720066637
1641,2023-06-30,20.93085,7597.455589631094
1642,2023-07-01,14.49694,5262.082420711371
1643,2023-07-02,14.19886,5153.885688989666
1644,2023-07-03,14.86291,5394.921785674441
1645,2023-07-04,15.68042,5691.660614679442
1646,2023-07-05,13.06554,4742.514513483621
1647,2023-07-06,11.93223,4331.146967765945
1648,2023-07-07,11.26818,4090.1108710811695
1649,2023-07-08,11.37148,4127.606584939369
1650,2023-07-09,13.52595,4909.6335998094055
1651,2023-07-10,14.18115,5147.457333787065
1652,2023-07-11,13.85355,5028.545466798235
1653,2023-07-12,13.80338,5010.33481854784
1654,2023-07-13,14.79798,5371.353569790484
1655,2023-07-14,13.30755,4830.359021816853
1656,2023-07-15,12.66711,4597.892855472755
1657,2023-07-16,13.92733,5055.326045389309
1658,2023-07-17,13.68532,4967.481537056078
1659,2023-07-18,12.85305,4665.385140417514
1660,2023-07-19,12.83534,4658.956785214913
1661,2023-07-20,11.66661,4234.732529092035
1662,2023-07-21,10.81073,3924.066202112793
1663,2023-07-22,9.97255,3619.824600547783
1664,2023-07-23,11.30065,4101.8967939173335
1665,2023-07-24,12.96815,4707.164004551868
1666,2023-07-25,11.99716,4354.715183649902
1667,2023-07-26,12.70548,4611.820353446997
1668,2023-07-27,11.44821,4155.457951099482
1669,2023-07-28,12.50184,4537.903343088006
1670,2023-07-29,9.89286,3590.8988170302623
1671,2023-07-30,13.44627,4880.711446080254
1672,2023-07-31,12.91798,4688.953356301473
1673,2023-08-01,11.49544,4172.601441569208
1674,2023-08-02,11.9706,4345.074465740186
1675,2023-08-03,11.03503,4005.4823552434236
1676,2023-08-04,9.66856,3509.4826638996315
1677,2023-08-05,9.13732,3316.653786551812
1678,2023-08-06,10.54511,3827.651763438883
1679,2023-08-07,11.2977,4100.826006348295
1680,2023-08-08,11.48953,4170.456236642762
1681,2023-08-09,10.9819,3986.1972896356197
1682,2023-08-10,11.44821,4155.457951099482
1683,2023-08-11,10.66906,3872.6429902803525
1684,2023-08-12,9.9696,3618.7538129787445
1685,2023-08-13,11.32721,4111.53751182705
1686,2023-08-14,10.39754,3774.0869764683653
1687,2023-08-15,10.51559,3816.9366281717575
1688,2023-08-16,11.6371,4224.021023613279
1689,2023-08-17,10.84909,3937.9900702986647
1690,2023-08-18,10.77826,3912.280279276629
1691,2023-08-19,9.76595,3544.833172831384
1692,2023-08-20,10.60413,3849.0747743963943
1693,2023-08-21,10.976,3984.055714497543
1694,2023-08-22,11.32131,4109.395936688974
1695,2023-08-23,12.48413,4531.474987885405
1696,2023-08-24,11.73449,4259.371532545031
1697,2023-08-25,11.65186,4229.378591246841
1698,2023-08-26,11.14718,4046.190431808739
1699,2023-08-27,12.43691,4514.335127204048
1700,2023-08-28,12.32771,4474.697838207771
1701,2023-08-29,13.30165,4828.217446678776
1702,2023-08-30,13.57612,4927.8442480598005
1703,2023-08-31,12.48118,4530.404200316367
1704,2023-09-01,12.73795,4623.606276283161
1705,2023-09-02,11.61349,4215.451093272601
1706,2023-09-03,13.63515,4949.270888805682
1707,2023-09-04,14.00407,5083.181041337792
1708,2023-09-05,13.46102,4886.065383925447
1709,2023-09-06,12.977,4710.376367258984
1710,2023-09-07,12.69958,4609.678778308919
1711,2023-09-08,11.66071,4232.590953953958
1712,2023-09-09,12.45757,4521.834269975688
1713,2023-09-10,14.30215,5191.377773059496
1714,2023-09-11,13.80338,5010.33481854784
1715,2023-09-12,12.95634,4702.877224487344
1716,2023-09-13,13.72959,4983.550610168396
1717,2023-09-14,12.74385,4625.747851421238
1718,2023-09-15,12.21261,4432.918974073417
1719,2023-09-16,11.71088,4250.801602204353
1720,2023-09-17,13.402,4864.642372967935
1721,2023-09-18,13.02423,4727.51985772871
1722,2023-09-19,12.6258,4582.898199717845
1723,2023-09-20,13.99521,5079.965048842306
1724,2023-09-21,12.94454,4698.59407421119
1725,2023-09-22,11.09996,4029.0505711273813
1726,2023-09-23,10.40639,3777.2993391754812
1727,2023-09-24,12.03553,4368.642681624144
1728,2023-09-25,11.90862,4322.577037425267
1729,2023-09-26,11.01732,3999.0540000408223
1730,2023-09-27,12.40445,4502.552834156254
1731,2023-09-28,10.13782,3679.814112932532
1732,2023-09-29,10.57757,3839.434056486677
1733,2023-09-30,12.32181,4472.556263069694
1734,2023-10-01,13.28689,4822.859879045212
1735,2023-10-02,16.14969,5861.995693500712
1736,2023-10-03,15.1905,5513.830022874901
1737,2023-10-04,18.71144,6791.8567290887295
1738,2023-10-05,16.28545,5911.273700406706
1739,2023-10-06,14.94259,5423.843939403592
1740,2023-10-07,12.23917,4442.559691983134
1741,2023-10-08,11.99716,4354.715183649902
1742,2023-10-09,14.04539,5098.179326881071
1743,2023-10-10,15.6332,5674.520753998085
1744,2023-10-11,14.57663,5291.008204228891
1745,2023-10-12,14.42611,5236.372629689335
1746,2023-10-13,12.55201,4556.113991338401
1747,2023-10-14,11.56332,4197.240445022205
1748,2023-10-15,12.8678,4670.739078262708
1749,2023-10-16,13.3105,4831.429809385891
1750,2023-10-17,13.32231,4835.716589450415
1751,2023-10-18,12.856,4666.4559279865525
1752,2023-10-19,11.70793,4249.730814635314
1753,2023-10-20,11.61054,4214.380305703562
1754,2023-10-21,10.63069,3858.715492306111
1755,2023-10-22,11.08225,4022.6222159247804
1756,2023-10-23,19.30171,7006.112247182431
1757,2023-10-24,19.99527,7257.859849345962
1758,2023-10-25,19.33713,7018.968957587633
1759,2023-10-26,13.4079,4866.783948106013
1760,2023-10-27,12.06209,4378.2833995338615
1761,2023-10-28,11.43641,4151.174800823327
1762,2023-10-29,12.9711,4708.234792120907
1763,2023-10-30,13.30165,4828.217446678776
1764,2023-10-31,12.24802,4445.772054690251
1765,2023-11-01,17.01443,6175.87801297544
1766,2023-11-02,15.70404,5700.23417480849
1767,2023-11-03,12.38674,4496.124478953652
1768,2023-11-04,10.48903,3807.2959102620403
1769,2023-11-05,12.7527,4628.960214128354
1770,2023-11-06,13.25738,4812.148373566457
1771,2023-11-07,13.04784,4736.089788069389
1772,2023-11-08,12.83534,4658.956785214913
1773,2023-11-09,18.4045,6680.44400487154
1774,2023-11-10,14.81273,5376.707507635676
1775,2023-11-11,10.79892,3919.779422048269
1776,2023-11-12,13.2928,4825.00508397166
1777,2023-11-13,14.76256,5358.496859385281
1778,2023-11-14,14.06309,5104.6040522953035
1779,2023-11-15,24.35144,8839.057369555761
1780,2023-11-16,19.89788,7222.50934041421
1781,2023-11-17,20.77442,7540.67481016509
1782,2023-11-18,24.53737,8906.54602471215
1783,2023-11-19,27.90484,10128.866368817384
1784,2023-11-20,22.42422,8139.5172953853935
1785,2023-11-21,19.45518,7061.8186092910255
1786,2023-11-22,20.88658,7581.386516518775
1787,2023-11-23,21.12563,7668.1566074945995
1788,2023-11-24,18.23333,6618.312917348712
1789,2023-11-25,17.00557,6172.662020479954
1790,2023-11-26,21.60965,7843.845624161062
1791,2023-11-27,18.33072,6653.6634262804655
1792,2023-11-28,16.02573,5817.000836870872
1793,2023-11-29,16.91113,6138.38229911724
1794,2023-11-30,15.42071,5597.391380931978
1795,2023-12-01,15.25838,5538.469026327899
1796,2023-12-02,14.10146,5118.531550269544
1797,2023-12-03,18.65242,6770.433718131218
1798,2023-12-04,16.99672,6169.449657772838
1799,2023-12-05,15.32922,5564.182447138303
1800,2023-12-06,14.75666,5356.355284247204
1801,2023-12-07,14.49989,5263.15320828041
1802,2023-12-08,13.62039,4943.913321172119
1803,2023-12-09,13.23967,4805.720018363855
1804,2023-12-10,16.82259,6106.244152892604
1805,2023-12-11,14.2933,5188.165410352381
1806,2023-12-12,13.77091,4998.548895711676
1807,2023-12-13,13.20131,4791.796150177984
1808,2023-12-14,13.14818,4772.51108457018
1809,2023-12-15,14.37298,5217.087564081531
1810,2023-12-16,15.19641,5515.975227801348
1811,2023-12-17,17.34498,6295.860667533308
1812,2023-12-18,14.93669,5421.702364265516
1813,2023-12-19,13.92733,5055.326045389309
1814,2023-12-20,13.77386,4999.6196832807145
1815,2023-12-21,13.1895,4787.50937011346
1816,2023-12-22,16.49204,5986.261498334735
1817,2023-12-23,13.43446,4876.42466601573
1818,2023-12-24,14.21952,5161.384831761306
1819,2023-12-25,15.05474,5464.552015968908
1820,2023-12-26,15.7365,5712.016467856284
1821,2023-12-27,11.87321,4309.723956808433
1822,2023-12-28,12.04438,4371.855044331261
1823,2023-12-29,12.5166,4543.260910721569
1824,2023-12-30,12.96225,4705.022429413791
1825,2023-12-31,11.58693,4205.810375362884
1826,2024-01-01,10.89336,3954.059143410983
1827,2024-01-02,12.11817,4398.639252710704
1828,2024-01-03,12.91798,4688.953356301473
1829,2024-01-04,17.24168,6258.364953675108
1830,2024-01-05,13.69123,4969.626741982524
1831,2024-01-06,12.68482,4604.321210675357
1832,2024-01-07,13.98341,5075.681898566151
1833,2024-01-08,12.78517,4640.746136964518
1834,2024-01-09,13.58498,4931.060240555286
1835,2024-01-10,13.03013,4729.661432866787
1836,2024-01-11,14.21361,5159.239626834858
1837,2024-01-12,12.5225,4545.402485859647
1838,2024-01-13,12.12997,4402.922402986858
1839,2024-01-14,12.83534,4658.956785214913
1840,2024-01-15,12.38083,4493.979274027205
1841,2024-01-16,11.78762,4278.656598152836
1842,2024-01-17,13.04488,4735.015370711981
1843,2024-01-18,12.73499,4622.531858925752
1844,2024-01-19,11.31836,4108.325149119935
1845,2024-01-20,11.26523,4089.0400835121313
1846,2024-01-21,13.0744,4745.730505979106
1847,2024-01-22,13.39904,4863.567955610527
1848,2024-01-23,12.58153,4566.829126605528
1849,2024-01-24,12.59923,4573.253852019759
1850,2024-01-25,11.73449,4259.371532545031
1851,2024-01-26,10.99076,3989.413282131105
1852,2024-01-27,10.47132,3800.8675550594394
1853,2024-01-28,11.48363,4168.314661504684
1854,2024-01-29,12.31591,4470.414687931617
1855,2024-01-30,11.10586,4031.1921462654586
1856,2024-01-31,11.88796,4315.077894653627
1857,2024-02-01,13.28394,4821.789091476174
1858,2024-02-02,11.89682,4318.293887149112
1859,2024-02-03,11.23277,4077.2577904643367
1860,2024-02-04,13.6263,4946.058526098566
1861,2024-02-05,13.88011,5038.186184707953
1862,2024-02-06,12.73499,4622.531858925752
1863,2024-02-07,11.59283,4207.95195050096
1864,2024-02-08,12.31591,4470.414687931617
1865,2024-02-09,11.02027,4000.124787609861
1866,2024-02-10,14.35823,5211.733626236339
1867,2024-02-11,16.79308,6095.532647413847
1868,2024-02-12,17.48664,6347.2802495773785
1869,2024-02-13,16.65732,6046.254640507854
1870,2024-02-14,15.36758,5578.106315324175
1871,2024-02-15,16.52451,5998.047421170899
1872,2024-02-16,14.68287,5329.57107586776
1873,2024-02-17,14.82454,5380.9942877002
1874,2024-02-18,17.32137,6287.290737192629
1875,2024-02-19,16.46548,5976.620780425018
1876,2024-02-20,16.89342,6131.953943914638
1877,2024-02-21,19.06855,6921.480101556314
1878,2024-02-22,18.00017,6533.6807717225975
1879,2024-02-23,16.65436,6045.180223150446
1880,2024-02-24,16.47138,5978.762355563095
1881,2024-02-25,18.78523,6818.6409374681725
1882,2024-02-26,18.11232,6574.388848287913
1883,2024-02-27,18.13003,6580.817203490515
1884,2024-02-28,18.2894,6638.665140737186
1885,2024-02-29,15.06655,5468.838796033432
1886,2024-03-01,17.59584,6386.917538573654
1887,2024-03-02,18.2776,6634.381990461032
1888,2024-03-03,20.00708,7262.146629410485
1889,2024-03-04,16.89342,6131.953943914638
1890,2024-03-05,16.22937,5890.917847229864
1891,2024-03-06,17.15019,6225.156019881432
1892,2024-03-07,15.70994,5702.375749946567
1893,2024-03-08,23.46899,8518.746694878433
1894,2024-03-09,17.69914,6424.413252431855
1895,2024-03-10,18.2776,6634.381990461032
1896,2024-03-11,17.68733,6420.12647236733
1897,2024-03-12,15.84865,5752.7245444216
1898,2024-03-13,15.10787,5483.837081576712
1899,2024-03-14,15.35578,5573.82316504802
1900,2024-03-15,14.18705,5149.598908925142
1901,2024-03-16,14.64156,5314.5764201128495
1902,2024-03-17,16.6278,6035.539505240728
1903,2024-03-18,15.78077,5728.085540968603
1904,2024-03-19,14.83044,5383.135862838277
1905,2024-03-20,14.39069,5223.515919284132
1906,2024-03-21,16.737,6075.176794237004
1907,2024-03-22,13.37248,4853.92723770081
1908,2024-03-23,13.53776,4913.92037987393
1909,2024-03-24,15.28495,5548.113374025985
1910,2024-03-25,14.70058,5335.999431070361
1911,2024-03-26,15.29675,5552.396524302139
1912,2024-03-27,14.49694,5262.082420711371
1913,2024-03-28,13.30755,4830.359021816853
1914,2024-03-29,12.90617,4684.6665762369485
