,date,칼하트,칼하트_absolute
1833,2024-01-08,3.10137,3923.0078260924106
1834,2024-01-09,3.3605,4250.788457869762
1835,2024-01-10,3.44086,4352.438022063904
1836,2024-01-11,3.24241,4101.413183657639
1837,2024-01-12,3.80004,4806.774638132246
1838,2024-01-13,5.19902,6576.382743113838
1839,2024-01-14,7.70586,9747.353294438413
1840,2024-01-15,4.76522,6027.65724600808
1841,2024-01-16,4.19693,5308.811665670984
1842,2024-01-17,4.24286,5366.909780198573
1843,2024-01-18,4.21334,5329.569123963988
1844,2024-01-19,3.8148,4825.444966249537
1845,2024-01-20,3.98619,5042.240869774102
1846,2024-01-21,4.2732,5405.287676884115
1847,2024-01-22,4.388,5550.5013400186035
1848,2024-01-23,4.07557,5155.300078928811
1849,2024-01-24,4.03949,5109.661499086543
1850,2024-01-25,3.7451,4737.279527917884
1851,2024-01-26,4.11657,5207.1621014768425
1852,2024-01-27,4.41916,5589.916477155108
1853,2024-01-28,4.96121,6275.570363061463
1854,2024-01-29,4.95957,6273.495882159542
1855,2024-01-30,4.96531,6280.756565316266
1856,2024-01-31,4.23958,5362.7608183947295
1857,2024-02-01,4.39456,5558.799263626289
1858,2024-02-02,3.96076,5010.07376652053
1859,2024-02-03,4.20185,5315.035108376748
1860,2024-02-04,5.07847,6423.895747548833
1861,2024-02-05,4.51921,5716.472461446097
1862,2024-02-06,4.3265,5472.708306196557
1863,2024-02-07,3.52369,4457.211956884721
1864,2024-02-08,3.3523,4240.416053360156
1865,2024-02-09,4.10345,5190.566254261472
1866,2024-02-10,4.71602,5965.422818950442
1867,2024-02-11,5.30562,6711.22400173872
1868,2024-02-12,5.93131,7502.676413643059
1869,2024-02-13,5.44503,6887.56752767582
1870,2024-02-14,4.97597,6294.240691178754
1871,2024-02-15,4.69716,5941.566288578347
1872,2024-02-16,4.3306,5477.894508451359
1873,2024-02-17,4.32814,5474.782787098478
1874,2024-02-18,5.19574,6572.233781309996
1875,2024-02-19,4.52495,5723.733144602821
1876,2024-02-20,4.43884,5614.810247978163
1877,2024-02-21,4.43146,5605.475083919518
1878,2024-02-22,4.2855,5420.846283648524
1879,2024-02-23,4.02965,5097.214613675015
1880,2024-02-24,4.93579,6243.415909081683
1881,2024-02-25,5.46799,6916.610260302718
1882,2024-02-26,4.7767,6042.178612321528
1883,2024-02-27,4.61679,5839.904075110412
1884,2024-02-28,4.28222,5416.697321844682
1885,2024-02-29,4.06901,5147.002155321125
1886,2024-03-01,4.2691,5400.101474629312
1887,2024-03-02,4.52495,5723.733144602821
1888,2024-03-03,4.84886,6133.455772006064
1889,2024-03-04,3.97635,5029.7939843625745
1890,2024-03-05,3.96322,5013.185487873412
1891,2024-03-06,4.2076,5322.308440807265
1892,2024-03-07,3.89844,4931.243492247521
1893,2024-03-08,3.84432,4862.785622484121
1894,2024-03-09,4.61679,5839.904075110412
1895,2024-03-10,5.00959,6336.76754966814
1896,2024-03-11,3.9337,4975.844831638829
1897,2024-03-12,3.96814,5019.408930579176
1898,2024-03-13,4.78736,6055.662738184015
1899,2024-03-14,4.19693,5308.811665670984
1900,2024-03-15,3.66883,4640.803516704752
1901,2024-03-16,4.05917,5134.555269909598
1902,2024-03-17,4.81606,6091.966153967639
1903,2024-03-18,4.14199,5239.316555456621
1904,2024-03-19,3.9378,4981.031033893632
1905,2024-03-20,4.04851,5121.0711440471105
1906,2024-03-21,4.01079,5073.358083302921
1907,2024-03-22,3.63931,4603.46286047017
1908,2024-03-23,4.03949,5109.661499086543
1909,2024-03-24,4.52823,5727.882106406664
1910,2024-03-25,4.89724,6194.652958612741
1911,2024-03-26,4.88412,6178.057111397371
1912,2024-03-27,4.37078,5528.719290548431
1913,2024-03-28,3.96404,5014.222728324372
1914,2024-03-29,3.57699,4524.632586197162
1915,2024-03-30,4.22236,5340.978768924556
1916,2024-03-31,4.59875,5817.084785189279
1917,2024-04-01,4.30026,5439.5166117658155
1918,2024-04-02,3.73854,4728.981604310198
1919,2024-04-03,3.40724,4309.9111635745185
1920,2024-04-04,3.55567,4497.664334472185
1921,2024-04-05,3.3113,4188.554030812124
1922,2024-04-06,3.75494,4749.726413329411
1923,2024-04-07,4.07557,5155.300078928811
1924,2024-04-08,3.52041,4453.062995080878
1925,2024-04-09,3.47366,4393.92764010233
1926,2024-04-10,3.55403,4495.589853570264
1927,2024-04-11,3.26209,4126.306954480695
1928,2024-04-12,3.10383,3926.119547445292
1929,2024-04-13,3.46628,4384.592476043684
1930,2024-04-14,4.14281,5240.353795907582
1931,2024-04-15,3.56715,4512.185700785634
1932,2024-04-16,3.33508,4218.634003889983
1933,2024-04-17,2.9882,3779.855994586051
1934,2024-04-18,2.73563,3460.373286416384
1935,2024-04-19,2.89472,3661.610583176539
1936,2024-04-20,3.02018,3820.3083721735156
1937,2024-04-21,3.44086,4352.438022063904
1938,2024-04-22,2.98,3769.4835900764447
1939,2024-04-23,2.81518,3560.9982594333574
1940,2024-04-24,2.58065,3264.334841184824
1941,2024-04-25,2.37072,2998.7886364651104
1942,2024-04-26,2.5339,3205.199486206276
1943,2024-04-27,2.81108,3555.8120571785544
1944,2024-04-28,3.24979,4110.748347716285
1945,2024-04-29,2.86438,3623.2326864909955
1946,2024-04-30,2.67085,3378.431290790494
1947,2024-05-01,3.0333,3836.904219388886
1948,2024-05-02,2.78483,3522.6077134740217
1949,2024-05-03,2.39368,3027.8313690920077
1950,2024-05-04,2.75203,3481.118095435597
1951,2024-05-05,3.18747,4031.9180734432766
1952,2024-05-06,3.54009,4477.956765903933
1953,2024-05-07,2.8939,3660.573342725578
1954,2024-05-08,2.71431,3433.4050346914073
1955,2024-05-09,2.60689,3297.5265356155646
1956,2024-05-10,2.5134,3179.2684749322602
1957,2024-05-11,2.77253,3507.0491067096127
1958,2024-05-12,3.35968,4249.751217418802
1959,2024-05-13,2.97344,3761.18566646876
1960,2024-05-14,2.5421,3215.5718907158825
1961,2024-05-15,3.00788,3804.749765409106
1962,2024-05-16,2.62657,3322.42030643862
1963,2024-05-17,2.40598,3043.3899758564175
1964,2024-05-18,2.64297,3343.1651154578326
1965,2024-05-19,2.9554,3738.366376547626
1966,2024-05-20,2.77663,3512.2353089644157
1967,2024-05-21,2.96196,3746.6643001553107
1968,2024-05-22,2.59131,3277.8189670473125
1969,2024-05-23,2.63231,3329.6809895953443
1970,2024-05-24,2.47814,3134.667135540953
1971,2024-05-25,2.59787,3286.116890654998
1972,2024-05-26,2.9841,3774.669792331248
1973,2024-05-27,2.75121,3480.080854984636
1974,2024-05-28,2.5421,3215.5718907158825
1975,2024-05-29,2.50274,3165.7843490697724
1976,2024-05-30,2.3986,3034.054811797772
1977,2024-05-31,2.15751,2729.0934699415534
1978,2024-06-01,2.38138,3012.2727623275987
1979,2024-06-02,2.74465,3471.782931376951
1980,2024-06-03,2.51668,3183.417436736103
1981,2024-06-04,2.40762,3045.464456758339
1982,2024-06-05,2.21327,2799.625820606877
1983,2024-06-06,2.36908,2996.714155563189
1984,2024-06-07,2.30347,2913.7222702125464
1985,2024-06-08,2.43304,3077.6189107381188
1986,2024-06-09,2.64133,3341.090634555911
1987,2024-06-10,2.60771,3298.5637760665254
1988,2024-06-11,2.35842,2983.230029700701
1989,2024-06-12,2.18293,2761.247923921333
1990,2024-06-13,2.14767,2716.6465845300263
1991,2024-06-14,2.04106,2581.7926766313517
1992,2024-06-15,2.13045,2694.864535059853
1993,2024-06-16,2.44124,3087.9913152477247
1994,2024-06-17,2.24853,2844.227159998184
1995,2024-06-18,2.31741,2931.3553578788774
1996,2024-06-19,2.12389,2686.5666114521678
1997,2024-06-20,1.95086,2467.696227025682
1998,2024-06-21,1.91478,2422.0576471834142
1999,2024-06-22,1.95824,2477.031391084328
2000,2024-06-23,2.28051,2884.6795375856486
2001,2024-06-24,2.20589,2790.2906565482313
2002,2024-06-25,2.39122,3024.7196477391262
2003,2024-06-26,2.06402,2610.83540925825
2004,2024-06-27,1.91232,2418.9459258305324
2005,2024-06-28,1.82867,2313.134750558756
2006,2024-06-29,1.88936,2389.9031932036346
2007,2024-06-30,2.24115,2834.8919959395384
2008,2024-07-01,2.01564,2549.638222651572
2009,2024-07-02,2.0017,2532.0051349852415
2010,2024-07-03,2.1001,2656.473989100517
2011,2024-07-04,2.07222,2621.207813767856
2012,2024-07-05,2.18867,2768.508607078058
2013,2024-07-06,2.05008,2593.2023215919185
2014,2024-07-07,2.33463,2953.1374073490506
2015,2024-07-08,2.21819,2805.8492633126402
2016,2024-07-09,2.19851,2780.9554924895856
2017,2024-07-10,2.15013,2719.7583058829077
2018,2024-07-11,2.23049,2821.40787007705
2019,2024-07-12,2.31741,2931.3553578788774
2020,2024-07-13,3.28014,4149.13889367562
2021,2024-07-14,5.2515,6642.766131975319
2022,2024-07-15,3.27029,4136.679358990301
2023,2024-07-16,2.76023,3491.490499945203
2024,2024-07-17,2.62329,3318.271344634777
2025,2024-07-18,2.32151,2936.5415601336804
2026,2024-07-19,2.14931,2718.7210654319474
2027,2024-07-20,2.31167,2924.0946747221524
2028,2024-07-21,2.42156,3063.0975444246696
2029,2024-07-22,2.35514,2979.0810678968583
2030,2024-07-23,2.18949,2769.545847529019
2031,2024-07-24,2.13045,2694.864535059853
2032,2024-07-25,2.09108,2645.06434413995
2033,2024-07-26,1.90166,2405.461799968044
2034,2024-07-27,1.96234,2482.217593339131
2035,2024-07-28,2.40434,3041.3154949544964
2036,2024-07-29,2.18047,2758.1362025684516
2037,2024-07-30,2.14193,2709.3859013733017
2038,2024-07-31,2.04516,2586.978878886155
2039,2024-08-01,2.05254,2596.314042944801
2040,2024-08-02,2.16899,2743.6148362550025
2041,2024-08-03,2.04024,2580.755436180391
2042,2024-08-04,2.07058,2619.133332865935
2043,2024-08-05,2.02548,2562.0851080630996
2044,2024-08-06,2.014,2547.5637417496505
2045,2024-08-07,2.0837,2635.7291800813045
2046,2024-08-08,1.8951,2397.163876360359
2047,2024-08-09,1.90576,2410.6480022228475
2048,2024-08-10,1.99842,2527.856173181399
2049,2024-08-11,2.18539,2764.3596452742154
2050,2024-08-12,2.12553,2688.641092354089
2051,2024-08-13,2.03368,2572.457512572706
2052,2024-08-14,2.03122,2569.3457912198237
2053,2024-08-15,2.11159,2671.0080046877583
2054,2024-08-16,2.13209,2696.9390159617737
2055,2024-08-17,2.02712,2564.159588965021
2056,2024-08-18,2.37072,2998.7886364651104
2057,2024-08-19,2.14521,2713.5348631771444
2058,2024-08-20,2.14685,2715.6093440790655
2059,2024-08-21,2.25509,2852.525083605869
2060,2024-08-22,2.21327,2799.625820606877
2061,2024-08-23,2.09272,2647.1388250418713
2062,2024-08-24,2.13455,2700.050737314656
2063,2024-08-25,2.58475,3269.5210434396276
2064,2024-08-26,2.73235,3456.2243246125413
2065,2024-08-27,2.41418,3053.762380366024
2066,2024-08-28,2.33381,2952.10016689809
2067,2024-08-29,2.23787,2830.743034135696
2068,2024-08-30,2.03696,2576.6064743765487
2069,2024-08-31,2.26657,2867.046449919318
2070,2024-09-01,2.68889,3401.2505807116277
2071,2024-09-02,2.57163,3252.9251962242574
2072,2024-09-03,2.51504,3181.342955834182
2073,2024-09-04,2.59459,3281.9679288511556
2074,2024-09-05,2.87668,3638.791293255405
2075,2024-09-06,2.53226,3203.125005304355
2076,2024-09-07,2.63067,3327.6065086934227
2077,2024-09-08,2.91276,3684.429873097673
2078,2024-09-09,2.66593,3372.2078480847304
2079,2024-09-10,2.5339,3205.199486206276
2080,2024-09-11,2.38794,3020.5706859352836
2081,2024-09-12,2.26165,2860.823007213554
2082,2024-09-13,2.22475,2814.1471869203256
2083,2024-09-14,2.47814,3134.667135540953
2084,2024-09-15,2.72251,3443.777439201014
2085,2024-09-16,2.73317,3457.261565063502
2086,2024-09-17,2.79139,3530.905637081707
2087,2024-09-18,3.17025,4010.1360239731034
2088,2024-09-19,2.8652,3624.2699269419563
2089,2024-09-20,2.81436,3559.961018982397
2090,2024-09-21,3.33426,4217.596763439023
2091,2024-09-22,3.67949,4654.28764256724
2092,2024-09-23,3.56387,4508.036738981792
2093,2024-09-24,3.23257,4088.966298246112
2094,2024-09-25,2.95048,3732.142933841862
2095,2024-09-26,2.68725,3399.176099809707
2096,2024-09-27,2.3699,2997.7513960141496
2097,2024-09-28,2.69381,3407.474023417392
2098,2024-09-29,3.03494,3838.9787002908074
2099,2024-09-30,2.93244,3709.323643920728
