,date,브룩스브라더스,브룩스브라더스_absolute
1815,2023-12-21,12.41148,1455.3756238271042
1816,2023-12-22,11.51196,1349.8975115355036
1817,2023-12-23,14.11483,1655.1111967681152
1818,2023-12-24,15.5311,1821.18364217814
1819,2023-12-25,15.02392,1761.7114914843767
1820,2023-12-26,12.30622,1443.0327897602533
1821,2023-12-27,11.69377,1371.2166323952245
1822,2023-12-28,13.51196,1584.4183944321612
1823,2023-12-29,15.59808,1829.037746546349
1824,2023-12-30,13.26315,1555.2428239954024
1825,2023-12-31,13.61722,1596.7612284990123
1826,2024-01-01,14.39234,1687.6521418744412
1827,2024-01-02,14.23923,1669.6983956842873
1828,2024-01-03,12.63157,1481.183474385467
1829,2024-01-04,12.72727,1492.4052986320721
1830,2024-01-05,17.74162,2080.3901932085
1831,2024-01-06,19.95215,2339.597916843274
1832,2024-01-07,20.79425,2438.342934586912
1833,2024-01-08,13.46411,1578.8074823088587
1834,2024-01-09,13.05263,1530.5571558617005
1835,2024-01-10,14.55502,1706.7280704892553
1836,2024-01-11,13.47368,1579.9296647335193
1837,2024-01-12,12.69856,1489.0387513580906
1838,2024-01-13,16.07655,1885.143349966131
1839,2024-01-14,17.19617,2016.4304854205086
1840,2024-01-15,13.15789,1542.8999899285516
1841,2024-01-16,13.25358,1554.120641570742
1842,2024-01-17,12.4976,1465.4740930446344
1843,2024-01-18,12.05741,1413.8572193234947
1844,2024-01-19,12.51674,1467.7184578939555
1845,2024-01-20,16.22966,1903.0970961562844
1846,2024-01-21,17.50239,2052.3379778008157
1847,2024-01-22,13.30143,1559.7315536940446
1848,2024-01-23,13.30143,1559.7315536940446
1849,2024-01-24,13.79904,1618.0815219631475
1850,2024-01-25,12.47846,1463.2297281953133
1851,2024-01-26,12.28708,1440.7884249109322
1852,2024-01-27,17.28229,2026.5289546380388
1853,2024-01-28,17.0622,2000.7211040796763
1854,2024-01-29,14.09569,1652.866831918794
1855,2024-01-30,13.17703,1545.1443547778724
1856,2024-01-31,12.0287,1410.490672049513
1857,2024-02-01,12.98564,1522.7018788890769
1858,2024-02-02,11.9043,1395.9034731333409
1859,2024-02-03,15.17703,1779.66523767453
1860,2024-02-04,17.38755,2038.8717887048902
1861,2024-02-05,13.99043,1640.5239978519432
1862,2024-02-06,12.73684,1493.5274810567328
1863,2024-02-07,11.84688,1389.1703785853779
1864,2024-02-08,11.96172,1402.6365676813039
1865,2024-02-09,13.7799,1615.8371571138264
1866,2024-02-10,13.05263,1530.5571558617005
1867,2024-02-11,17.11961,2007.453026023225
1868,2024-02-12,19.85645,2328.376092596669
1869,2024-02-13,15.85645,1859.3343268033539
1870,2024-02-14,14.19138,1664.087483560985
1871,2024-02-15,14.20095,1665.2096659856454
1872,2024-02-16,12.72727,1492.4052986320721
1873,2024-02-17,15.19617,1781.9096025238512
1874,2024-02-18,19.47368,2283.4923134234923
1875,2024-02-19,14.82296,1738.1468331709204
1876,2024-02-20,14.58373,1710.0946177632366
1877,2024-02-21,13.36842,1567.5868306666682
1878,2024-02-22,12.20095,1430.6887830889877
1879,2024-02-23,12.51674,1467.7184578939555
1880,2024-02-24,14.9665,1754.9783969364134
1881,2024-02-25,18.20095,2134.2514317789605
1882,2024-02-26,13.86602,1625.9356263313566
1883,2024-02-27,14.42105,1691.0186891484225
1884,2024-02-28,14.14354,1658.4777440420967
1885,2024-02-29,12.23923,1435.1775127876297
1886,2024-03-01,15.76076,1848.113675161163
1887,2024-03-02,17.30143,2028.77331948736
1888,2024-03-03,19.00478,2228.508892428371
1889,2024-03-04,14.56459,1707.8502529139157
1890,2024-03-05,14.70813,1724.681816679409
1891,2024-03-06,14.52631,1703.3615232152738
1892,2024-03-07,13.70334,1606.8596977165425
1893,2024-03-08,13.30143,1559.7315536940446
1894,2024-03-09,27.9043,3272.070536306602
1895,2024-03-10,22.1244,2594.3169107794065
1896,2024-03-11,16.23923,1904.219278580945
1897,2024-03-12,16.3732,1919.9286599217778
1898,2024-03-13,14.83253,1739.2690155955809
1899,2024-03-14,14.44976,1694.385236422404
1900,2024-03-15,14.82296,1738.1468331709204
1901,2024-03-16,17.84688,2092.7330272753507
1902,2024-03-17,33.5311,3931.871588248059
1903,2024-03-18,17.77033,2083.7567404824813
1904,2024-03-19,14.95693,1753.856214511753
1905,2024-03-20,13.73205,1610.2262449905238
1906,2024-03-21,14.15311,1659.5999264667573
1907,2024-03-22,22.86124,2680.719094456193
1908,2024-03-23,18.14354,2127.5195098354125
1909,2024-03-24,19.24401,2256.5611078360544
1910,2024-03-25,16.82296,1972.6677160675779
1911,2024-03-26,12.79425,1500.2594030002813
1912,2024-03-27,15.60765,1830.1599289710095
1913,2024-03-28,21.59808,2532.600395236322
1914,2024-03-29,14.74641,1729.1705463780506
1915,2024-03-30,17.6555,2070.29172399097
1916,2024-03-31,20.73684,2431.611012643363
1917,2024-04-01,18.21052,2135.373614203621
1918,2024-04-02,21.74162,2549.4319590018154
1919,2024-04-03,16.78468,1968.1789863689362
1920,2024-04-04,18.55502,2175.7698362825704
1921,2024-04-05,14.99521,1758.344944210395
1922,2024-04-06,17.15789,2011.9417557218667
1923,2024-04-07,19.32057,2265.5385672333387
1924,2024-04-08,16.34449,1916.562112647796
1925,2024-04-09,15.10047,1770.687778277246
1926,2024-04-10,21.46411,2516.89101389549
1927,2024-04-11,16.29665,1910.952373128908
1928,2024-04-12,28.81339,3378.6708310228632
1929,2024-04-13,30.2488,3546.987641282209
1930,2024-04-14,20.48803,2402.4354422066044
1931,2024-04-15,16.77511,1967.0568039442758
1932,2024-04-16,14.67942,1721.3152694054272
1933,2024-04-17,14.94736,1752.7340320870924
1934,2024-04-18,14.61244,1713.461165037218
1935,2024-04-19,13.60765,1595.6390460743519
1936,2024-04-20,16.47846,1932.2714939886287
1937,2024-04-21,16.90909,1982.7673578895226
1938,2024-04-22,14.20095,1665.2096659856454
1939,2024-04-23,13.52153,1585.5405768568219
1940,2024-04-24,19.36842,2271.149479356641
1941,2024-04-25,12.78468,1499.1372205756206
1942,2024-04-26,13.88516,1628.1799911806777
1943,2024-04-27,14.90909,1748.246474992865
1944,2024-04-28,17.84688,2092.7330272753507
1945,2024-04-29,19.25358,2257.683290260715
1946,2024-04-30,15.47368,1814.450547630177
1947,2024-05-01,16.81339,1971.5455336429172
1948,2024-05-02,14.43062,1692.140871573083
1949,2024-05-03,19.42583,2277.8814013001897
1950,2024-05-04,16.48803,1933.393676413289
1951,2024-05-05,17.67464,2072.5360888402906
1952,2024-05-06,17.67464,2072.5360888402906
1953,2024-05-07,14.58373,1710.0946177632366
1954,2024-05-08,13.48325,1581.0518471581797
1955,2024-05-09,18.18181,2132.0070669296397
1956,2024-05-10,15.22488,1785.2761497978327
1957,2024-05-11,17.92344,2101.710486672635
1958,2024-05-12,20.17224,2365.4057674016367
1959,2024-05-13,17.02392,1996.2323743810343
1960,2024-05-14,14.40191,1688.7743242991016
1961,2024-05-15,26.72727,3134.051478908676
1962,2024-05-16,14.27751,1674.1871253829293
1963,2024-05-17,13.10047,1536.1668953805884
1964,2024-05-18,15.1866,1780.7874200991907
1965,2024-05-19,16.17224,1896.3640016083214
1966,2024-05-20,13.11961,1538.4112602299094
1967,2024-05-21,13.72248,1609.1040625658634
1968,2024-05-22,12.79425,1500.2594030002813
1969,2024-05-23,11.46411,1344.286599412201
1970,2024-05-24,16.13397,1891.8764445140941
1971,2024-05-25,14.1244,1656.2333791927758
1972,2024-05-26,15.83732,1857.0911345584473
1973,2024-05-27,13.50239,1583.2962120075008
1974,2024-05-28,11.51196,1349.8975115355036
1975,2024-05-29,15.9043,1864.9452389266562
1976,2024-05-30,13.07177,1532.8015207110216
1977,2024-05-31,11.33014,1328.5772180713684
1978,2024-06-01,14.64114,1716.8265397067853
1979,2024-06-02,16.3732,1919.9286599217778
1980,2024-06-03,12.36363,1449.7647117038018
1981,2024-06-04,11.17703,1310.6234718812148
1982,2024-06-05,12.27751,1439.6662424862716
1983,2024-06-06,17.33014,2032.1398667613414
1984,2024-06-07,17.81818,2089.367652605784
1985,2024-06-08,16.72727,1961.4470644253875
1986,2024-06-09,17.44497,2045.6048832528531
1987,2024-06-10,15.6555,1835.7708410943121
1988,2024-06-11,14.42105,1691.0186891484225
1989,2024-06-12,14.622,1714.5821748574642
1990,2024-06-13,18.89952,2216.16605836152
1991,2024-06-14,15.35885,1800.9855311386652
1992,2024-06-15,18.16267,2129.7627020803184
1993,2024-06-16,18.66985,2189.234852774082
1994,2024-06-17,18.46889,2165.6701944606257
1995,2024-06-18,19.01435,2229.6310748530314
1996,2024-06-19,21.11004,2475.37260939188
1997,2024-06-20,18.01913,2112.9311383148256
1998,2024-06-21,17.17703,2014.1861205711878
1999,2024-06-22,18.09569,2121.90859771211
2000,2024-06-23,20.43062,2395.7035202630564
2001,2024-06-24,16.1244,1890.7542620894337
2002,2024-06-25,22.05741,2586.461633806783
2003,2024-06-26,15.26315,1789.76370689206
2004,2024-06-27,14.18181,1662.9653011363243
2005,2024-06-28,13.89473,1629.3021736053379
2006,2024-06-29,17.72248,2078.1458283591787
2007,2024-06-30,18.39234,2156.6939076677563
2008,2024-07-01,16.42105,1925.5395720450804
2009,2024-07-02,16.32535,1914.3177477984752
2010,2024-07-03,16.39234,1922.1730247710989
2011,2024-07-04,15.73205,1844.7471278871815
2012,2024-07-05,25.23444,2959.001574101367
2013,2024-07-06,20.65071,2421.511370821419
2014,2024-07-07,19.40669,2275.637036450869
2015,2024-07-08,16.56459,1942.3711358105732
2016,2024-07-09,16.99521,1992.8658271070526
2017,2024-07-10,15.91387,1866.0674213513166
2018,2024-07-11,15.07177,1767.3224036076792
2019,2024-07-12,15.78947,1851.4802224351447
2020,2024-07-13,17.5311,2055.7045250747974
2021,2024-07-14,19.84688,2327.2539101720085
2022,2024-07-15,18.25837,2140.9845263269235
2023,2024-07-16,17.21531,2018.6748502698297
2024,2024-07-17,15.37799,1803.2298959879863
2025,2024-07-18,14.91866,1749.3686574175254
2026,2024-07-19,14.64114,1716.8265397067853
2027,2024-07-20,16.48803,1933.393676413289
2028,2024-07-21,17.15789,2011.9417557218667
2029,2024-07-22,16.07655,1885.143349966131
2030,2024-07-23,15.29186,1793.1302541660418
2031,2024-07-24,15.54066,1822.3046519983861
2032,2024-07-25,14.22009,1667.4540308349665
2033,2024-07-26,14.52631,1703.3615232152738
2034,2024-07-27,15.44497,1811.0840003561952
2035,2024-07-28,19.73205,2313.788893680497
2036,2024-07-29,17.35885,2035.506414035323
2037,2024-07-30,15.71291,1842.5027630378606
2038,2024-07-31,15.60765,1830.1599289710095
2039,2024-08-01,15.47368,1814.450547630177
2040,2024-08-02,14.66985,1720.1930869807668
2041,2024-08-03,13.98086,1639.4018154272826
2042,2024-08-04,15.03349,1762.833673909037
2043,2024-08-05,13.73205,1610.2262449905238
2044,2024-08-06,14.30622,1677.553672656911
2045,2024-08-07,15.70334,1841.3805806132002
2046,2024-08-08,13.97129,1638.2796330026222
2047,2024-08-09,13.79904,1618.0815219631475
2048,2024-08-10,13.57894,1592.2724988003702
2049,2024-08-11,17.15789,2011.9417557218667
2050,2024-08-12,15.47368,1814.450547630177
2051,2024-08-13,14.15311,1659.5999264667573
2052,2024-08-14,15.99043,1875.044880748601
2053,2024-08-15,38.30622,4491.804267416804
2054,2024-08-16,29.21531,3425.8001476497757
2055,2024-08-17,30.26794,3549.2320061315304
2056,2024-08-18,31.33971,3674.9082294626055
2057,2024-08-19,24.81339,2909.629065229548
2058,2024-08-20,23.78947,2789.5637540217754
2059,2024-08-21,23.24401,2725.6028736293697
2060,2024-08-22,23.57894,2764.8769132836587
2061,2024-08-23,22.99521,2696.428475797026
2062,2024-08-24,26.53588,3111.60900301988
2063,2024-08-25,28.72727,3368.5723618053335
2064,2024-08-26,22.68899,2660.5209834167185
2065,2024-08-27,18.0,2110.6879460699192
2066,2024-08-28,18.66028,2188.1126703494215
2067,2024-08-29,16.45933,1930.0283017437223
2068,2024-08-30,13.96172,1637.1574505779615
2069,2024-08-31,16.76555,1965.9357941240296
2070,2024-09-01,21.33014,2501.181632554657
2071,2024-09-02,19.77033,2318.277623379139
2072,2024-09-03,18.48803,2167.9145593099465
2073,2024-09-04,16.5933,1945.7376830845546
2074,2024-09-05,15.12918,1774.0543255512275
2075,2024-09-06,15.80861,1853.7245872844658
2076,2024-09-07,16.98564,1991.7436446823922
2077,2024-09-08,18.94736,2221.775797880408
2078,2024-09-09,16.45933,1930.0283017437223
2079,2024-09-10,14.8421,1740.3911980202415
2080,2024-09-11,14.2488,1670.8205781089478
2081,2024-09-12,12.90909,1513.7255920962073
2082,2024-09-13,14.36363,1684.2855946004595
2083,2024-09-14,15.54066,1822.3046519983861
2084,2024-09-15,17.02392,1996.2323743810343
2085,2024-09-16,16.34449,1916.562112647796
2086,2024-09-17,15.61722,1831.28211139567
2087,2024-09-18,18.39234,2156.6939076677563
2088,2024-09-19,17.00478,1993.9880095317133
2089,2024-09-20,14.67942,1721.3152694054272
2090,2024-09-21,25.56937,2998.2756137556557
2091,2024-09-22,20.46889,2400.1910773572836
2092,2024-09-23,18.3732,2154.4495428184355
2093,2024-09-24,17.03349,1997.3545568056948
2094,2024-09-25,17.69377,2074.7792810851975
2095,2024-09-26,16.1244,1890.7542620894337
2096,2024-09-27,16.00956,1877.2880729935075
2097,2024-09-28,17.50239,2052.3379778008157
2098,2024-09-29,18.26794,2142.1067087515844
2099,2024-09-30,16.80382,1970.4233512182573
