,date,헤지스,헤지스_absolute
1832,2024-01-07,4.07403,3512.0248618634437
1833,2024-01-08,3.28547,2832.2453008216658
1834,2024-01-09,3.34098,2880.0977957915206
1835,2024-01-10,3.17191,2734.350699330461
1836,2024-01-11,3.26276,2812.6681046270087
1837,2024-01-12,3.17318,2735.4455051062077
1838,2024-01-13,3.64127,3138.9633283892126
1839,2024-01-14,4.37936,3775.2351354924467
1840,2024-01-15,3.51636,3031.2844390596388
1841,2024-01-16,3.31827,2860.5205995968636
1842,2024-01-17,3.28673,2833.331486079493
1843,2024-01-18,2.97257,2562.5092951277775
1844,2024-01-19,2.94481,2538.57873738389
1845,2024-01-20,3.80907,3283.6156190745255
1846,2024-01-21,3.58828,3093.283203935013
1847,2024-01-22,3.03817,2619.0598926781736
1848,2024-01-23,3.11514,2685.4120191027773
1849,2024-01-24,3.40911,2938.8293843754923
1850,2024-01-25,3.05079,2629.93898629229
1851,2024-01-26,2.93471,2529.8720142854295
1852,2024-01-27,3.24257,2795.2632789480067
1853,2024-01-28,3.67407,3167.2386271644104
1854,2024-01-29,3.23121,2785.4703705917186
1855,2024-01-30,3.16813,2731.0921435569776
1856,2024-01-31,3.30944,2852.90868227415
1857,2024-02-01,3.60089,3104.1536770312096
1858,2024-02-02,3.32458,2865.960146403922
1859,2024-02-03,3.505,3021.4915307033507
1860,2024-02-04,3.75356,3235.76312410467
1861,2024-02-05,3.39397,2925.7779202457205
1862,2024-02-06,3.31323,2856.1758585655525
1863,2024-02-07,2.92967,2525.527273254119
1864,2024-02-08,3.02177,2604.9222432905744
1865,2024-02-09,2.74924,2369.98726843677
1866,2024-02-10,2.90065,2500.5105302524034
1867,2024-02-11,3.6766,3169.4196181979855
1868,2024-02-12,4.36548,3763.2698566205027
1869,2024-02-13,3.99707,3445.6813559567595
1870,2024-02-14,3.88856,3352.140116014785
1871,2024-02-15,3.74977,3232.4959478132673
1872,2024-02-16,3.36622,2901.855983019753
1873,2024-02-17,3.81286,3286.882795365928
1874,2024-02-18,4.33268,3734.994557845305
1875,2024-02-19,3.78889,3266.219413913443
1876,2024-02-20,3.79772,3273.8313312361565
1877,2024-02-21,3.39524,2926.8727260214673
1878,2024-02-22,3.2514,2802.87519627072
1879,2024-02-23,3.19841,2757.1950718165203
1880,2024-02-24,3.70057,3190.0829996504704
1881,2024-02-25,3.83431,3305.373806302757
1882,2024-02-26,3.58575,3091.1022129014377
1883,2024-02-27,3.40154,2932.303652310606
1884,2024-02-28,3.41921,2947.5361074739526
1885,2024-02-29,3.18705,2747.4021634602323
1886,2024-03-01,3.94408,3400.0012315025597
1887,2024-03-02,3.963,3416.3112514058143
1888,2024-03-03,4.34404,3744.787466201593
1889,2024-03-04,3.6501,3146.575245711926
1890,2024-03-05,3.69804,3187.9020086168957
1891,2024-03-06,3.53655,3048.6892647386403
1892,2024-03-07,3.505,3021.4915307033507
1893,2024-03-08,3.37253,2907.2955298268103
1894,2024-03-09,3.94786,3403.2597872760425
1895,2024-03-10,4.30871,3714.3311763928195
1896,2024-03-11,4.36927,3766.5370329119055
1897,2024-03-12,3.82548,3297.761888980044
1898,2024-03-13,3.72328,3209.6601958451274
1899,2024-03-14,3.5744,3081.3179250630687
1900,2024-03-15,3.74977,3232.4959478132673
1901,2024-03-16,4.03492,3478.3100162811875
1902,2024-03-17,4.43109,3819.829074688819
1903,2024-03-18,3.92389,3382.596405823558
1904,2024-03-19,3.71571,3203.1344637802417
1905,2024-03-20,3.40533,2935.570828602009
1906,2024-03-21,3.3965,2927.9589112792955
1907,2024-03-22,3.78384,3261.866052364213
1908,2024-03-23,3.68038,3172.678173971469
1909,2024-03-24,3.95922,3413.052695632331
1910,2024-03-25,3.7687,3248.8145882344415
1911,2024-03-26,3.52519,3038.896356382352
1912,2024-03-27,3.55926,3068.266460933298
1913,2024-03-28,3.64884,3145.489060454098
1914,2024-03-29,3.29682,2842.0295886600343
1915,2024-03-30,3.63874,3136.7823373556375
1916,2024-03-31,4.06141,3501.1457682493287
1917,2024-04-01,4.2267,3643.634308936905
1918,2024-04-02,3.8545,3322.7786319817587
1919,2024-04-03,3.5908,3095.4555744506683
1920,2024-04-04,3.35486,2892.0630746634642
1921,2024-04-05,3.60846,3110.679409096095
1922,2024-04-06,3.72833,3214.0135573943576
1923,2024-04-07,3.81034,3284.7104248502724
1924,2024-04-08,3.7359,3220.5392894592433
1925,2024-04-09,3.57566,3082.4041103208965
1926,2024-04-10,3.72202,3208.5740105872997
1927,2024-04-11,3.43056,2957.320395312321
1928,2024-04-12,3.47094,2992.1300466703246
1929,2024-04-13,3.96426,3417.3974366636417
1930,2024-04-14,4.36422,3762.183671362676
1931,2024-04-15,3.69426,3184.643452843412
1932,2024-04-16,3.49743,3014.965798638465
1933,2024-04-17,3.40407,2934.484643344181
1934,2024-04-18,3.40659,2936.6570138598368
1935,2024-04-19,3.48482,3004.0953255422683
1936,2024-04-20,3.64758,3144.4028751962705
1937,2024-04-21,3.79015,3267.305599171271
1938,2024-04-22,3.4886,3007.3538813157516
1939,2024-04-23,3.58449,3090.0160276436104
1940,2024-04-24,3.18453,2745.2297929445767
1941,2024-04-25,3.04574,2625.5856247430593
1942,2024-04-26,3.16813,2731.0921435569776
1943,2024-04-27,3.44823,2972.5528504756676
1944,2024-04-28,3.79772,3273.8313312361565
1945,2024-04-29,3.95417,3408.699334083101
1946,2024-04-30,3.58575,3091.1022129014377
1947,2024-05-01,4.44497,3831.7943535607624
1948,2024-05-02,3.95165,3406.5269635674454
1949,2024-05-03,3.70561,3194.4277406817814
1950,2024-05-04,3.78006,3258.60749659073
1951,2024-05-05,3.90118,3363.019209628901
1952,2024-05-06,3.94786,3403.2597872760425
1953,2024-05-07,3.91632,3376.070673758672
1954,2024-05-08,3.79267,3269.4779696869264
1955,2024-05-09,3.29051,2836.5900418529764
1956,2024-05-10,3.12397,2693.0239364254912
1957,2024-05-11,3.36496,2900.769797761925
1958,2024-05-12,3.45958,2982.3371383140366
1959,2024-05-13,3.25393,2805.056187304295
1960,2024-05-14,3.21103,2768.074165430636
1961,2024-05-15,3.48482,3004.0953255422683
1962,2024-05-16,3.22112,2776.7722680111774
1963,2024-05-17,3.26907,2818.1076514340666
1964,2024-05-18,3.1593,2723.480226234264
1965,2024-05-19,3.4129,2942.0965606668947
1966,2024-05-20,3.16056,2724.566411492092
1967,2024-05-21,3.33341,2873.5720637266354
1968,2024-05-22,3.05331,2632.1113568079454
1969,2024-05-23,2.95743,2549.4578309980056
1970,2024-05-24,2.85397,2460.2699526052616
1971,2024-05-25,2.87668,2479.8471487999186
1972,2024-05-26,3.3107,2853.9948675319783
1973,2024-05-27,3.0243,2607.1032343241495
1974,2024-05-28,3.05458,2633.2061625836923
1975,2024-05-29,3.03439,2615.8013369046907
1976,2024-05-30,2.75051,2371.082074212517
1977,2024-05-31,2.54106,2190.5253263934537
1978,2024-06-01,3.24762,2799.616640497237
1979,2024-06-02,3.05836,2636.464718357175
1980,2024-06-03,2.87037,2474.4076019928607
1981,2024-06-04,2.94355,2537.492552126062
1982,2024-06-05,2.79719,2411.3226518596593
1983,2024-06-06,2.76312,2381.9525473087137
1984,2024-06-07,2.86154,2466.7956846701472
1985,2024-06-08,2.88172,2484.1918898312297
1986,2024-06-09,3.08486,2659.309090843235
1987,2024-06-10,3.04574,2625.5856247430593
1988,2024-06-11,3.11388,2684.32583384495
1989,2024-06-12,3.23374,2787.6513616252932
1990,2024-06-13,3.02682,2609.2756048398046
1991,2024-06-14,3.1757,2737.6178756218633
1992,2024-06-15,3.13533,2702.8168447817793
1993,2024-06-16,3.18958,2749.583154493807
1994,2024-06-17,3.17318,2735.4455051062077
1995,2024-06-18,2.97004,2560.3283040942024
1996,2024-06-19,2.92714,2523.346282220544
1997,2024-06-20,2.67354,2304.7299477879133
1998,2024-06-21,2.70635,2333.0138670810306
1999,2024-06-22,2.74041,2362.3753511140567
2000,2024-06-23,3.00411,2589.6984086451475
2001,2024-06-24,2.66345,2296.031845207372
2002,2024-06-25,2.72653,2350.410072242113
2003,2024-06-26,2.62686,2264.4893701407714
2004,2024-06-27,2.49438,2150.2847487463123
2005,2024-06-28,2.36947,2042.6058594167387
2006,2024-06-29,2.55368,2201.40442000757
2007,2024-06-30,2.72401,2348.2377017264575
2008,2024-07-01,2.96752,2558.155933578547
2009,2024-07-02,2.71013,2336.272422854514
2010,2024-07-03,2.63821,2274.2736579791404
2011,2024-07-04,2.65966,2292.7646689159697
2012,2024-07-05,2.53854,2188.352955877798
2013,2024-07-06,2.79214,2406.9692903104287
2014,2024-07-07,2.89182,2492.89861292969
2015,2024-07-08,2.69625,2324.3071439825703
2016,2024-07-09,2.77826,2395.004011438485
2017,2024-07-10,2.55242,2200.3182347497423
2018,2024-07-11,2.55242,2200.3182347497423
2019,2024-07-12,2.4313,2095.906521711571
2020,2024-07-13,3.07855,2653.8695440361766
2021,2024-07-14,2.81359,2425.4603012472585
2022,2024-07-15,2.67985,2310.169494594971
2023,2024-07-16,2.52592,2177.473862263683
2024,2024-07-17,2.56756,2213.3696988795136
2025,2024-07-18,2.24709,1937.1079611207397
2026,2024-07-19,2.41489,2081.760251806053
2027,2024-07-20,2.51457,2167.689574425314
2028,2024-07-21,2.4641,2124.1818204867695
2029,2024-07-22,2.51709,2169.8619449409694
2030,2024-07-23,2.60289,2243.8259886882865
2031,2024-07-24,2.72149,2346.0653312108025
2032,2024-07-25,2.28998,1974.081362476479
2033,2024-07-26,2.38966,2060.01068509574
2034,2024-07-27,2.33162,2009.97719909231
2035,2024-07-28,2.56125,2207.9301520724553
2036,2024-07-29,2.3884,2058.924499837912
2037,2024-07-30,2.18526,1883.807298825907
2038,2024-07-31,2.26727,1954.5041662818219
2039,2024-08-01,2.48681,2143.7590166814266
2040,2024-08-02,2.33288,2011.0633843501375
2041,2024-08-03,2.29377,1977.3485387678813
2042,2024-08-04,2.49564,2151.3709340041396
2043,2024-08-05,2.27989,1965.3832598959377
2044,2024-08-06,2.31396,1994.7533644468829
2045,2024-08-07,2.33162,2009.97719909231
2046,2024-08-08,2.34045,2017.5891164150235
2047,2024-08-09,2.23825,1929.4874232801067
2048,2024-08-10,2.39092,2061.0968703535677
2049,2024-08-11,2.58144,2225.3349777514572
2050,2024-08-12,2.39723,2066.5364171606257
2051,2024-08-13,2.37073,2043.6920446745662
2052,2024-08-14,2.22816,1920.7893206995657
2053,2024-08-15,2.41615,2082.8464370638803
2054,2024-08-16,2.28746,1971.9089919608234
2055,2024-08-17,2.46031,2120.914644195367
2056,2024-08-18,2.84387,2451.563229506801
2057,2024-08-19,2.86027,2465.7008788944
2058,2024-08-20,2.49438,2150.2847487463123
2059,2024-08-21,2.42373,2089.380789646685
2060,2024-08-22,2.43256,2096.992706969399
2061,2024-08-23,2.36443,2038.2611183854276
2062,2024-08-24,2.53097,2181.827223812913
2063,2024-08-25,2.60415,2244.9121739461143
2064,2024-08-26,2.62434,2262.316999625116
2065,2024-08-27,2.71518,2340.6257844037445
2066,2024-08-28,2.65209,2286.238936851084
2067,2024-08-29,2.70761,2334.1000523388584
2068,2024-08-30,2.60289,2243.8259886882865
2069,2024-08-31,2.63695,2273.1874727213126
2070,2024-09-01,3.3107,2853.9948675319783
2071,2024-09-02,2.98771,2575.5607592575484
2072,2024-09-03,3.19463,2753.936516043037
2073,2024-09-04,2.88172,2484.1918898312297
2074,2024-09-05,2.70761,2334.1000523388584
2075,2024-09-06,2.74924,2369.98726843677
2076,2024-09-07,2.85144,2458.088961571687
2077,2024-09-08,3.21229,2769.160350688464
2078,2024-09-09,2.93345,2528.7858290276017
2079,2024-09-10,2.90065,2500.5105302524034
2080,2024-09-11,2.642,2277.5408342705427
2081,2024-09-12,2.52971,2180.741038555085
2082,2024-09-13,2.27232,1958.8575278310523
2083,2024-09-14,2.32531,2004.537652285252
2084,2024-09-15,2.58018,2224.2487924936295
2085,2024-09-16,2.27989,1965.3832598959377
2086,2024-09-17,2.45274,2114.388912130481
2087,2024-09-18,2.89434,2495.0709834453455
2088,2024-09-19,2.66976,2301.47139201443
2089,2024-09-20,2.82999,2439.5979506348576
2090,2024-09-21,3.00158,2587.517417611573
2091,2024-09-22,3.32837,2869.2273226953243
2092,2024-09-23,3.34351,2882.2787868250957
2093,2024-09-24,3.23374,2787.6513616252932
2094,2024-09-25,3.09874,2671.274369715178
2095,2024-09-26,2.91957,2516.820550155658
2096,2024-09-27,2.76186,2380.866362050886
2097,2024-09-28,2.74294,2364.5563421476313
2098,2024-09-29,3.17318,2735.4455051062077
2099,2024-09-30,3.02808,2610.361790097633
