,date,아더에러,아더에러_absolute
617,2020-09-09,8.69302,3975.57026252145
618,2020-09-10,7.51137,3435.167433503632
619,2020-09-11,6.80508,3112.1605244298835
620,2020-09-12,7.84322,3586.9320666941385
621,2020-09-13,6.60104,3018.847112478125
622,2020-09-14,5.68398,2599.4489671905353
623,2020-09-15,5.83645,2669.177921906692
624,2020-09-16,5.79833,2651.744539905119
625,2020-09-17,5.50909,2519.466695987619
626,2020-09-18,5.24002,2396.4131782760937
627,2020-09-19,4.92611,2252.853027591049
628,2020-09-20,5.03822,2304.1241833149834
629,2020-09-21,5.13688,2349.2442638048897
630,2020-09-22,4.87006,2227.2197363741493
631,2020-09-23,5.06962,2318.484314344611
632,2020-09-24,13.19536,6034.620973984304
633,2020-09-25,6.40148,2927.5825345076637
634,2020-09-26,6.01358,2750.184610100257
635,2020-09-27,7.22886,3305.9674138482146
636,2020-09-28,5.28935,2418.9732185210464
637,2020-09-29,4.82522,2206.71310340063
638,2020-09-30,5.65931,2588.1666604229904
639,2020-10-01,5.38801,2464.093299010953
640,2020-10-02,4.527,2070.3284449402627
641,2020-10-03,5.9508,2721.4734946212757
642,2020-10-04,6.56516,3002.4381474672
643,2020-10-05,6.59431,3015.7692882160422
644,2020-10-06,7.95533,3638.2032224180734
645,2020-10-07,7.3746,3372.6185443022887
646,2020-10-08,6.27144,2868.111469568403
647,2020-10-09,5.87232,2685.5823136274803
648,2020-10-10,6.47772,2962.44929851081
649,2020-10-11,6.51359,2978.853690231598
650,2020-10-12,7.12572,3258.798499377011
651,2020-10-13,6.43063,2940.9136752565055
652,2020-10-14,5.7647,2636.3645651749794
653,2020-10-15,5.22657,2390.262103042065
654,2020-10-16,5.4037,2471.26879123563
655,2020-10-17,4.63239,2118.5263496922516
656,2020-10-18,5.84766,2674.304580150072
657,2020-10-19,5.18397,2370.7798870591946
658,2020-10-20,6.67279,3051.6604692098376
659,2020-10-21,6.51584,2979.8826805123836
660,2020-10-22,6.97325,3189.0695446608543
661,2020-10-23,6.50911,2976.804856250301
662,2020-10-24,6.16605,2819.9135648164142
663,2020-10-25,7.98448,3651.5343631669157
664,2020-10-26,6.73557,3080.371584688819
665,2020-10-27,6.89253,3152.1539466764098
666,2020-10-28,5.43958,2487.677756246555
667,2020-10-29,5.82972,2666.1000976446094
668,2020-10-30,5.49339,2512.286630472805
669,2020-10-31,5.25796,2404.6176607815555
670,2020-11-01,5.95753,2724.5513188833584
671,2020-11-02,5.67053,2593.297891956507
672,2020-11-03,5.67725,2596.3711429284526
673,2020-11-04,5.88353,2690.7089718708603
674,2020-11-05,5.36334,2452.810992243408
675,2020-11-06,5.22433,2389.2376860514164
676,2020-11-07,4.95526,2266.1841683398907
677,2020-11-08,6.30731,2884.515861289191
678,2020-11-09,6.02928,2757.364675615071
679,2020-11-10,5.63017,2574.840092964285
680,2020-11-11,5.24002,2396.4131782760937
681,2020-11-12,4.76019,2176.972997640863
682,2020-11-13,8.45534,3866.8723025494146
683,2020-11-14,10.62131,4857.4332263151
684,2020-11-15,11.64151,5324.000286073894
685,2020-11-16,9.08988,4157.065854891451
686,2020-11-17,6.92167,3165.4805141351153
687,2020-11-18,6.37458,2915.2803840396064
688,2020-11-19,6.32973,2894.7691777759505
689,2020-11-20,5.50236,2516.3888717255363
690,2020-11-21,6.17278,2822.991389078497
691,2020-11-22,6.85665,3135.7449816654853
692,2020-11-23,5.58756,2555.3533036912777
693,2020-11-24,5.7064,2609.7022836772953
694,2020-11-25,5.35662,2449.7377412714623
695,2020-11-26,6.33198,2895.798168056736
696,2020-11-27,5.52254,2525.6177712216477
697,2020-11-28,5.47545,2504.0821479673427
698,2020-11-29,6.21314,2841.4491880707187
699,2020-11-30,5.59205,2557.4067109627117
700,2020-12-01,5.24675,2399.491002538176
701,2020-12-02,5.57187,2548.1778114666004
702,2020-12-03,5.26917,2409.7443190249355
703,2020-12-04,4.94181,2260.0330931058625
704,2020-12-05,5.83421,2668.1535049160434
705,2020-12-06,5.7647,2636.3645651749794
706,2020-12-07,7.62348,3486.4385892275664
707,2020-12-08,5.42164,2479.4732737410923
708,2020-12-09,5.60774,2564.5822031873886
709,2020-12-10,4.75571,2174.924163659566
710,2020-12-11,5.175,2366.6776458064633
711,2020-12-12,4.92611,2252.853027591049
712,2020-12-13,5.18621,2371.804304049843
713,2020-12-14,5.13015,2346.1664395428074
714,2020-12-15,4.99114,2282.5931333508156
715,2020-12-16,4.63014,2117.4973594114663
716,2020-12-17,4.71311,2155.4419476766957
717,2020-12-18,10.34552,4731.306457631629
718,2020-12-19,7.68402,3514.1252877158995
719,2020-12-20,7.45083,3407.4807350152987
720,2020-12-21,7.57864,3465.9319562540472
721,2020-12-22,6.03825,2761.466916867802
722,2020-12-23,6.56292,3001.4137304765513
723,2020-12-24,8.14592,3725.365559135804
724,2020-12-25,6.50238,2973.727031988218
725,2020-12-26,6.38803,2921.431459273635
726,2020-12-27,6.89477,3153.178363667059
727,2020-12-28,6.18175,2827.093630331228
728,2020-12-29,6.48445,2965.5271227728927
729,2020-12-30,5.44182,2488.702173237203
730,2020-12-31,4.70638,2152.364123414613
731,2021-01-01,4.88575,2234.3952285988266
732,2021-01-02,5.21984,2387.1842787799824
733,2021-01-03,5.34541,2444.6110830280827
734,2021-01-04,4.68171,2141.081816647068
735,2021-01-05,4.48216,2049.8218119667436
736,2021-01-06,4.47319,2045.719570714012
737,2021-01-07,4.35659,1992.3950077186432
738,2021-01-08,4.601,2104.1707919527607
739,2021-01-09,4.74225,2168.7685151354012
740,2021-01-10,4.78934,2190.3041383897057
741,2021-01-11,4.36781,1997.5262392521602
742,2021-01-12,4.17273,1908.3104952629956
743,2021-01-13,4.63687,2120.575183673549
744,2021-01-14,3.98439,1822.1771488260508
745,2021-01-15,3.67945,1682.7192393937373
746,2021-01-16,3.82968,1751.4237771192456
747,2021-01-17,4.66378,2132.8819074317425
748,2021-01-18,4.31624,1973.9417820165581
749,2021-01-19,4.37902,2002.6528974955397
750,2021-01-20,4.527,2070.3284449402627
751,2021-01-21,4.44853,2034.441837236604
752,2021-01-22,4.14134,1893.9549375235047
753,2021-01-23,4.18619,1914.466143787161
754,2021-01-24,4.35211,1990.3461737373461
755,2021-01-25,4.08529,1868.3216463066058
756,2021-01-26,4.62342,2114.4241084395208
757,2021-01-27,4.67275,2136.9841486844734
758,2021-01-28,30.65315,14018.574855758916
759,2021-01-29,12.45543,5696.229516890279
760,2021-01-30,8.11677,3712.034418386962
761,2021-01-31,8.21991,3759.2033328581656
762,2021-02-01,8.34099,3814.576729834831
763,2021-02-02,7.81407,3573.6009259452967
764,2021-02-03,6.97549,3190.0939616515025
765,2021-02-04,8.12125,3714.083252368259
766,2021-02-05,7.00015,3201.3716951289107
767,2021-02-06,5.90147,2698.913454376322
768,2021-02-07,6.68624,3057.811544443866
769,2021-02-08,5.64586,2582.0155851889617
770,2021-02-09,5.44182,2488.702173237203
771,2021-02-10,5.0584,2313.3530828110943
772,2021-02-11,5.34765,2445.635500018731
773,2021-02-12,4.87006,2227.2197363741493
774,2021-02-13,4.97993,2277.466475107436
775,2021-02-14,5.46649,2499.9844800047485
776,2021-02-15,5.39698,2468.195540263684
777,2021-02-16,5.04271,2306.1775905864174
778,2021-02-17,4.83418,2210.810771363225
779,2021-02-18,4.86333,2224.141912112067
780,2021-02-19,4.30054,1966.7617165017443
781,2021-02-20,4.26466,1950.3527514908196
782,2021-02-21,4.39695,2010.8528067108655
783,2021-02-22,4.67499,2138.008565675122
784,2021-02-23,4.23327,1935.9971937513287
785,2021-02-24,3.98439,1822.1771488260508
786,2021-02-25,4.20637,1923.6950432832718
787,2021-02-26,4.27588,1955.483983024336
788,2021-02-27,4.42386,2023.159530469059
789,2021-02-28,4.34987,1989.3217567466977
790,2021-03-01,5.47545,2504.0821479673427
791,2021-03-02,10.72445,4904.602140786304
792,2021-03-03,8.67956,3969.4146139972845
793,2021-03-04,6.00237,2745.0579518568775
794,2021-03-05,5.06289,2315.4064900825288
795,2021-03-06,5.49563,2513.311047463454
796,2021-03-07,5.71313,2612.7801079393776
797,2021-03-08,5.67949,2597.3955599191017
798,2021-03-09,6.20641,2838.371363808636
799,2021-03-10,7.77595,3556.167543943723
800,2021-03-11,6.49117,2968.6003737448386
801,2021-03-12,4.61669,2111.346284177438
802,2021-03-13,4.86557,2225.1663291027157
803,2021-03-14,5.01132,2291.822032846927
804,2021-03-15,5.15033,2355.3953390389183
805,2021-03-16,5.15258,2356.4243293197037
806,2021-03-17,5.11222,2337.9665303274815
807,2021-03-18,4.52924,2071.352861930911
808,2021-03-19,4.10547,1877.5505458027171
809,2021-03-20,4.66826,2134.9307414130394
810,2021-03-21,5.16603,2362.575404553732
811,2021-03-22,4.48216,2049.8218119667436
812,2021-03-23,4.09426,1872.4238875593373
813,2021-03-24,4.41938,2021.110696487762
814,2021-03-25,4.20861,1924.7194602739207
815,2021-03-26,3.98215,1821.1527318354024
816,2021-03-27,4.63911,2121.599600664197
817,2021-03-28,4.96872,2272.339816864056
818,2021-03-29,4.09202,1871.3994705686885
819,2021-03-30,4.26915,1952.4061587622534
820,2021-03-31,4.60772,2107.2440429247063
821,2021-04-01,4.81176,2200.557454876465
822,2021-04-02,4.81849,2203.6352791385475
823,2021-04-03,4.1548,1900.11058604767
824,2021-04-04,5.0158,2293.8708668282234
825,2021-04-05,4.69965,2149.2862991525303
826,2021-04-06,4.8723,2228.2441533647984
827,2021-04-07,5.83645,2669.177921906692
828,2021-04-08,5.63017,2574.840092964285
829,2021-04-09,5.45527,2494.8532484712314
830,2021-04-10,6.70194,3064.9916099586794
831,2021-04-11,6.60104,3018.847112478125
832,2021-04-12,5.65483,2586.117826441693
833,2021-04-13,5.73779,2624.057841416786
834,2021-04-14,5.66604,2591.244484685073
835,2021-04-15,5.45752,2495.882238752017
836,2021-04-16,4.80279,2196.455213623734
837,2021-04-17,9.34325,4272.9393070881615
838,2021-04-18,6.54498,2993.209247971089
839,2021-04-19,5.2759,2412.822143287018
840,2021-04-20,4.58754,2098.0151434285954
841,2021-04-21,4.53373,2073.4062692023454
842,2021-04-22,5.69743,2605.6000424245635
843,2021-04-23,4.88351,2233.370811608178
844,2021-04-24,4.73104,2163.641856892021
845,2021-04-25,5.15706,2358.473163301001
846,2021-04-26,5.56514,2545.099987204518
847,2021-04-27,5.30953,2428.2021180171573
848,2021-04-28,4.94181,2260.0330931058625
849,2021-04-29,4.74898,2171.846339397484
850,2021-04-30,4.65481,2128.779666179011
851,2021-05-01,4.83867,2212.8641786346584
852,2021-05-02,4.78261,2187.226314127623
853,2021-05-03,4.42386,2023.159530469059
854,2021-05-04,4.12341,1885.7550283081794
855,2021-05-05,5.08083,2323.6109725879905
856,2021-05-06,4.78486,2188.2553044084084
857,2021-05-07,3.9104,1788.3393751036897
858,2021-05-08,3.76241,1720.65925436883
859,2021-05-09,4.3409,1985.2195154939666
860,2021-05-10,4.73777,2166.719681154104
861,2021-05-11,10.23117,4679.010884917046
862,2021-05-12,8.94638,4091.439141428024
863,2021-05-13,6.30058,2881.4380370271083
864,2021-05-14,6.22883,2848.6246802953956
865,2021-05-15,5.24227,2397.442168556879
866,2021-05-16,5.06962,2318.484314344611
867,2021-05-17,4.86557,2225.1663291027157
868,2021-05-18,4.25121,1944.2016762567914
869,2021-05-19,4.37677,2001.6239072147541
870,2021-05-20,4.51803,2066.226203687532
871,2021-05-21,4.02251,1839.6105308276242
872,2021-05-22,5.58532,2554.328886700629
873,2021-05-23,4.06735,1860.1171638011438
874,2021-05-24,4.14583,1896.0083447949391
875,2021-05-25,4.46871,2043.6707367327149
876,2021-05-26,4.53821,2075.4551031836427
877,2021-05-27,4.39247,2008.8039727295684
878,2021-05-28,4.16825,1906.2616612816985
879,2021-05-29,3.79156,1733.9903951176723
880,2021-05-30,4.30727,1969.839540763827
881,2021-05-31,4.22879,1933.9483597700316
882,2021-06-01,4.06735,1860.1171638011438
883,2021-06-02,3.80501,1740.1414703517005
884,2021-06-03,3.93282,1798.5926915904492
885,2021-06-04,3.61218,1651.9547166433217
886,2021-06-05,3.4911,1596.5813196666556
887,2021-06-06,3.8095,1742.1948776231345
888,2021-06-07,4.17273,1908.3104952629956
889,2021-06-08,4.37677,2001.6239072147541
890,2021-06-09,4.12341,1885.7550283081794
891,2021-06-10,10.03834,4590.824131208667
892,2021-06-11,5.94632,2719.4246606399784
893,2021-06-12,5.53824,2532.7978367364612
894,2021-06-13,5.50909,2519.466695987619
895,2021-06-14,4.80728,2198.5086208951684
896,2021-06-15,4.53149,2072.3818522116967
897,2021-06-16,4.47767,2047.7684046953093
898,2021-06-17,5.34316,2443.582092747297
899,2021-06-18,7.4598,3411.58297626803
900,2021-06-19,8.04726,3680.245478645897
901,2021-06-20,5.80282,2653.7979471765525
902,2021-06-21,6.2378,2852.726921548127
903,2021-06-22,13.70434,6267.392295368376
904,2021-06-23,7.21765,3300.8407556048346
905,2021-06-24,6.12121,2799.4069318428947
906,2021-06-25,5.56066,2543.051153223221
907,2021-06-26,4.94854,2263.110917367945
908,2021-06-27,4.81849,2203.6352791385475
909,2021-06-28,5.18173,2369.755470068546
910,2021-06-29,4.57633,2092.8884851852154
911,2021-06-30,4.34763,1988.2973397560488
912,2021-07-01,5.1324,2347.1954298235923
913,2021-07-02,4.86782,2226.195319383501
914,2021-07-03,8.21543,3757.154498876868
915,2021-07-04,7.37236,3371.5941273116396
916,2021-07-05,9.18854,4202.185935381356
917,2021-07-06,9.24908,4229.872633869689
918,2021-07-07,9.46433,4328.312704064828
919,2021-07-08,8.06968,3690.498795132657
920,2021-07-09,5.99116,2739.9312936134975
921,2021-07-10,6.80284,3111.136107439235
922,2021-07-11,6.04722,2765.5691581205333
923,2021-07-12,5.37904,2459.991057758222
924,2021-07-13,5.08755,2326.6842235599365
925,2021-07-14,6.34767,2902.973660281413
926,2021-07-15,5.47994,2506.1355552387768
927,2021-07-16,4.39695,2010.8528067108655
928,2021-07-17,4.30727,1969.839540763827
929,2021-07-18,4.17946,1911.3883195250783
930,2021-07-19,4.83643,2211.83976164401
931,2021-07-20,5.30056,2424.0998767644264
932,2021-07-21,4.90369,2242.599711104289
933,2021-07-22,5.03822,2304.1241833149834
934,2021-07-23,4.66602,2133.9063244223908
935,2021-07-24,5.80057,2652.768956895767
936,2021-07-25,4.89697,2239.526460132343
937,2021-07-26,4.45077,2035.4662542272526
938,2021-07-27,4.08977,1870.370480287903
939,2021-07-28,4.3409,1985.2195154939666
940,2021-07-29,4.03596,1845.7616060616529
941,2021-07-30,3.7938,1735.0148121083207
942,2021-07-31,3.94179,1802.6949328431804
943,2021-08-01,3.89694,1782.1837265795243
944,2021-08-02,4.09202,1871.3994705686885
945,2021-08-03,4.79382,2192.352972371003
946,2021-08-04,5.93062,2712.244595125165
947,2021-08-05,5.10549,2334.8887060653988
948,2021-08-06,4.37229,1999.575073233457
949,2021-08-07,5.61223,2566.6356104588226
950,2021-08-08,4.61893,2112.3707011680863
951,2021-08-09,6.52032,2981.931514493681
952,2021-08-10,7.1459,3268.027398873122
953,2021-08-11,6.08085,2780.949132850673
954,2021-08-12,6.36561,2911.1781427868755
955,2021-08-13,5.6481,2583.040002179611
956,2021-08-14,6.29386,2878.3647860551623
957,2021-08-15,7.07863,3237.2628761227065
958,2021-08-16,8.39032,3837.136770079784
959,2021-08-17,18.28292,8361.309770834378
