,date,마르디 메크르디,마르디 메크르디_absolute
645,2020-10-07,1.05952,384.5833373382322
646,2020-10-08,0.73193,265.67510013777206
647,2020-10-09,0.72307,262.4591076422866
648,2020-10-10,1.15692,419.93747605835426
649,2020-10-11,1.10674,401.7231980195891
650,2020-10-12,1.08313,393.1532676789106
651,2020-10-13,0.80571,292.4556787288461
652,2020-10-14,0.74373,269.9582504139265
653,2020-10-15,0.61092,221.75103107697146
654,2020-10-16,0.5696,206.7527455336917
655,2020-10-17,0.54009,196.041240054936
656,2020-10-18,0.85588,310.66632697924166
657,2020-10-19,0.95328,346.0204656993638
658,2020-10-20,0.73488,266.74588770681066
659,2020-10-21,0.72897,264.60068278036385
660,2020-10-22,0.70831,257.101540008724
661,2020-10-23,0.73488,266.74588770681066
662,2020-10-24,0.74373,269.9582504139265
663,2020-10-25,0.80866,293.5264662978847
664,2020-10-26,0.75554,274.24503047845053
665,2020-10-27,0.66109,239.961679327367
666,2020-10-28,0.65224,236.74931662025122
667,2020-10-29,0.47221,171.4022366019392
668,2020-10-30,0.44565,161.7615186922221
669,2020-10-31,0.4486,162.8323062612607
670,2020-11-01,0.69061,250.6768145944923
671,2020-11-02,0.5755,208.89432067176892
672,2020-11-03,0.62863,228.17938627957273
673,2020-11-04,0.5637,204.6111703956145
674,2020-11-05,0.54009,196.041240054936
675,2020-11-06,0.42499,154.26237592058223
676,2020-11-07,0.36596,132.83573517470123
677,2020-11-08,0.52533,190.68367242137333
678,2020-11-09,0.62863,228.17938627957273
679,2020-11-10,0.58436,212.11031316725436
680,2020-11-11,0.54009,196.041240054936
681,2020-11-12,0.52533,190.68367242137333
682,2020-11-13,0.43679,158.54552619673666
683,2020-11-14,0.44269,160.68710133481386
684,2020-11-15,0.4604,167.11545653741513
685,2020-11-16,0.39842,144.61802822249552
686,2020-11-17,0.46926,170.3314490329006
687,2020-11-18,0.46926,170.3314490329006
688,2020-11-19,0.41613,151.0463834250968
689,2020-11-20,0.50762,184.2553172187721
690,2020-11-21,0.42204,153.19158835154363
691,2020-11-22,0.48696,176.75617444713222
692,2020-11-23,0.55485,201.39880768849866
693,2020-11-24,0.57846,209.96873802917713
694,2020-11-25,0.51648,187.47130971425756
695,2020-11-26,0.53123,192.82524755945056
696,2020-11-27,0.57255,207.82353310273032
697,2020-11-28,0.51648,187.47130971425756
698,2020-11-29,0.59616,216.3934634434088
699,2020-11-30,0.80571,292.4556787288461
700,2020-12-01,0.69356,251.74760216353093
701,2020-12-02,0.80866,293.5264662978847
702,2020-12-03,0.82047,297.8132463624088
703,2020-12-04,0.52828,191.75445999041196
704,2020-12-05,0.70536,256.03075243968533
705,2020-12-06,0.93557,339.5921104967626
706,2020-12-07,0.52238,189.61288485233473
707,2020-12-08,0.51353,186.40052214521896
708,2020-12-09,0.65814,238.8908917583284
709,2020-12-10,0.58141,211.03952559821576
710,2020-12-11,0.47221,171.4022366019392
711,2020-12-12,0.4486,162.8323062612607
712,2020-12-13,0.53123,192.82524755945056
713,2020-12-14,0.43974,159.61631376577526
714,2020-12-15,0.46926,170.3314490329006
715,2020-12-16,0.59321,215.3226758743702
716,2020-12-17,0.44269,160.68710133481386
717,2020-12-18,0.31579,114.62508692430566
718,2020-12-19,0.42499,154.26237592058223
719,2020-12-20,0.47811,173.5438117400164
720,2020-12-21,0.45745,166.04466896837653
721,2020-12-22,0.46631,169.26066146386196
722,2020-12-23,0.46926,170.3314490329006
723,2020-12-24,0.41908,152.1171709941354
724,2020-12-25,0.44565,161.7615186922221
725,2020-12-26,0.39547,143.54724065345692
726,2020-12-27,0.36301,131.76494760566263
727,2020-12-28,0.60207,218.53866836985563
728,2020-12-29,0.51648,187.47130971425756
729,2020-12-30,0.45745,166.04466896837653
730,2020-12-31,0.28332,102.83916408814174
731,2021-01-01,0.30398,110.3383068597816
732,2021-01-02,0.46631,169.26066146386196
733,2021-01-03,0.39547,143.54724065345692
734,2021-01-04,0.51353,186.40052214521896
735,2021-01-05,0.58141,211.03952559821576
736,2021-01-06,0.44269,160.68710133481386
737,2021-01-07,0.44565,161.7615186922221
738,2021-01-08,0.32464,117.83744963142148
739,2021-01-09,0.38072,138.1933028082639
740,2021-01-10,0.49287,178.90137937357906
741,2021-01-11,0.49287,178.90137937357906
742,2021-01-12,0.52533,190.68367242137333
743,2021-01-13,0.52533,190.68367242137333
744,2021-01-14,0.667,242.10688425381386
745,2021-01-15,0.58141,211.03952559821576
746,2021-01-16,0.40728,147.83402071798096
747,2021-01-17,0.49287,178.90137937357906
748,2021-01-18,0.5578,202.46959525753726
749,2021-01-19,0.63158,229.25017384861133
750,2021-01-20,0.51648,187.47130971425756
751,2021-01-21,0.42204,153.19158835154363
752,2021-01-22,0.47811,173.5438117400164
753,2021-01-23,0.49287,178.90137937357906
754,2021-01-24,0.64339,233.5369539131354
755,2021-01-25,0.58436,212.11031316725436
756,2021-01-26,0.59912,217.46788080081703
757,2021-01-27,0.59912,217.46788080081703
758,2021-01-28,0.63748,231.39174898668855
759,2021-01-29,1.06247,385.6541249072708
760,2021-01-30,1.14216,414.57990842479165
761,2021-01-31,1.39007,504.56599189610046
762,2021-02-01,1.15101,417.7922711319075
763,2021-02-02,0.8972,325.6646125225214
764,2021-02-03,0.90605,328.87697522963725
765,2021-02-04,0.78505,284.95653595720626
766,2021-02-05,0.87949,319.2362573199201
767,2021-02-06,0.72602,263.52989521132525
768,2021-02-07,1.30153,472.4278456714638
769,2021-02-08,1.02411,371.73025672139926
770,2021-02-09,1.0005,363.16032638072073
771,2021-02-10,0.72307,262.4591076422866
772,2021-02-11,0.87654,318.1654697508815
773,2021-02-12,0.92671,336.3761180012771
774,2021-02-13,1.32809,482.06856358118085
775,2021-02-14,0.98574,357.8027587471581
776,2021-02-15,1.1097,402.7976153769973
777,2021-02-16,1.0182,369.5850517949524
778,2021-02-17,0.88539,321.3778324579974
779,2021-02-18,1.33695,485.2845560766663
780,2021-02-19,1.08609,394.22768503631886
781,2021-02-20,1.32219,479.92698844310365
782,2021-02-21,1.49632,543.1324933233385
783,2021-02-22,1.17463,426.3658312609556
784,2021-02-23,1.31334,476.7146257359878
785,2021-02-24,1.15987,421.00826362739286
786,2021-02-25,1.18053,428.5074063990328
787,2021-02-26,1.04182,378.1586119240005
788,2021-02-27,1.13626,412.43833328671445
789,2021-02-28,1.08018,392.082480109872
790,2021-03-01,1.24546,452.075622282991
791,2021-03-02,0.91786,333.1637552941613
792,2021-03-03,1.03886,377.08419456659226
793,2021-03-04,0.98574,357.8027587471581
794,2021-03-05,1.18643,430.64898153711005
795,2021-03-06,1.25136,454.21719742106825
796,2021-03-07,1.85343,672.7558657909238
797,2021-03-08,1.81211,657.7575802476441
798,2021-03-09,2.2253,807.7368058920719
799,2021-03-10,1.87999,682.3965837006409
800,2021-03-11,1.58191,574.1998519789365
801,2021-03-12,1.59371,578.4830022550909
802,2021-03-13,1.9036,690.9665140413194
803,2021-03-14,2.16332,785.2393775771524
804,2021-03-15,1.96853,714.5347299252776
805,2021-03-16,1.87704,681.3257961316024
806,2021-03-17,2.56175,929.8610355880174
807,2021-03-18,2.21645,804.5244431849561
808,2021-03-19,1.82097,660.9735727431296
809,2021-03-20,2.26072,820.5935162972745
810,2021-03-21,2.96608,1076.6242687369597
811,2021-03-22,2.23711,812.023585956596
812,2021-03-23,2.27547,825.9474541424674
813,2021-03-24,2.08364,756.317223848001
814,2021-03-25,2.0128,730.603803037596
815,2021-03-26,3.08709,1120.5483377977603
816,2021-03-27,2.75359,999.4948956708535
817,2021-03-28,3.14021,1139.8297736171946
818,2021-03-29,2.668,968.4275370152554
819,2021-03-30,2.39057,867.7263182768212
820,2021-03-31,2.8982,1051.985265283963
821,2021-04-01,2.62963,954.5000390410144
822,2021-04-02,2.68276,973.7851046488181
823,2021-04-03,4.76935,1731.1731160658578
824,2021-04-04,4.19974,1524.4167407437965
825,2021-04-05,3.93707,1429.0730896389248
826,2021-04-06,3.41764,1240.5309923556288
827,2021-04-07,3.28188,1191.2529854496352
828,2021-04-08,3.04282,1104.479264685442
829,2021-04-09,2.91886,1059.484408055603
830,2021-04-10,2.92772,1062.7004005510883
831,2021-04-11,3.80426,1380.8658703019698
832,2021-04-12,3.27597,1189.1077805231882
833,2021-04-13,3.32024,1205.1768536355066
834,2021-04-14,3.47666,1261.95400331314
835,2021-04-15,2.96608,1076.6242687369597
836,2021-04-16,2.44075,885.9405963155864
837,2021-04-17,2.58831,939.5017534977345
838,2021-04-18,3.14907,1143.04576611268
839,2021-04-19,2.64439,959.8576066745769
840,2021-04-20,3.30844,1200.8937033593522
841,2021-04-21,3.78655,1374.4375150993685
842,2021-04-22,3.35566,1218.033564040709
843,2021-04-23,2.59717,942.7177459932201
844,2021-04-24,2.87754,1044.4861225123232
845,2021-04-25,3.31139,1201.9644909283907
846,2021-04-26,2.58536,938.430965928696
847,2021-04-27,2.5647,930.9318231570561
848,2021-04-28,2.70342,981.2842474204579
849,2021-04-29,2.45845,892.3653217298181
850,2021-04-30,2.02461,734.89058310212
851,2021-05-01,2.43484,883.7953913891396
852,2021-05-02,2.79786,1015.5639687831718
853,2021-05-03,2.53224,919.1495301092617
854,2021-05-04,2.27547,825.9474541424674
855,2021-05-05,2.67685,971.6398997223712
856,2021-05-06,2.78015,1009.1356135805705
857,2021-05-07,2.47321,897.7228893633807
858,2021-05-08,2.37877,863.4431680006668
859,2021-05-09,2.62668,953.4292514719756
860,2021-05-10,3.06643,1113.0491950261205
861,2021-05-11,3.24351,1177.325487475394
862,2021-05-12,4.24401,1540.4858138561149
863,2021-05-13,4.42995,1607.9780988008736
864,2021-05-14,4.41814,1603.6913187363496
865,2021-05-15,3.82197,1387.294225504571
866,2021-05-16,4.1053,1490.1370193810824
867,2021-05-17,4.0079,1454.7828806609605
868,2021-05-18,3.94593,1432.2890821344104
869,2021-05-19,3.98134,1445.1421627512432
870,2021-05-20,3.52684,1280.1682813519053
871,2021-05-21,3.01035,1092.693341849278
872,2021-05-22,3.16677,1149.4704915269117
873,2021-05-23,3.67145,1332.6586509650149
874,2021-05-24,4.07874,1480.4963014713653
875,2021-05-25,3.9961,1450.499730384806
876,2021-05-26,4.03447,1464.427228359047
877,2021-05-27,3.90461,1417.2907965911306
878,2021-05-28,3.40288,1235.173424722066
879,2021-05-29,3.42649,1243.7433550627445
880,2021-05-30,4.7782,1734.3854787729736
881,2021-05-31,4.12596,1497.6361621527224
882,2021-06-01,4.13776,1501.9193124288768
883,2021-06-02,4.31189,1565.1248173091114
884,2021-06-03,3.7718,1369.0835772541755
885,2021-06-04,3.77475,1370.154364823214
886,2021-06-05,4.05217,1470.8519537732789
887,2021-06-06,4.51258,1637.9710400990634
888,2021-06-07,4.01381,1456.9280855874072
889,2021-06-08,4.19384,1522.2751656057192
890,2021-06-09,3.74524,1359.4428593444584
891,2021-06-10,3.73933,1357.2976544180115
892,2021-06-11,3.68621,1338.0162185985773
893,2021-06-12,3.59177,1303.7364972358635
894,2021-06-13,4.29714,1559.7708794639184
895,2021-06-14,4.67491,1696.8933947031437
896,2021-06-15,4.32075,1568.340809804597
897,2021-06-16,4.03742,1465.4980159280856
898,2021-06-17,3.45896,1255.5292778989085
899,2021-06-18,3.49437,1268.3823585157413
900,2021-06-19,4.43585,1610.1196739389509
901,2021-06-20,4.53324,1645.4701828707034
902,2021-06-21,3.67145,1332.6586509650149
903,2021-06-22,3.86034,1401.2217234788122
904,2021-06-23,4.13186,1499.7777372907995
905,2021-06-24,3.34681,1214.8212013335933
906,2021-06-25,3.39993,1234.1026371530274
907,2021-06-26,3.70097,1343.37378623214
908,2021-06-27,4.39158,1594.0506008266325
909,2021-06-28,3.90756,1418.3615841601693
910,2021-06-29,4.09644,1486.921026885597
911,2021-06-30,3.59177,1303.7364972358635
912,2021-07-01,3.83673,1392.6517931381338
913,2021-07-02,3.25236,1180.5378501825098
914,2021-07-03,3.31729,1204.106066066468
915,2021-07-04,3.53569,1283.3806440590213
916,2021-07-05,3.32024,1205.1768536355066
917,2021-07-06,3.68916,1339.0870061676162
918,2021-07-07,3.32024,1205.1768536355066
919,2021-07-08,3.12546,1134.4758357720016
920,2021-07-09,3.02806,1099.1216970518794
921,2021-07-10,3.64489,1323.0179330552978
922,2021-07-11,5.40684,1962.5684948409157
923,2021-07-12,5.67246,2058.982933514826
924,2021-07-13,5.63704,2046.1262231096234
925,2021-07-14,5.35076,1942.2126416640735
926,2021-07-15,5.24746,1904.716927805874
927,2021-07-16,4.55095,1651.8985380733047
928,2021-07-17,4.34731,1577.981527714314
929,2021-07-18,4.56571,1657.2561057068672
930,2021-07-19,4.4447,1613.3320366460666
931,2021-07-20,4.27648,1552.2717366922786
932,2021-07-21,4.37387,1587.6222456240312
933,2021-07-22,4.20564,1526.5583158818736
934,2021-07-23,4.74279,1721.5323981561407
935,2021-07-24,4.45651,1617.6188167105906
936,2021-07-25,4.31189,1565.1248173091114
937,2021-07-26,3.93707,1429.0730896389248
938,2021-07-27,3.76885,1368.012789685137
939,2021-07-28,3.12546,1134.4758357720016
940,2021-07-29,3.35861,1219.1043516097477
941,2021-07-30,3.9961,1450.499730384806
942,2021-07-31,4.3237,1569.4115973736355
943,2021-08-01,4.66015,1691.535827069581
944,2021-08-02,4.71622,1711.8880504580538
945,2021-08-03,4.03447,1464.427228359047
946,2021-08-04,3.78655,1374.4375150993685
947,2021-08-05,3.96068,1437.6430199796034
948,2021-08-06,3.57701,1298.3789296023008
949,2021-08-07,4.14367,1504.0645173553237
950,2021-08-08,3.70982,1346.586148939256
951,2021-08-09,4.002,1452.641305522883
952,2021-08-10,4.09644,1486.921026885597
953,2021-08-11,4.64244,1685.1074718669797
954,2021-08-12,3.81902,1386.2234379355325
955,2021-08-13,3.28778,1193.3945605877122
956,2021-08-14,3.49142,1267.311570946703
957,2021-08-15,3.40878,1237.3149998601434
958,2021-08-16,4.05217,1470.8519537732789
959,2021-08-17,4.8933,1776.1643429073272
960,2021-08-18,4.99365,1812.589269196488
961,2021-08-19,5.37437,1950.782572004752
962,2021-08-20,5.23271,1899.362989960681
963,2021-08-21,5.14712,1868.2956313050831
964,2021-08-22,5.51604,2002.2057838371925
965,2021-08-23,5.80822,2108.2609404208197
966,2021-08-24,6.51654,2365.366110217913
967,2021-08-25,7.41079,2689.959935171396
968,2021-08-26,6.39848,2322.5128287261514
969,2021-08-27,5.42159,1967.922432686109
970,2021-08-28,5.54555,2012.9172893159482
971,2021-08-29,6.8766,2496.060270254537
972,2021-08-30,7.68231,2788.515948983383
973,2021-08-31,8.13682,2953.493460171091
974,2021-09-01,5.82888,2115.760083192459
975,2021-09-02,6.2037,2251.8118108626463
976,2021-09-03,5.80527,2107.190152851781
977,2021-09-04,5.97054,2167.17966523653
978,2021-09-05,7.05073,2559.265775134772
979,2021-09-06,7.02712,2550.6958447940933
980,2021-09-07,7.08319,2571.048068182566
981,2021-09-08,7.55541,2742.4539345728754
982,2021-09-09,6.93858,2518.557698569457
983,2021-09-10,7.61443,2763.8769455303864
984,2021-09-11,7.1068,2579.6179985232448
985,2021-09-12,8.28143,3005.9838297842
986,2021-09-13,8.29324,3010.2706098487247
987,2021-09-14,7.89776,2866.7197394068976
988,2021-09-15,8.8776,3222.3809230159786
989,2021-09-16,8.61493,3127.037271911107
990,2021-09-17,13.10391,4756.4420114578625
991,2021-09-18,11.74925,4264.729100178594
992,2021-09-19,12.61694,4579.6822072223595
993,2021-09-20,11.4246,4146.888020758803
994,2021-09-21,12.4074,4503.623621725293
995,2021-09-22,13.80633,5011.4056061168785
996,2021-09-23,13.70598,4974.980679827718
997,2021-09-24,12.78812,4641.816924533556
998,2021-09-25,17.09411,6204.800166704591
999,2021-09-26,19.90378,7224.650915552287
1000,2021-09-27,18.45468,6698.6582829103045
1001,2021-09-28,15.25248,5536.327451189821
1002,2021-09-29,13.34297,4843.215732222055
1003,2021-09-30,12.76746,4634.317781761916
1004,2021-10-01,10.57167,3837.2924813485997
1005,2021-10-02,12.2982,4463.986332729016
1006,2021-10-03,12.81173,4650.386854874235
1007,2021-10-04,14.85405,5391.705793178956
1008,2021-10-05,12.83829,4660.027572783952
1009,2021-10-06,12.12407,4400.780827848781
1010,2021-10-07,11.93223,4331.146967765945
1011,2021-10-08,10.66611,3871.572202711314
1012,2021-10-09,11.33311,4113.679086965128
1013,2021-10-10,12.01192,4360.072751283466
1014,2021-10-11,13.36953,4852.856450131771
1015,2021-10-12,12.38379,4495.053691384614
1016,2021-10-13,10.82253,3928.349352388948
1017,2021-10-14,10.97895,3985.126502066581
1018,2021-10-15,10.58642,3842.6464191937935
1019,2021-10-16,9.97845,3621.9661756858604
1020,2021-10-17,15.50925,5629.529527156616
1021,2021-10-18,17.74045,6439.407908186764
1022,2021-10-19,14.31691,5196.735340693059
1023,2021-10-20,12.51069,4541.115705795122
1024,2021-10-21,10.64545,3864.0730599396743
1025,2021-10-22,8.93958,3244.878351330898
1026,2021-10-23,9.21996,3346.650357638371
1027,2021-10-24,10.44476,3791.2268371497225
1028,2021-10-25,9.33801,3389.500009341764
1029,2021-10-26,9.3203,3383.071654139162
1030,2021-10-27,8.90712,3233.0960582831044
1031,2021-10-28,7.84464,2847.438303587464
1032,2021-10-29,7.54655,2739.2379420773896
1033,2021-10-30,7.39899,2685.676784895242
1034,2021-10-31,9.6361,3497.7003708518378
1035,2021-11-01,9.12552,3312.370636275657
1036,2021-11-02,8.08369,2934.208394563287
1037,2021-11-03,7.8712,2857.0790214971807
1038,2021-11-04,7.43145,2697.459077943036
1039,2021-11-05,6.53425,2371.7944654205144
1040,2021-11-06,8.51459,3090.615975410316
1041,2021-11-07,9.5328,3460.2046569936383
1042,2021-11-08,8.14567,2956.705822878207
1043,2021-11-09,7.01236,2545.338277160531
1044,2021-11-10,6.34831,2304.3021804757554
1045,2021-11-11,5.92037,2148.9690169861346
1046,2021-11-12,5.41274,1964.7100699789933
1047,2021-11-13,4.9966,1813.6600567655266
1048,2021-11-14,5.91447,2146.8274418480573
1049,2021-11-15,6.31585,2292.5198874279613
1050,2021-11-16,5.80231,2106.115735494373
1051,2021-11-17,5.47177,1986.136710724874
1052,2021-11-18,5.28288,1917.5736382110765
1053,2021-11-19,4.96414,1801.8777637177325
1054,2021-11-20,5.38618,1955.0693520692762
1055,2021-11-21,6.38373,2317.158890880958
1056,2021-11-22,5.89971,2141.4698742144947
1057,2021-11-23,5.6577,2053.6253658812634
1058,2021-11-24,5.27993,1916.502850642038
1059,2021-11-25,5.31534,1929.355931258871
1060,2021-11-26,5.16483,1874.7239865076842
1061,2021-11-27,5.15007,1869.3664188741218
1062,2021-11-28,5.55735,2017.2004395921024
1063,2021-11-29,5.83183,2116.8308707614983
1064,2021-11-30,8.78906,3190.242776791342
1065,2021-12-01,6.29224,2283.9499570872827
1066,2021-12-02,5.94398,2157.5389473268133
1067,2021-12-03,4.79296,1739.7430464065362
1068,2021-12-04,4.56276,1656.1853181378285
1069,2021-12-05,5.39208,1957.2109272073533
1070,2021-12-06,5.73148,2080.4059444723375
1071,2021-12-07,5.80527,2107.190152851781
1072,2021-12-08,5.5485,2013.9880768849866
1073,2021-12-09,5.1058,1853.2973457618034
1074,2021-12-10,4.5598,1655.1109007804205
1075,2021-12-11,5.215,1892.9346347580797
1076,2021-12-12,5.6695,2057.9085161574176
1077,2021-12-13,4.89035,1775.0935553382885
1078,2021-12-14,4.8815,1771.8811926311728
1079,2021-12-15,5.08809,1846.868990559202
1080,2021-12-16,4.73393,1718.3164056606552
1081,2021-12-17,5.0025,1815.801631903604
1082,2021-12-18,4.7723,1732.2439036348965
1083,2021-12-19,4.89626,1777.2387602647354
1084,2021-12-20,5.02907,1825.4459796016906
1085,2021-12-21,4.79591,1740.8138339755749
1086,2021-12-22,4.15842,1509.4184552005165
1087,2021-12-23,3.98429,1446.2129503202818
1088,2021-12-24,3.72163,1350.87292900378
1089,2021-12-25,3.66555,1330.5170758269376
1090,2021-12-26,4.49487,1631.542684896462
1091,2021-12-27,5.16188,1873.6531989386456
1092,2021-12-28,5.75804,2090.0466623820544
1093,2021-12-29,5.17958,1880.077924352877
1094,2021-12-30,5.12646,1860.796488533443
1095,2021-12-31,4.32075,1568.340809804597
1096,2022-01-01,4.3355,1573.6947476497899
1097,2022-01-02,4.95233,1797.5909836532082
1098,2022-01-03,5.48357,1990.4198610010285
1099,2022-01-04,5.7728,2095.404230015617
1100,2022-01-05,5.35076,1942.2126416640735
1101,2022-01-06,4.96118,1800.803346360324
1102,2022-01-07,4.93462,1791.162628450607
1103,2022-01-08,4.9966,1813.6600567655266
1104,2022-01-09,5.40684,1962.5684948409157
1105,2022-01-10,5.01136,1819.0176243990893
1106,2022-01-11,5.15007,1869.3664188741218
1107,2022-01-12,4.60998,1673.3251788191856
1108,2022-01-13,4.40633,1599.4045386718253
1109,2022-01-14,4.05513,1471.926371130687
1110,2022-01-15,4.52439,1642.2578201635877
1111,2022-01-16,5.51899,2003.276571406231
1112,2022-01-17,5.06743,1839.369847787562
1113,2022-01-18,4.40043,1597.2629635337482
1114,2022-01-19,4.96414,1801.8777637177325
1115,2022-01-20,4.32665,1570.4823849426741
1116,2022-01-21,4.78411,1736.5306836994205
1117,2022-01-22,4.69261,1703.3181201173754
1118,2022-01-23,4.46831,1621.901966986745
1119,2022-01-24,6.38373,2317.158890880958
1120,2022-01-25,6.71723,2438.212333007865
1121,2022-01-26,5.02907,1825.4459796016906
1122,2022-01-27,4.95528,1798.661771222247
1123,2022-01-28,7.06253,2563.548925410926
1124,2022-01-29,4.33255,1572.6239600807514
1125,2022-01-30,4.82247,1750.454551885292
1126,2022-01-31,4.46536,1620.8311794177066
1127,2022-02-01,4.56866,1658.326893275906
1128,2022-02-02,5.08809,1846.868990559202
1129,2022-02-03,5.25632,1907.9329203013594
1130,2022-02-04,5.49833,1995.7774286345912
1131,2022-02-05,5.18253,1881.1487119219157
1132,2022-02-06,6.49293,2356.796179877235
1133,2022-02-07,5.71082,2072.9068017006975
1134,2022-02-08,5.13236,1862.9380636715205
1135,2022-02-09,4.87855,1770.8104050621341
1136,2022-02-10,5.03497,1827.587554739768
1137,2022-02-11,4.97299,1805.0901264248482
1138,2022-02-12,4.74574,1722.6031857251792
1139,2022-02-13,5.27698,1915.4320630729994
1140,2022-02-14,5.61638,2038.6270803379837
1141,2022-02-15,6.11811,2220.7444522070477
1142,2022-02-16,5.92037,2148.9690169861346
1143,2022-02-17,5.51604,2002.2057838371925
1144,2022-02-18,5.79641,2103.9741603562957
1145,2022-02-19,7.95384,2887.07559258374
1146,2022-02-20,9.93418,3605.897102573542
1147,2022-02-21,9.00746,3269.5173547838954
1148,2022-02-22,8.71823,3164.532985769307
1149,2022-02-23,7.89186,2864.5781642688207
1150,2022-02-24,7.11566,2582.83399101873
1151,2022-02-25,6.93268,2516.4161234313797
1152,2022-02-26,8.31095,3016.6989650513256
1153,2022-02-27,10.10536,3668.0318198847376
1154,2022-02-28,8.85104,3212.7402051062613
1155,2022-03-01,10.8609,3942.276850363189
1156,2022-03-02,9.48558,3443.0647963122815
1157,2022-03-03,8.49393,3083.1168326386764
1158,2022-03-04,8.48212,3078.8300525741524
1159,2022-03-05,10.72219,3891.928055888156
1160,2022-03-06,13.46397,4887.136171494486
1161,2022-03-07,12.05619,4376.141824395784
1162,2022-03-08,10.90517,3958.345923475507
1163,2022-03-09,10.36507,3762.3010536322013
1164,2022-03-10,11.73449,4259.371532545031
1165,2022-03-11,12.5284,4547.544060997723
1166,2022-03-12,19.69424,7148.592330055219
1167,2022-03-13,28.82271,10462.033753899916
1168,2022-03-14,22.70755,8242.360089261905
1169,2022-03-15,23.23584,8434.118179040686
1170,2022-03-16,21.06661,7646.733596537088
1171,2022-03-17,19.20727,6971.832525819717
1172,2022-03-18,17.54567,6368.70689032326
1173,2022-03-19,20.34943,7386.412434244509
1174,2022-03-20,21.50636,7806.353540091232
1175,2022-03-21,18.25989,6627.95363525843
1176,2022-03-22,15.86636,5759.1528996242005
1177,2022-03-23,15.87816,5763.436049900355
1178,2022-03-24,16.48614,5984.1199231966575
1179,2022-03-25,17.26234,6265.864096446748
1180,2022-03-26,19.74146,7165.732190736576
1181,2022-03-27,22.42127,8138.446507816355
1182,2022-03-28,19.20432,6970.761738250678
1183,2022-03-29,17.30366,6280.862381990028
1184,2022-03-30,20.54127,7456.046294327345
1185,2022-03-31,19.86837,7211.7978349354535
1186,2022-04-01,22.58064,8196.294445063028
1187,2022-04-02,20.64752,7494.612795754582
1188,2022-04-03,22.89053,8308.777956849255
1189,2022-04-04,21.28205,7724.933757172233
1190,2022-04-05,19.05675,6917.196951280161
1191,2022-04-06,19.53486,7090.740763020176
1192,2022-04-07,18.98592,6891.487160258125
1193,2022-04-08,17.26234,6265.864096446748
1194,2022-04-09,19.54667,7095.0275430847005
1195,2022-04-10,23.62246,8574.453056987028
1196,2022-04-11,24.42817,8866.908735715875
1197,2022-04-12,24.21273,8788.70857508073
1198,2022-04-13,23.82905,8649.440854915056
1199,2022-04-14,18.45468,6698.6582829103045
1200,2022-04-15,15.89587,5769.864405102957
1201,2022-04-16,18.8413,6838.993160856646
1202,2022-04-17,21.82805,7923.1202021536155
1203,2022-04-18,19.06855,6921.480101556314
1204,2022-04-19,19.31056,7009.324609889546
1205,2022-04-20,19.62931,7125.02411417126
1206,2022-04-21,21.80739,7915.621059381976
1207,2022-04-22,19.91559,7228.937695616811
1208,2022-04-23,20.58259,7471.044579870624
1209,2022-04-24,23.99728,8710.504784657214
1210,2022-04-25,25.62051,9299.702922179431
1211,2022-04-26,24.90039,9038.314602106184
1212,2022-04-27,22.78723,8271.282242991058
1213,2022-04-28,23.81135,8643.016129500826
1214,2022-04-29,22.52752,8177.013009243593
1215,2022-04-30,22.07596,8013.106285624924
1216,2022-05-01,24.78233,8995.46132061442
1217,2022-05-02,23.2624,8443.758896950403
1218,2022-05-03,20.03069,7270.716559751164
1219,2022-05-04,17.98837,6529.397621446443
1220,2022-05-05,19.75917,7172.160545939178
1221,2022-05-06,19.73556,7163.5906155984985
1222,2022-05-07,19.56438,7101.455898287302
1223,2022-05-08,20.54717,7458.187869465422
1224,2022-05-09,18.3986,6678.302429733462
1225,2022-05-10,18.46353,6701.87064561742
1226,2022-05-11,17.76407,6447.981468315813
1227,2022-05-12,16.98491,6165.162877708313
1228,2022-05-13,15.96375,5794.503408555953
1229,2022-05-14,18.03559,6546.537482127799
1230,2022-05-15,21.44143,7782.785324207274
1231,2022-05-16,18.4045,6680.44400487154
1232,2022-05-17,17.46893,6340.851894374778
1233,2022-05-18,15.8457,5751.653756852561
1234,2022-05-19,14.89242,5405.633291153197
1235,2022-05-20,13.98341,5075.681898566151
1236,2022-05-21,15.21411,5522.399953215579
1237,2022-05-22,18.7321,6799.355871860369
1238,2022-05-23,16.32972,5927.3427735190235
1239,2022-05-24,18.59929,6751.148652523414
1240,2022-05-25,16.83144,6109.456515599719
1241,2022-05-26,14.44677,5243.871772460975
1242,2022-05-27,13.64401,4952.486881301167
1243,2022-05-28,14.11032,5121.74754276503
1244,2022-05-29,15.73355,5710.9456802872455
1245,2022-05-30,12.6317,4585.039774855923
1246,2022-05-31,12.37788,4492.908486458166
1247,2022-06-01,14.5176,5269.5815634830105
1248,2022-06-02,12.74975,4627.889426559315
1249,2022-06-03,14.78027,5364.925214587882
1250,2022-06-04,13.10981,4758.583586595939
1251,2022-06-05,13.27214,4817.505941200019
1252,2022-06-06,14.78912,5368.137577294998
1253,2022-06-07,11.77286,4273.2990305192725
1254,2022-06-08,11.17374,4055.831149718456
1255,2022-06-09,10.34737,3755.87632821797
1256,2022-06-10,10.17324,3692.670823337735
1257,2022-06-11,11.67842,4239.019309156559
1258,2022-06-12,14.65926,5321.0011455270815
