,date,질스튜어트,질스튜어트_absolute
1825,2023-12-31,16.76555,1965.9357941240296
1826,2024-01-01,16.89952,1981.645175464862
1827,2024-01-02,17.16746,2013.063938146527
1828,2024-01-03,15.37799,1803.2298959879863
1829,2024-01-04,15.24401,1787.5193420427393
1830,2024-01-05,15.21531,1784.1539673731722
1831,2024-01-06,17.75119,2081.5123756331604
1832,2024-01-07,19.9043,2333.9870047199715
1833,2024-01-08,15.45454,1812.206182780856
1834,2024-01-09,16.09569,1887.387714815452
1835,2024-01-10,15.42583,1808.8396355068744
1836,2024-01-11,15.56937,1825.6711992723674
1837,2024-01-12,14.50717,1701.1171583659527
1838,2024-01-13,17.96172,2106.199216371277
1839,2024-01-14,21.56937,2529.2338479623404
1840,2024-01-15,16.08612,1886.2655323907916
1841,2024-01-16,15.23444,1786.3971596180786
1842,2024-01-17,15.26315,1789.76370689206
1843,2024-01-18,15.59808,1829.037746546349
1844,2024-01-19,15.40669,1806.5952706575533
1845,2024-01-20,18.622,2183.6239406507793
1846,2024-01-21,19.08133,2237.4851792212407
1847,2024-01-22,17.10047,2005.208661173904
1848,2024-01-23,15.49282,1816.6949124794978
1849,2024-01-24,15.12918,1774.0543255512275
1850,2024-01-25,15.42583,1808.8396355068744
1851,2024-01-26,15.13875,1775.1765079758882
1852,2024-01-27,17.7799,2084.878922907142
1853,2024-01-28,19.68421,2308.179154161609
1854,2024-01-29,16.76555,1965.9357941240296
1855,2024-01-30,16.83253,1973.7898984922383
1856,2024-01-31,15.52153,1820.0614597534795
1857,2024-02-01,16.15311,1894.1208093634152
1858,2024-02-02,15.75119,1846.9914927365026
1859,2024-02-03,17.4354,2044.4827008281927
1860,2024-02-04,19.7799,2319.3998058037996
1861,2024-02-05,17.03349,1997.3545568056948
1862,2024-02-06,15.02392,1761.7114914843767
1863,2024-02-07,15.78947,1851.4802224351447
1864,2024-02-08,14.64114,1716.8265397067853
1865,2024-02-09,15.77033,1849.2358575858236
1866,2024-02-10,17.07177,2001.843286504337
1867,2024-02-11,22.622,2652.6657064440947
1868,2024-02-12,23.84688,2796.295675965324
1869,2024-02-13,21.00478,2463.0297753250284
1870,2024-02-14,19.72248,2312.6667112558366
1871,2024-02-15,17.9043,2099.4661218233136
1872,2024-02-16,16.90909,1982.7673578895226
1873,2024-02-17,19.9043,2333.9870047199715
1874,2024-02-18,21.83732,2560.65378324842
1875,2024-02-19,18.77511,2201.5776868409334
1876,2024-02-20,17.23444,2020.9180425147363
1877,2024-02-21,17.78947,2086.0011053318026
1878,2024-02-22,15.93301,1868.3117862006377
1879,2024-02-23,15.11961,1772.932143126567
1880,2024-02-24,19.17703,2248.7070034678454
1881,2024-02-25,21.56937,2529.2338479623404
1882,2024-02-26,18.30622,2146.595438450226
1883,2024-02-27,16.56459,1942.3711358105732
1884,2024-02-28,17.91387,2100.5883042479745
1885,2024-02-29,15.61722,1831.28211139567
1886,2024-03-01,20.33492,2384.481696016451
1887,2024-03-02,20.55502,2410.290719179228
1888,2024-03-03,20.94736,2456.2966807770654
1889,2024-03-04,17.62679,2066.925176716988
1890,2024-03-05,17.57894,2061.3142645936855
1891,2024-03-06,18.4976,2169.0367417346074
1892,2024-03-07,17.0909,2004.0864787492435
1893,2024-03-08,17.33971,2033.262049186002
1894,2024-03-09,19.87559,2330.62045744599
1895,2024-03-10,21.76076,2551.676323851136
1896,2024-03-11,18.00956,2111.808955890165
1897,2024-03-12,16.622,1949.103057754122
1898,2024-03-13,16.13397,1891.8764445140941
1899,2024-03-14,17.33971,2033.262049186002
1900,2024-03-15,15.86602,1860.4565092280143
1901,2024-03-16,19.38755,2273.3926716015476
1902,2024-03-17,22.22966,2606.6597448462576
1903,2024-03-18,16.03827,1880.654620267489
1904,2024-03-19,16.03827,1880.654620267489
1905,2024-03-20,15.76076,1848.113675161163
1906,2024-03-21,14.51674,1702.2393407906131
1907,2024-03-22,15.50239,1817.8170949041585
1908,2024-03-23,17.5598,2059.0698997443646
1909,2024-03-24,19.0622,2235.241986976334
1910,2024-03-25,16.80382,1970.4233512182573
1911,2024-03-26,15.00478,1759.4671266350556
1912,2024-03-27,14.88995,1746.002110143544
1913,2024-03-28,14.52631,1703.3615232152738
1914,2024-03-29,14.29665,1676.4314902322503
1915,2024-03-30,16.85167,1976.0342633415594
1916,2024-03-31,18.22009,2136.4957966282814
1917,2024-04-01,14.78468,1733.6581034722783
1918,2024-04-02,14.69856,1723.5596342547483
1919,2024-04-03,14.17224,1661.843118711664
1920,2024-04-04,13.50239,1583.2962120075008
1921,2024-04-05,13.7799,1615.8371571138264
1922,2024-04-06,16.88038,1979.4008106155409
1923,2024-04-07,16.82296,1972.6677160675779
1924,2024-04-08,14.79425,1734.780285896939
1925,2024-04-09,13.57894,1592.2724988003702
1926,2024-04-10,16.35406,1917.6842950724567
1927,2024-04-11,14.23923,1669.6983956842873
1928,2024-04-12,12.9665,1520.4575140397558
1929,2024-04-13,15.76076,1848.113675161163
1930,2024-04-14,16.95693,1988.3770974084107
1931,2024-04-15,14.14354,1658.4777440420967
1932,2024-04-16,13.0909,1535.044712955928
1933,2024-04-17,12.60287,1477.8180997159
1934,2024-04-18,12.90909,1513.7255920962073
1935,2024-04-19,12.90909,1513.7255920962073
1936,2024-04-20,14.75598,1730.2927288027113
1937,2024-04-21,15.32057,1796.4968014400233
1938,2024-04-22,13.1866,1546.266537202533
1939,2024-04-23,13.10047,1536.1668953805884
1940,2024-04-24,12.58373,1475.573734866579
1941,2024-04-25,11.50239,1348.7753291108431
1942,2024-04-26,12.25837,1437.4218776369507
1943,2024-04-27,13.59808,1594.5168636496912
1944,2024-04-28,15.75119,1846.9914927365026
1945,2024-04-29,13.12918,1539.5334426545699
1946,2024-04-30,11.66507,1367.8512577256572
1947,2024-05-01,14.08612,1651.7446494941337
1948,2024-05-02,12.70813,1490.1609337827513
1949,2024-05-03,11.4354,1340.9200521382195
1950,2024-05-04,13.37799,1568.7090130913286
1951,2024-05-05,16.52631,1937.8824061119312
1952,2024-05-06,14.63157,1715.7043572821246
1953,2024-05-07,13.49282,1582.1740295828401
1954,2024-05-08,13.0622,1531.679338286361
1955,2024-05-09,11.44497,1342.04223456288
1956,2024-05-10,11.68421,1370.0956225749783
1957,2024-05-11,13.73205,1610.2262449905238
1958,2024-05-12,15.79904,1852.6024048598051
1959,2024-05-13,13.20574,1548.5109020518541
1960,2024-05-14,12.03827,1411.6128544741737
1961,2024-05-15,16.35406,1917.6842950724567
1962,2024-05-16,12.35406,1448.6425292791414
1963,2024-05-17,11.5598,1355.5072510543916
1964,2024-05-18,13.38755,1569.8300229115746
1965,2024-05-19,14.33492,1680.919047326478
1966,2024-05-20,12.2488,1436.29969521229
1967,2024-05-21,11.72248,1374.5831796692057
1968,2024-05-22,12.95693,1519.3353316150954
1969,2024-05-23,11.81818,1385.8050039158109
1970,2024-05-24,12.23923,1435.1775127876297
1971,2024-05-25,13.23444,1551.876276721421
1972,2024-05-26,14.38277,1686.5299594497806
1973,2024-05-27,12.75598,1495.7718459060536
1974,2024-05-28,12.13397,1422.8346787207786
1975,2024-05-29,12.11483,1420.5903138714575
1976,2024-05-30,11.07177,1298.280637814364
1977,2024-05-31,10.26794,1204.0231771649535
1978,2024-06-01,13.35885,1566.4646482420076
1979,2024-06-02,14.64114,1716.8265397067853
1980,2024-06-03,12.05741,1413.8572193234947
1981,2024-06-04,11.50239,1348.7753291108431
1982,2024-06-05,11.6555,1366.7290753009968
1983,2024-06-06,12.42105,1456.4978062517648
1984,2024-06-07,11.75119,1377.9497269431872
1985,2024-06-08,12.56459,1473.329370017258
1986,2024-06-09,13.19617,1547.3887196271935
1987,2024-06-10,11.75119,1377.9497269431872
1988,2024-06-11,11.5598,1355.5072510543916
1989,2024-06-12,12.58373,1475.573734866579
1990,2024-06-13,11.32057,1327.455035646708
1991,2024-06-14,10.78468,1264.616337678963
1992,2024-06-15,12.47846,1463.2297281953133
1993,2024-06-16,13.45454,1577.6852998841982
1994,2024-06-17,11.71291,1373.4609972445453
1995,2024-06-18,11.28229,1322.9663059480658
1996,2024-06-19,11.41626,1338.6756872888984
1997,2024-06-20,10.34449,1212.999463957823
1998,2024-06-21,9.71291,1138.9401143478876
1999,2024-06-22,12.05741,1413.8572193234947
2000,2024-06-23,13.08133,1533.9225305312673
2001,2024-06-24,10.28708,1206.2675420142746
2002,2024-06-25,10.15311,1190.558160673442
2003,2024-06-26,10.26794,1204.0231771649535
2004,2024-06-27,10.11483,1186.0694309747998
2005,2024-06-28,9.50239,1114.2544462141855
2006,2024-06-29,11.99043,1406.0031149552856
2007,2024-06-30,11.54066,1353.2628862050708
2008,2024-07-01,10.36363,1215.2438288071442
2009,2024-07-02,9.74162,1142.3066616218691
2010,2024-07-03,9.6555,1132.2081924043391
2011,2024-07-04,9.77033,1145.6732088958506
2012,2024-07-05,9.80861,1150.1619385944928
2013,2024-07-06,12.01913,1409.3684896248526
2014,2024-07-07,12.90909,1513.7255920962073
2015,2024-07-08,10.60287,1243.2972168192423
2016,2024-07-09,10.48803,1229.8310277233163
2017,2024-07-10,9.6555,1132.2081924043391
2018,2024-07-11,9.75119,1143.4288440465295
2019,2024-07-12,9.95215,1166.9935023599858
2020,2024-07-13,11.87559,1392.5369258593596
2021,2024-07-14,12.03827,1411.6128544741737
2022,2024-07-15,9.51196,1115.376628638846
2023,2024-07-16,9.83732,1153.5284858684743
2024,2024-07-17,10.06698,1180.4585188514973
2025,2024-07-18,10.25837,1202.900994740293
2026,2024-07-19,9.93301,1164.7491375106647
2027,2024-07-20,11.32057,1327.455035646708
2028,2024-07-21,11.44497,1342.04223456288
2029,2024-07-22,9.15789,1073.8582241352362
2030,2024-07-23,9.32057,1092.9341527500503
2031,2024-07-24,9.9043,1161.3825902366832
2032,2024-07-25,10.18181,1193.923535343009
2033,2024-07-26,9.16746,1074.9804065598967
2034,2024-07-27,10.622,1245.540409064149
2035,2024-07-28,10.73684,1259.006598160075
2036,2024-07-29,8.99521,1054.782295520422
2037,2024-07-30,9.14832,1072.7360417105756
2038,2024-07-31,9.82775,1152.4063034438136
2039,2024-08-01,8.91866,1045.8060087275524
2040,2024-08-02,8.44019,989.7004053077704
2041,2024-08-03,10.41148,1220.8547409304465
2042,2024-08-04,11.14832,1307.2569246072333
2043,2024-08-05,8.89952,1043.5616438782315
2044,2024-08-06,9.03349,1059.271025219064
2045,2024-08-07,9.13875,1071.6138592859152
2046,2024-08-08,8.91866,1045.8060087275524
2047,2024-08-09,12.13397,1422.8346787207786
2048,2024-08-10,11.30143,1325.210670797387
2049,2024-08-11,12.06698,1414.979401748155
2050,2024-08-12,10.87081,1274.7159795009077
2051,2024-08-13,10.34449,1212.999463957823
2052,2024-08-14,9.56937,1122.1085505823944
2053,2024-08-15,10.01913,1174.847606728195
2054,2024-08-16,10.07655,1181.580701276158
2055,2024-08-17,10.41148,1220.8547409304465
2056,2024-08-18,11.33014,1328.5772180713684
2057,2024-08-19,9.69377,1136.6957494985668
2058,2024-08-20,9.55023,1119.8641857330736
2059,2024-08-21,10.53588,1235.4419398466189
2060,2024-08-22,9.91387,1162.5047726613436
2061,2024-08-23,8.66985,1016.6304382907938
2062,2024-08-24,10.93779,1282.5700838691166
2063,2024-08-25,11.00478,1290.4253608417403
2064,2024-08-26,10.32535,1210.7550991085022
2065,2024-08-27,10.0287,1175.9697891528554
2066,2024-08-28,10.19138,1195.0457177676697
2067,2024-08-29,9.71291,1138.9401143478876
2068,2024-08-30,9.30143,1090.6897879007292
2069,2024-08-31,11.46411,1344.286599412201
2070,2024-09-01,11.311,1326.3328532220473
2071,2024-09-02,11.311,1326.3328532220473
2072,2024-09-03,10.75598,1261.250963009396
2073,2024-09-04,8.52631,999.7988745253007
2074,2024-09-05,9.311,1091.8119703253897
2075,2024-09-06,8.87081,1040.19509660425
2076,2024-09-07,10.35406,1214.1216463824837
2077,2024-09-08,11.45454,1343.1644169875406
2078,2024-09-09,9.84688,1154.6494956887202
2079,2024-09-10,9.52153,1116.4988110635065
2080,2024-09-11,8.72727,1023.3635328387569
2081,2024-09-12,8.44019,989.7004053077704
2082,2024-09-13,9.0909,1066.0029471626126
2083,2024-09-14,9.28229,1088.4454230514082
2084,2024-09-15,10.75598,1261.250963009396
2085,2024-09-16,10.0,1172.6044144832883
2086,2024-09-17,9.02392,1058.1488427944037
2087,2024-09-18,12.51674,1467.7184578939555
2088,2024-09-19,12.18181,1428.4444182396667
2089,2024-09-20,11.04306,1294.9140905403822
2090,2024-09-21,12.67942,1486.7943865087695
2091,2024-09-22,13.33971,1564.2202833926867
2092,2024-09-23,11.63636,1364.4847104516757
2093,2024-09-24,10.15311,1190.558160673442
2094,2024-09-25,10.0,1172.6044144832883
2095,2024-09-26,8.85167,1037.950731754929
2096,2024-09-27,9.10047,1067.125129587273
2097,2024-09-28,10.42105,1221.9769233551071
2098,2024-09-29,12.1244,1421.7124962961182
2099,2024-09-30,9.96172,1168.1156847846462
